span_m,chord_m,tail_arm_m,vstab_arm_m,elevator_frac,taper_ratio,taper_start_frac,washout_tip_deg,washout_start_frac,y_washout_m,tip_chord_m,y_taper_m,boom_spacing_m,boom_spacing_set_m,hstab_chord_m,tail_volume_h,tail_volume_v,aileron_y_inner_m,aileron_span_each_m,roll_rate_deg_s,roll_aileron_deg_s,roll_elevon_deg_s,cn_beta,cn_r,cn_r_control,izz_kgm2,yaw_rate_deg_s,yaw_rate_max_deg_s,yaw_rate_level_deg_s,yaw_correct_s,incidence_wing_deg,incidence_hstab_deg,n_packs,cells_per_string,one_string_per_bay,string_plan,n_strings,n_cells,inboard_cells,outboard_cells,hstab_cells,motor,prop,mass_kg,wing_area_m2,aspect_ratio,static_margin,v_stall,v_night,v_day,p_night_w,p_day_w,climb_ms,soc_min,soc_end,soc_start,cycle_wh,margin_wh,unmet_wh,spilled_wh,solar_wh,propulsion_wh,battery_night_h,closed,reason,boom_length_m,aft_boom_length_m,fuselage_length_m,packing_ok
6.0,0.3926067708022531,2.0,2.220870212290209,0.37873378010807424,0.4,0.2105989840744243,0.0,0.4737305768977718,3.0,0.15704270832090125,1.0422854805045723,1.04,1.04,0.18784578245472092,0.5,0.03,1.5443474752284954,1.4156525247715046,35.02379777194777,35.02379777194777,0.0,0.07270542998307808,-0.053823107907056515,-0.07208984986958178,15.437655146791654,41.58372841702445,41.58372841702445,17.215623960635654,0.5485944137092676,3.7851105427076974,-0.5156224728890253,3,one_per_bay,True,29+29+24,3,82,24,29,0,A40-12L-V4-kv410-direct,MJ-20x13E,9.909033639787442,1.8944734394224478,19.002641710814913,0.3022106793429014,8.68596307999473,11.29175200399315,11.478931207171135,74.1432123621535,75.08894089886982,10.673500257961765,0.3746898620365661,0.9999999999988878,0.9999999999988878,0.0,253.1256100909843,0.0,57.775923263310744,1851.5693876139799,1669.1308141930135,13.75,True,ok,2.4464921381010423,0.0,1.092606770802253,True
6.0,0.39798050625660475,2.0,2.22013693612317,0.3395132466827397,0.4,0.15106544683742357,0.0,0.0,3.0,0.1591922025026419,0.8946423081568105,1.04,1.04,0.18711331458197394,0.5,0.029999999999999995,1.511194021977789,1.448805978022211,35.404326646585424,35.404326646585424,0.0,0.07270542998307807,-0.05380533685404954,-0.07210209630782609,15.342205140065012,41.613219566479195,41.613219566479195,17.216469158684557,0.5478030013152358,3.7812828643917866,-0.32586374207215585,3,one_per_bay,True,28+28+24,3,80,24,28,0,A40-12L-V4-kv410-direct,MJ-20x13E,9.87760410477714,1.8851482455090347,19.096641383913628,0.29263678837307844,8.693599754112062,11.301679680345682,11.489023450948494,73.94000896549342,74.88309948440997,10.716787377420783,0.37466869532564995,0.9999999919074855,0.9999999919075023,-2.4452440072764148e-11,253.09493952686677,0.0,17.67691389823959,1806.4091586477848,1664.2268929907373,13.75,True,ok,2.443622660978344,0.0,1.0979805062566048,True
5.992322238152778,0.39027753908393975,2.0,2.2198190890438783,0.27514938837926106,0.4,0.21409159485901635,0.016988157069838025,0.03759908013280139,0.6131013803378803,0.1561110156335759,1.0501252831109509,1.04,1.04,0.18681139548096234,0.5,0.03,1.533561734319481,1.422599384756908,35.35130797759647,35.35130797759647,0.0,0.07270542998307808,-0.05386656289142808,-0.07219551423782213,15.29764560174334,41.629418652781354,41.629418652781354,17.21950171403327,0.5474642232502323,3.7822284674011377,-0.4330571861691714,3,one_per_bay,True,28+28+24,3,80,24,28,0,A40-12L-V4-kv410-direct,MJ-20x13E,9.874169210428507,1.8829723302863832,19.06981065430688,0.2979817152867829,8.697108770276964,11.306241401360055,11.493660789927578,73.95411599942238,74.8989294954431,10.724134411668967,0.3745333986913726,0.9999999902945699,0.9999999902945901,-2.9278579560809703e-11,252.89889470379887,0.0,17.32029554118701,1806.4091586477848,1664.583122320364,13.75,True,ok,2.444783108729034,0.0,1.0902775390839397,True
6.0,0.39917735378055236,2.0,2.220317969859925,0.3415242556112994,0.4,0.1445286736982343,0.01485844641676795,0.3465268388960204,1.3793865604621305,0.15967094151222094,0.8784311107716211,1.04,1.04,0.18730862674984175,0.5,0.029999999999999995,1.5112763656014416,1.4487236343985583,35.35032557389007,35.35032557389007,0.0,0.07270542998307807,-0.05380972423260695,-0.07210466212359533,15.3526585307284,41.598142126242564,41.598142126242564,17.211300404948926,0.5479170804748662,3.7820435773650534,-0.2996329931107899,3,one_per_bay,True,28+28+24,3,80,24,28,0,A40-12L-V4-kv410-direct,MJ-20x13E,9.880504865516485,1.886934769644116,19.07856094399583,0.29137757014630633,8.690759117321775,11.297986852518308,11.485269408477906,73.95769657589155,74.9000869473422,10.710533060798713,0.37449922290572474,0.9999999900104437,0.9999999900104645,-3.008293614215063e-11,252.84937399039512,0.0,17.25898195828027,1806.4091586477848,1664.6442191287747,13.75,True,ok,2.443703403888898,0.0,1.0991773537805523,True
6.0,0.3955645962598754,2.0,2.220321285360063,0.3252941639001613,0.4,0.17478385674303104,0.0,0.0,3.0,0.15822583850395017,0.953463964722717,1.04,1.04,0.18729252420826242,0.5,0.029999999999999995,1.5224168739617014,1.4375831260382985,35.28694959898229,35.28694959898229,0.0,0.07270542998307807,-0.053809804584227974,-0.07210353711860315,15.354355997027756,41.59347274760486,41.59347274760486,17.209973329400647,0.5479171596429336,3.7822895427724035,-0.39961321522083393,3,one_per_bay,True,28+28+24,3,80,24,28,0,A40-12L-V4-kv410-direct,MJ-20x13E,9.881802629627684,1.8876652572438055,19.071177933615136,0.2963333489583978,8.68964800090401,11.296542401175213,11.483801012998299,73.95915721377511,74.90110014655609,10.707944849079702,0.3744852503246124,0.9999999898708193,0.9999999898708403,-3.0404678774687e-11,252.82912772036332,0.0,17.228445380872138,1806.4091586477848,1664.6746881916151,13.75,True,ok,2.444609327573605,0.0,1.0955645962598752,True
6.0,0.39050518112825805,2.0,2.2203799298849902,0.27514938837926106,0.4,0.21950249570783742,0.016988157069838025,0.4464115575873679,1.6271006628166724,0.15620207245130324,1.0643661893554368,1.04,1.04,0.1873202230530994,0.5,0.03,1.5425005874979245,1.4174994125020755,35.14253712565129,35.14253712565129,0.0,0.07270542998307808,-0.053811225842694994,-0.0721035893559608,15.361001506605925,41.57971684425876,41.57971684425876,17.20566727677141,0.5479623106024075,3.7829554690427596,-0.4158063861492103,3,one_per_bay,True,28+28+24,3,80,24,28,0,A40-12L-V4-kv410-direct,MJ-20x13E,9.88491190916677,1.889506067675307,19.05259825087063,0.2971649645208069,8.686780430896434,11.292814560165365,11.480011376944638,73.97068153271856,74.91170043230368,10.701479793718796,0.37437485777537594,0.9999999886547393,0.9999999886547628,-3.410471904885526e-11,252.6691689165197,0.0,16.960891483379044,1806.4091586477848,1664.941800505988,13.75,True,ok,2.4459896806848413,0.0,1.090505181128258,True
6.0,0.39341883531018995,1.9872984227958994,2.2080197258907144,0.31658001011244197,0.40749972553166575,0.1797265344268908,0.0,0.2163118601524948,3.0,0.16031806740789,0.9657218053786891,1.04,1.04,0.18756772305928596,0.5,0.030000000000000002,1.5300724416561562,1.4299275583438438,35.14689977949767,35.14689977949767,0.0,0.0727054299830781,-0.05351167452733421,-0.0716739572460986,15.316845369523888,41.84904374451538,41.84904374451538,17.33399259643955,0.5471207819255953,3.781592004687875,-0.41864837950191247,3,one_per_bay,True,28+28+24,3,80,24,28,0,A40-12L-V4-kv410-direct,MJ-20x13E,9.877730631034892,1.8863212025680074,19.084766661685283,0.29723702347631276,8.690952058052773,11.298237675468604,11.485524389227626,73.97218075857239,74.91505510505537,10.713654998069394,0.37436038289117074,0.9999999619181804,0.9999999619182597,-1.1486211981548422e-10,252.64819480930637,0.0,16.9059086496077,1806.409158647785,1664.996800257187,13.75,True,ok,2.4331977322484044,0.0,1.09341883531019,True
5.994625566706945,0.3955645962598754,2.0,2.2202188730575227,0.27455380177203387,0.4,0.1751895860158951,0.0,0.0,2.9973127833534723,0.15822583850395017,0.9539994009475796,1.04,1.04,0.18723958970269042,0.5,0.03,1.5216490190339398,1.4356637643195325,35.316570054266464,35.316570054266464,0.0,0.07270542998307808,-0.05385556312931382,-0.0721723285901191,15.32750138696591,41.60134228617483,41.60134228617483,17.209670133010565,0.5477514161976367,3.7831177882781364,-0.39929553436445797,3,one_per_bay,True,28+28+24,3,80,24,28,0,A40-12L-V4-kv410-direct,MJ-20x13E,9.879549938980597,1.886304182137287,19.050763935803612,0.2963584037809586,8.691791596546127,11.299329075509965,11.48663388100444,73.97714228131227,74.92041780156485,10.712538063823212,0.3743128099969124,0.9999999600822755,0.9999999600823586,-1.2033174456860252e-10,252.57926168552606,0.0,16.78255237837393,1806.409158647785,1665.1199888340768,13.75,True,ok,2.444331823626373,0.0,1.0955645962598752,True
6.0,0.4028032808691203,2.0,2.2206475193226165,0.2922624568398026,0.4,0.12100980078450188,0.010400912491737566,0.10729210664682154,0.7860844244841174,0.16112131234764815,0.8201043059455646,1.04,1.04,0.18767012048752504,0.5,0.03,1.508145192770316,1.451854807229684,35.265440919732214,35.265440919732214,0.0,0.07270542998307808,-0.053817710911068836,-0.07210758426897483,15.371419665197973,41.57322037640773,41.57322037640773,17.202205947361108,0.5481274329003792,3.783358753578335,-0.3071236351734025,3,one_per_bay,True,28+28+24,3,80,24,28,0,A40-12L-V4-kv410-direct,MJ-20x13E,9.885387793459353,1.8899782027041652,19.047838725595618,0.2918144015322704,8.685904414787911,11.291675739224285,11.478853678189362,73.98873454874345,74.9299567930179,10.699927947098708,0.3742018310678832,0.999999956222774,0.9999999562228651,-1.3191447933991185e-10,252.41845321736272,0.0,16.524864081914128,1806.409158647785,1665.3771571736536,13.75,True,ok,2.4434897724614615,0.0,1.1028032808691202,True
6.0,0.39443903737553004,2.0,2.2206596584530387,0.3481543057891181,0.40224991765949974,0.18831562099140062,0.0,0.6402590758374284,3.0,0.1586630703059993,0.9870227400586735,1.04,1.04,0.18762899877882494,0.5,0.029999999999999995,1.5348187959901392,1.4251812040098608,35.06564332222963,35.06564332222963,0.0,0.07270542998307807,-0.053818005104634484,-0.07210846605438086,15.376956926327198,41.55762773394732,41.55762773394732,17.19726846626509,0.5481463224807315,3.7840496706396096,-0.4341979772603126,3,one_per_bay,True,28+28+24,3,80,24,28,0,A40-12L-V4-kv410-direct,MJ-20x13E,9.888900577571032,1.89202256410154,19.027257223591956,0.2981299467926915,8.682752817581534,11.287578662855994,11.474688686099073,74.00090382076935,74.94107043386998,10.692727723224209,0.3740852648006968,0.999999952011242,0.9999999520113423,-1.4526679859017122e-10,252.24954869620967,0.0,16.243095882221716,1806.409158647785,1665.6583994827408,13.75,True,ok,2.4455945976304836,0.0,1.09443903737553,True
