span_m,chord_m,tail_arm_m,vstab_arm_m,elevator_frac,taper_ratio,taper_start_frac,washout_tip_deg,washout_start_frac,y_washout_m,tip_chord_m,y_taper_m,boom_spacing_m,boom_spacing_set_m,hstab_chord_m,tail_volume_h,tail_volume_v,aileron_y_inner_m,aileron_span_each_m,roll_rate_deg_s,roll_aileron_deg_s,roll_elevon_deg_s,cn_beta,cn_r,cn_r_control,izz_kgm2,yaw_rate_deg_s,yaw_rate_max_deg_s,yaw_rate_level_deg_s,yaw_correct_s,incidence_wing_deg,incidence_hstab_deg,n_packs,cells_per_string,one_string_per_bay,string_plan,n_strings,n_cells,inboard_cells,outboard_cells,hstab_cells,motor,prop,mass_kg,wing_area_m2,aspect_ratio,static_margin,v_stall,v_night,v_day,p_night_w,p_day_w,climb_ms,soc_min,soc_end,soc_start,cycle_wh,margin_wh,unmet_wh,spilled_wh,solar_wh,propulsion_wh,battery_night_h,closed,reason,boom_length_m,aft_boom_length_m,fuselage_length_m,packing_ok
6.0,0.392191473096842,2.0,2.2181761963607816,0.2967981018194693,0.40749972553166575,0.15418665146429117,0.0,0.05397609676688994,3.0,0.15981791764282277,0.9023828956314421,1.04,1.04,0.18500198538368898,0.5,0.029999999999999995,1.4956645256267058,1.4643354743732941,35.90270134261343,35.90270134261343,0.0,0.07270542998307807,-0.05375781804487976,-0.0720774064030737,15.231970074348698,41.77577392399389,41.77577392399389,17.276403373640374,0.5466286991344107,3.773036083052212,-0.37728311880045934,3,one_per_bay,True,28+28+24,3,80,24,28,0,A40-12L-V4-kv410-direct,MJ-20x13E,9.845573569321893,1.8657180940577658,19.295519572146777,0.29476720487573743,8.72457111978308,11.341942455718005,11.529953647480019,73.77529284313187,74.72676053913204,10.785470534545874,0.3762467894724626,0.9999999975177262,0.9999999975177266,-6.434852650727407e-13,255.3815979455983,0.0,21.55174701376735,1806.4091586477848,1660.3595721191525,13.75,True,ok,2.4409528665346207,0.0,1.0921914730968418,True
6.0,0.392191473096842,2.0,2.2181761963607816,0.2967981018194693,0.40749972553166575,0.15418665146429117,0.0,0.05397609676688994,3.0,0.15981791764282277,0.9023828956314421,1.04,1.04,0.18500198538368898,0.5,0.029999999999999995,1.4956645256267058,1.4643354743732941,35.975559077407574,35.975559077407574,0.0,0.07270542998307807,-0.05375781804487976,-0.07203353615360174,15.267307080521443,41.88604408365052,41.88604408365052,17.3360544564589,0.54607145236962,3.7731655484638504,-0.3770930864561731,3,one_per_bay,True,28+28+24,3,80,24,28,0,A40-10L-V2-kv1100-6.7PG,MJ-26x15EL,9.885573569321894,1.8657180940577658,19.295519572146777,0.2947672143535395,8.742275985017923,11.364958780523299,11.553351505402196,89.48764757437795,92.55342567165796,6.690521427889594,0.0073258888263422915,0.5250259540965367,0.7406333174927818,-312.41506956115916,-279.18478709063004,63.52801171885386,0.0,1806.4091586477853,2057.083915217329,14.416666666666666,False,"SOC floor violated (min 0.007, unmet 64 Wh); ratchet (day-2 0.741 -> 0.525, -312 Wh); FLAG MJ-26x15EL: thrust table 3.60 N vs similarity 4.29 N (16%) at 1647 rpm, 11.36 m/s; FLAG MJ-26x15EL: thrust table 3.62 N vs similarity 4.62 N (22%) at 1697 rpm, 11.55 m/s",2.4409528665346207,0.0,1.0921914730968418,True
6.0,0.392191473096842,2.0,2.2181761963607816,0.2967981018194693,0.40749972553166575,0.15418665146429117,0.0,0.05397609676688994,3.0,0.15981791764282277,0.9023828956314421,1.04,1.04,0.18500198538368898,0.5,0.029999999999999995,1.4956645256267058,1.4643354743732941,35.85161283167458,35.85161283167458,0.0,0.07270542998307807,-0.05375781804487976,-0.0721080766761957,15.20723417002778,41.698584678670954,41.698584678670954,17.234712856055758,0.5470210518806065,3.772945143920918,-0.3774166013756872,3,one_per_bay,True,28+28+24,3,80,24,28,0,A40-10S-V4G-kv1600-6.7PG,MJ-26x15EL,9.817573569321892,1.8657180940577658,19.295519572146777,0.29476719821842867,8.712156306122226,11.325803197958894,11.513546855204904,91.05276191778208,94.09365969752271,15.127865827984863,0.007323397443722175,0.5151506826855746,0.7149227044568548,-289.469659546585,-279.1883971040466,123.69489747428273,0.0,1806.4091586477853,2094.408223082621,14.416666666666666,False,"SOC floor violated (min 0.007, unmet 124 Wh); ratchet (day-2 0.715 -> 0.515, -289 Wh); FLAG MJ-26x15EL: thrust table 3.60 N vs similarity 4.53 N (21%) at 1687 rpm, 11.51 m/s",2.4409528665346207,0.0,1.0921914730968418,True
