span_m,chord_m,tail_arm_m,vstab_arm_m,elevator_frac,taper_ratio,taper_start_frac,washout_tip_deg,washout_start_frac,y_washout_m,tip_chord_m,y_taper_m,boom_spacing_m,boom_spacing_set_m,hstab_chord_m,tail_volume_h,tail_volume_v,aileron_y_inner_m,aileron_span_each_m,roll_rate_deg_s,roll_aileron_deg_s,roll_elevon_deg_s,cn_beta,cn_r,cn_r_control,izz_kgm2,yaw_rate_deg_s,yaw_rate_max_deg_s,yaw_rate_level_deg_s,yaw_correct_s,incidence_wing_deg,incidence_hstab_deg,n_packs,cells_per_string,one_string_per_bay,string_plan,n_strings,n_cells,inboard_cells,outboard_cells,hstab_cells,motor,prop,mass_kg,wing_area_m2,aspect_ratio,static_margin,rudder_span_m,rudder_installed_fraction,rudder_required_fraction,rudder_installed_chord_m,rudder_required_chord_m,rudder_installed_area_m2,rudder_required_area_m2,rudder_available_moment_nm,rudder_required_moment_nm,rudder_sideslip_margin,rudder_rate_margin,rudder_sizing_ok,v_stall,v_night,v_day,p_night_w,p_day_w,climb_ms,soc_min,morning_soc,next_morning_soc,morning_soc_change,morning_charge_hour,objective_soc,soc_end,soc_start,cycle_wh,margin_wh,unmet_wh,spilled_wh,solar_wh,propulsion_wh,battery_night_h,closed,reason,boom_length_m,aft_boom_length_m,fuselage_length_m,packing_ok,optimizer_score
6.0,0.3787495125275352,2.0,2.25380452765092,0.3327264011831278,1.0,1.0,0.0,0.0,3.0,0.3787495125275352,3.0,1.0493693278838931,1.0493693278838931,0.21867113301321195,0.5,0.03,1.3399999999999994,1.6200000000000006,35.81833909741164,35.81833909741164,0.0,0.07270542998307808,-0.05462127576022278,-0.07268802362895291,16.610537121116874,38.87457677123729,38.87457677123729,16.247316420780763,0.554288373068762,4.019273530485247,-0.3675897003465045,3,one_per_bay,True,38+38+16,3,92,16,38,0,A40-12L-V4-kv410-direct,MJ-20x13EL,10.560647334447264,2.2724970751652114,15.841604547448224,0.30245197932374596,0.5217655788131137,0.3,0.10163747207466764,0.10435311576262274,0.035353956297427096,0.054447863846836704,0.018446477470860572,11.254233900974818,6.5506174387653955,0.7180416970122925,6.774915354247458,True,8.187455766651434,10.643692496646864,10.820129056685497,84.21906722827704,85.34132848121789,9.478155900786549,0.2883850946133342,0.2883850946585447,0.2883850946133342,-4.5210502008785625e-11,7.75,0.2883850946133342,0.2883850946133342,0.2883850946585447,-6.551001741073037e-08,128.07000209472127,0.0,38.5837774841538,2077.3705324449547,1912.7607913212873,13.75,True,ok,2.514687317057476,0.0,1.0787495125275353,True,-28.838509461333423
6.0,0.38298128551138466,2.0,2.262387546134201,0.3380536722474482,1.0,1.0,0.0,0.0,3.0,0.38298128551138466,3.0,1.04,1.04,0.22111434828458687,0.5,0.029999999999999995,1.3399999999999994,1.6200000000000006,35.78584293621438,35.78584293621438,0.0,0.07270542998307807,-0.05482928644334933,-0.0728773892270057,16.804841278271127,38.73838725566665,38.73838725566665,16.209133303531694,0.5550550859755118,4.0308945404710235,-0.3468873687690681,3,one_per_bay,True,38+38+16,3,92,16,38,0,A40-12L-V4-kv410-direct,MJ-20x11EW,10.659273988146543,2.2978877130683077,15.66656185820767,0.3019636978256094,0.523676135209347,0.3,0.10146863146030399,0.10473522704186936,0.035424467178742355,0.054847338917559635,0.018550948064014156,11.359338010074412,6.606300078216865,0.7194704865935275,6.747677451133331,True,8.180027703567188,10.634036014637344,10.81031250273963,84.24912581764625,85.43313047889454,9.4193984561687,0.28809856730288996,0.28809856736339784,0.28809856730288996,-6.050787648703704e-11,7.75,0.28809856730288996,0.28809856730288996,0.28809856736339784,-8.767591302971667e-08,127.65482402188753,0.0,37.230332361465734,2077.3705324449547,1914.1150674013159,13.75,True,ok,2.5242256137388743,0.0,1.0829812855113845,True,-28.809856730288995
6.0,0.38163793460474027,2.0,2.268578549743357,0.33825790937206135,1.0,1.0,0.0,0.0,3.0,0.38163793460474027,3.0,1.04,1.04,0.2203387642770196,0.5,0.029999999999999995,1.3399999999999994,1.6200000000000006,35.81128221453356,35.81128221453356,0.0,0.07270542998307807,-0.05497932630315947,-0.07312655108032981,16.762646428859956,38.633839477330866,38.633839477330866,16.148682745574455,0.5550871346642197,4.027233354994857,-0.3534183024774993,3,one_per_bay,True,38+38+16,3,92,16,38,0,A40-12L-V4-kv410-direct,MJ-20x13E,10.63699240211895,2.2898276076284416,15.721707555655225,0.3021186998532992,0.5220431060919833,0.3,0.1016195695649357,0.10440862121839667,0.03536653049027294,0.054505800923633156,0.01846285342883892,11.335593047015072,6.59739207279927,0.7181930256579985,6.726767895466174,True,8.185842684697594,10.641595490106873,10.817997288842466,84.43467742904664,85.43706440946737,9.392434214864021,0.28632982134255935,0.2863298214353043,0.28632982134255935,-9.274492285271663e-11,7.75,0.28632982134255935,0.28632982134255935,0.2863298214353043,-1.343873932135864e-07,125.09191112536848,0.0,34.61970495646103,2077.3705324449547,1916.7067248464255,13.75,True,ok,2.529600102789349,0.0,1.0816379346047402,True,-28.632982134255936
6.0,0.38163793460474027,2.0,2.268578549743357,0.33825790937206135,1.0,1.0,0.0,0.0,3.0,0.38163793460474027,3.0,1.045,1.045,0.2203387642770196,0.5,0.029999999999999995,1.3399999999999994,1.6200000000000006,35.81128221453356,35.81128221453356,0.0,0.07270542998307807,-0.05497932630315947,-0.07312655108032981,16.762646428859956,38.633839477330866,38.633839477330866,16.148682745574455,0.5550871346642197,4.027233354994857,-0.3534183024774993,3,one_per_bay,True,38+38+16,3,92,16,38,0,A40-12L-V4-kv410-direct,MJ-20x13E,10.63699240211895,2.2898276076284416,15.721707555655225,0.3021186998532992,0.5220431060919833,0.3,0.1016195695649357,0.10440862121839667,0.03536653049027294,0.054505800923633156,0.01846285342883892,11.335593047015072,6.59739207279927,0.7181930256579985,6.726767895466174,True,8.185842684697594,10.641595490106873,10.817997288842466,84.43467742904664,85.43706440946737,9.392434214864021,0.28632982134255935,0.2863298214353043,0.28632982134255935,-9.274492285271663e-11,7.75,0.28632982134255935,0.28632982134255935,0.2863298214353043,-1.343873932135864e-07,125.09191112536848,0.0,34.61970495646103,2077.3705324449547,1916.7067248464255,13.75,True,ok,2.529600102789349,0.0,1.0816379346047402,True,-28.632982134255936
6.0,0.38163793460474027,2.0,2.268578549743357,0.33825790937206135,1.0,1.0,0.0,0.0,3.0,0.38163793460474027,3.0,1.04,1.04,0.2203387642770196,0.5,0.029999999999999995,1.3399999999999994,1.6200000000000006,35.735451771492144,35.735451771492144,0.0,0.07270542998307807,-0.05497932630315947,-0.07317546779674265,16.734175997759255,38.52626080254077,38.52626080254077,16.08908688724813,0.5558704147766281,4.02709798280839,-0.353617205295939,3,one_per_bay,True,38+38+16,3,92,16,38,0,A40-12L-V4-kv410-direct,MJ-20x13EL,10.591992402118949,2.2898276076284416,15.721707555655225,0.3021186998532992,0.5220431060919833,0.3,0.10175220815139659,0.10440862121839667,0.03541269253004874,0.054505800923633156,0.01848695200346702,11.287637603612282,6.573767677665292,0.7170727894693634,6.705252160508153,True,8.168509150708799,10.619061895921439,10.795090163587375,84.53020186004859,85.65375429000427,9.429417442484246,0.2854192379908328,0.28541923821330284,0.2854192379908328,-2.2247004238806767e-10,7.75,0.2854192379908328,0.2854192379908328,0.28541923821330284,-3.2235909142031005e-07,123.77247584871671,0.0,31.085042439259393,2077.3705324449547,1920.2412570482122,13.75,True,ok,2.529600102789349,0.0,1.0816379346047402,True,-28.54192379908328
6.0,0.38298128551138466,2.0,2.262387546134201,0.3380536722474482,1.0,1.0,0.0,0.0,3.0,0.38298128551138466,3.0,1.04,1.04,0.22111434828458687,0.5,0.029999999999999995,1.3399999999999994,1.6200000000000006,35.76851540204714,35.76851540204714,0.0,0.07270542998307807,-0.05482928644334933,-0.072888626994842,16.798306570578546,38.713660411178644,38.713660411178644,16.195397823856254,0.5552338087047369,4.030863610737247,-0.34693281393311826,3,one_per_bay,True,38+38+16,3,92,16,38,0,A40-12L-V4-kv410-direct,MJ-20x13E,10.648954029001262,2.2978877130683077,15.66656185820767,0.3019636978256094,0.523676135209347,0.3,0.101499181642424,0.10473522704186936,0.03543513277961072,0.054847338917559635,0.018556533384656588,11.348340271925284,6.60089755035693,0.7192116958869703,6.7427320822357295,True,8.176066927520216,10.628887005776281,10.80507814066009,84.57472093795866,85.57659639365359,9.37144614240127,0.2849948593933359,0.2849948596125005,0.2849948593933359,-2.191645753768512e-10,7.75,0.2849948593933359,0.2849948593933359,0.2849948596125005,-3.175694697210574e-07,123.15755126094372,0.0,31.2564631753017,2077.3705324449547,1920.0625259318936,13.75,True,ok,2.5242256137388743,0.0,1.0829812855113845,True,-28.499485939333592
6.0,0.3914543799707209,2.0,2.2578332288636362,0.3265152836067247,1.0,1.0,0.0,0.0,3.0,0.3914543799707209,3.0,1.04,1.04,0.22600629165155375,0.5,0.029999999999999995,1.3399999999999994,1.6200000000000006,36.04984884525076,36.04984884525076,0.0,0.07270542998307807,-0.054718911911537396,-0.0722600810176063,18.249390349180384,39.35755352876327,39.35755352876327,16.608447035070906,0.5659533783008215,4.054724985295236,-0.3046099458418434,3,one_per_bay,True,57+57+24,3,138,24,57,0,A40-12L-V4-kv410-direct,MJ-20x11EWL,11.056447878115021,2.3487262798243256,15.32745654921213,0.30098603308030136,0.5299710607809908,0.3,0.10022908199001779,0.10599421215619816,0.03541234193556975,0.05617386505306572,0.018767516420333065,11.782596898995466,6.810472897701983,0.7300703014281427,6.871510705752655,True,8.240374909965887,10.712487382955652,10.89006433042021,88.11024686762539,89.48394706228247,9.0305824295238,0.28464650740566555,0.2846465074056668,0.28464650740566555,-1.27675647831893e-15,7.333333333333333,0.28464650740566555,0.28464650740566555,0.2846465074056668,-1.8500201370841296e-12,122.65278923080936,0.0,977.4834231851324,3116.055798667429,2009.8711019804564,12.916666666666666,True,ok,2.5228187592541316,0.0,1.0914543799707208,True,-28.464650740566555
6.0,0.3837495125275352,2.0,2.25380452765092,0.3327264011831278,1.0,1.0,0.0,0.0,3.0,0.3837495125275352,3.0,1.0493693278838931,1.0493693278838931,0.22155788435916013,0.5,0.030000000000000006,1.3399999999999994,1.6200000000000006,35.74248925981976,35.74248925981976,0.0,0.0727054299830781,-0.05462127576022279,-0.0725730683276725,16.81028050279472,38.85370166325062,38.85370166325062,16.26926070990451,0.5550911007991608,4.032936460695454,-0.3432286322103042,3,one_per_bay,True,38+38+16,3,92,16,38,0,A40-12L-V4-kv410-direct,MJ-20x13E,10.654792528975582,2.302497075165211,15.635199014277527,0.3018750562468228,0.5251982885211028,0.3,0.10136199314909514,0.10503965770422057,0.03549009688199501,0.05516664845309912,0.01863933814187191,11.354562224260306,6.60005171006522,0.720374736904615,6.770740332650124,True,8.17011779940225,10.621153139222926,10.797216072656823,84.65049981659656,85.65181446361927,9.360011944159336,0.2842724932016564,0.28427249349194983,0.2842724932016564,-2.90293455940116e-10,7.75,0.2842724932016564,0.2842724932016564,0.28427249349194983,-4.206352176572281e-07,122.11084264920007,0.0,29.43830596672694,2077.3705324449547,1921.8754707303099,13.75,True,ok,2.5164036719114713,0.0,1.0837495125275352,True,-28.427249320165636
6.0,0.38298128551138466,2.0,2.262387546134201,0.3380536722474482,1.0,1.0,0.0,0.0,3.0,0.38298128551138466,3.0,1.04,1.04,0.22111434828458687,0.5,0.029999999999999995,1.3399999999999994,1.6200000000000006,35.692860684129556,35.692860684129556,0.0,0.07270542998307807,-0.05482928644334933,-0.07293760289747321,16.769812092836283,38.605836018242705,38.605836018242705,16.135567167257456,0.5560164561763871,4.030728390932409,-0.34713149285670153,3,one_per_bay,True,38+38+16,3,92,16,38,0,A40-12L-V4-kv410-direct,MJ-20x13EL,10.603954029001262,2.2978877130683077,15.66656185820767,0.3019636978256094,0.523676135209347,0.3,0.1016323268536025,0.10473522704186936,0.03548161609268512,0.054847338917559635,0.018580875586399113,11.3003848285225,6.577313468785068,0.7180851851067176,6.721167203648542,True,8.158773561269921,10.606405629650897,10.782224099064546,84.66276928909994,85.78626827506282,9.408304979508936,0.28415553326466364,0.284155533740855,0.28415553326466364,-4.761913641182502e-10,7.75,0.28415553326466364,0.28415553326466364,0.284155533740855,-6.900012866073446e-07,121.9413677004976,0.0,27.896295969960896,2077.3705324449547,1923.422327544526,13.75,True,ok,2.5242256137388743,0.0,1.0829812855113845,True,-28.415553326466362
6.0,0.37798128551138466,2.0,2.262387546134201,0.3380536722474482,1.0,1.0,0.0,0.0,3.0,0.37798128551138466,3.0,1.04,1.04,0.21822759693863872,0.5,0.030000000000000002,1.3399999999999994,1.6200000000000006,35.860118817152724,35.860118817152724,0.0,0.0727054299830781,-0.054829286443349334,-0.07299364183544468,16.604256204008166,38.756966969721354,38.756966969721354,16.18605840392094,0.5542718435739461,4.017226952317439,-0.3712552808374687,3,one_per_bay,True,38+38+16,3,92,16,38,0,A40-12L-V4-kv410-direct,MJ-20p5x12ELW,10.563827871277264,2.267887713068308,15.873801772705178,0.30254062090253253,0.5202464859450501,0.3,0.10174656869039206,0.10404929718900999,0.03528886321209541,0.05413128122763463,0.018358907079088188,11.257623324395741,6.556106078209588,0.7171203745181156,6.751393393944271,True,8.197005891418328,10.656107658843828,10.832750020441557,84.66915256583823,85.68578069941654,10.019216759123585,0.2840946842250288,0.28409468459090154,0.2840946842250288,-3.65872721008742e-10,7.75,0.2840946842250288,0.2840946842250288,0.28409468459090154,-5.301495727416672e-07,121.85319744206674,0.0,28.83358314715596,2077.3705324449547,1922.4800999492804,13.75,True,ok,2.5225107891067258,0.0,1.0779812855113846,True,-28.409468422502883
