span_m,chord_m,tail_arm_m,vstab_arm_m,elevator_frac,taper_ratio,taper_start_frac,washout_tip_deg,washout_start_frac,y_washout_m,tip_chord_m,y_taper_m,boom_spacing_m,boom_spacing_set_m,hstab_chord_m,tail_volume_h,tail_volume_v,aileron_y_inner_m,aileron_span_each_m,roll_rate_deg_s,roll_aileron_deg_s,roll_elevon_deg_s,cn_beta,cn_r,cn_r_control,izz_kgm2,yaw_rate_deg_s,yaw_rate_max_deg_s,yaw_rate_level_deg_s,yaw_correct_s,incidence_wing_deg,incidence_hstab_deg,n_packs,cells_per_string,one_string_per_bay,string_plan,n_strings,n_cells,inboard_cells,outboard_cells,hstab_cells,motor,prop,mass_kg,wing_area_m2,aspect_ratio,static_margin,v_stall,v_night,v_day,p_night_w,p_day_w,climb_ms,soc_min,soc_end,margin_wh,unmet_wh,spilled_wh,solar_wh,propulsion_wh,battery_night_h,closed,reason,boom_length_m,aft_boom_length_m,fuselage_length_m,packing_ok
5.984537743438697,0.37535694986210305,1.1553843604624499,1.1553843604624499,0.33138317031420134,0.6102616950245044,0.28820035611015526,0.311943507665025,0.5122470125359612,1.913359245725594,0.22906596846207494,1.4177680335706104,1.560537670765434,1.560537670765434,0.27752151503986705,0.7223297949146755,0.029999999999999995,1.743193933180438,1.2090749385389103,35.68142654730764,32.46760000255929,3.213826544748351,0.07270542998307807,-0.028073251544029326,-0.03848467843665473,20.447963231852192,21.183435335839967,301.2912915827104,0.0,1.1492011321828488,3.3532141193701523,0.21676929062715028,2,one_per_bay,True,18+18+18+9,4,63,18,18,9,A40-12L-V4-kv410-direct,16x12E,10.630673907000276,2.0160025608838366,17.765201640885216,0.4620645027881944,9.000518475227963,11.700674017796352,11.89463177019137,93.87567028522679,95.87036382372901,12.29522789553524,0.008292914043357474,0.9999999999999998,-185.1890450341167,184.5694626390296,377.3473467230022,2477.4330705834245,2153.794144538178,13.583333333333332,False,"SOC floor violated (min 0.008, unmet 185 Wh); FLAG 16x12E: shaft power table 36.0 W vs similarity 30.3 W (16%) at 2524 rpm, 11.70 m/s; FLAG 16x12E: shaft power table 36.6 W vs similarity 31.1 W (15%) at 2571 rpm, 11.89 m/s",1.3898074516690295,0.0,1.075356949862103,True
5.987306768493414,0.3614714399958865,1.51869510900598,1.51869510900598,0.2985988076888644,0.6543725665421191,0.37374383605763084,3.3893685428365474,0.8147674835368179,2.5710575917069884,0.23653699392178382,1.5648911723663022,1.4244384275699515,1.4244384275699515,0.26454981484155315,0.8565633612269703,0.03,1.759311038491768,1.194342345754939,35.4380744549973,33.01713903514849,2.420935419848812,0.07270542998307808,-0.03688382278807529,-0.051414636955742075,20.451431094852417,14.13391757516355,204.64914520639866,0.0,1.256801600862536,3.1944613903775254,0.2379015719846843,2,one_per_bay,True,19+19+16+8,4,62,16,19,8,A40-12L-V4-kv410-direct,16x12E,10.636837695768964,1.9857387837915441,18.052647524766392,0.5550309293871931,9.16129726604915,11.909686445863896,12.107108920095364,93.69859552971617,95.7334020442557,12.486120153090784,0.009144870409087062,0.9999999999999999,-185.25656179520215,185.25656179520215,342.6989577835199,2438.1087361297186,2149.9621939063027,13.583333333333332,False,"SOC floor violated (min 0.009, unmet 185 Wh); FLAG 16x12E: shaft power table 36.0 W vs similarity 30.1 W (16%) at 2539 rpm, 11.91 m/s; FLAG 16x12E: shaft power table 36.5 W vs similarity 30.9 W (15%) at 2587 rpm, 12.11 m/s",1.7222905513274882,0.0,1.0614714399958864,True
5.929036126303391,0.3531456555475225,1.1082991972150613,1.1082991972150613,0.3051649276496539,0.6832399432676137,0.10642119805078454,0.1519213476684489,0.6898199285316438,2.262896879404069,0.24128321766149352,0.943260495483122,1.4050757027582337,1.4050757027582337,0.26704978337937973,0.6970666019903377,0.030000000000000002,1.2892059432574823,1.635312119894213,44.104384361958765,41.612210355361114,2.492174006597649,0.0727054299830781,-0.02718127127812276,-0.037639180718312536,18.17835554807488,20.31617517572862,300.3335012737821,0.0,1.1678718598508597,3.356563733645304,0.08857498119993604,2,one_per_bay,True,16+16+16+8,4,56,16,16,8,A40-12L-V4-kv410-direct,16x12E,10.18857004138052,1.8677105504733622,18.82169021216978,0.43932736813962203,9.124504603234646,11.861855984205041,12.058485590536312,91.73075824163779,93.67716202362932,13.00009854447068,0.008107731029741373,0.9999999999999998,-185.36793182526984,171.54381090211228,142.6490479890501,2202.1627294074883,2101.3266362495556,13.833333333333332,False,"SOC floor violated (min 0.008, unmet 172 Wh); FLAG 16x12E: shaft power table 35.2 W vs similarity 29.3 W (17%) at 2522 rpm, 11.86 m/s; FLAG 16x12E: shaft power table 35.8 W vs similarity 30.1 W (16%) at 2568 rpm, 12.06 m/s",1.33693997004578,0.0,1.0531456555475225,True
5.595798996462367,0.38617426726833803,1.3675910946311345,1.3675910946311345,0.2861163401905473,0.42019478655951764,0.34581787923991747,3.1229078182077545,0.7021276765085607,2.1652851510971804,0.16226841380959742,1.4085626495418127,1.3482452813742043,1.3482452813742043,0.2599240828751892,0.748053137726084,0.03,1.7323042174801422,1.0255952807510413,35.601778908122185,32.650797518288975,2.9509813898332133,0.07270542998307808,-0.035537837809773,-0.04959348009623482,16.84071001366334,16.60030068741147,245.26702323684523,0.0,1.171442388789123,3.385306123103006,0.35011359772298156,2,one_per_bay,True,16+16+16+8,4,56,16,16,8,A40-12L-V4-kv410-direct,16x12E,10.201625248185392,1.8498729243922853,16.927090502227916,0.46168710176219413,9.211153648584705,11.974499743160118,12.172996603486759,92.46410640659644,94.4439811263111,13.089710928338805,0.00767783409507841,0.9999999999999996,-185.78321226415426,181.20474820921834,134.53033671157556,2202.1627294074883,2119.10229051543,13.916666666666668,False,"SOC floor violated (min 0.008, unmet 181 Wh); FLAG 16x12E: shaft power table 35.5 W vs similarity 29.5 W (17%) at 2535 rpm, 11.97 m/s; FLAG 16x12E: shaft power table 35.9 W vs similarity 30.3 W (16%) at 2583 rpm, 12.17 m/s",1.5639722809516976,0.0,1.0861742672683379,True
5.879067736256989,0.3544196193998584,1.2618892312939953,1.2618892312939953,0.30684053020947233,0.6502650555891565,0.11347213525136868,0.08034707077825542,0.3413616824950223,1.4812045347290397,0.2304666935109366,0.9766210589612043,1.450751634260894,1.450751634260894,0.2676953336749916,0.8361085229358441,0.03,1.2999852086246495,1.5995486595038448,44.8017103203206,41.95803739826529,2.8436729220553087,0.07270542998307808,-0.03121113865942889,-0.04354725785019682,18.30308494903466,18.499814727242786,274.8125289264528,0.0,1.1669483946831734,3.3845184271752915,0.3163469931768762,2,one_per_bay,True,16+16+16+8,4,56,16,16,8,A40-12L-V4-kv410-direct,16x12E,10.19357490487277,1.8403481635490606,18.780923160128157,0.534447296573717,9.178347178764112,11.931851332393345,12.129641225763814,91.76925729248546,93.72856256100704,13.062227007761019,0.007653873016447769,0.9999999999999999,-185.80635866611146,171.64647503770607,141.69226118022505,2202.1627294074883,2102.3817785829397,13.833333333333332,False,"SOC floor violated (min 0.008, unmet 172 Wh); FLAG 16x12E: shaft power table 35.2 W vs similarity 29.2 W (17%) at 2527 rpm, 11.93 m/s; FLAG 16x12E: shaft power table 35.7 W vs similarity 30.0 W (16%) at 2574 rpm, 12.13 m/s",1.4725176109886442,0.0,1.0544196193998583,True
5.815894752673467,0.37083120157439586,1.2541983075769594,1.2541983075769594,0.33410605975373214,0.7746112495645632,0.2065269501225288,0.004260154042174502,0.5838307185709355,1.9901537543224772,0.28725002042907116,1.1580716961398247,1.4052202364636825,1.4052202364636825,0.27865632098548826,0.702134792384068,0.029999999999999995,1.5802248920301227,1.2877224843066106,36.85467932137908,34.43776886668556,2.416910454693523,0.07270542998307807,-0.031357867057176206,-0.04382936613945552,18.93494617245571,18.59830203259534,262.5840194354639,0.0,1.1707251063625572,3.905369728587808,0.19911432006661525,2,one_per_bay,True,18+18+16+8,4,60,16,18,8,A40-12L-V4-kv410-direct,16x12E,10.564934513994553,2.0104585631557894,16.82433669315756,0.44251995367527847,8.706275976924749,11.318158770002174,11.505775708388862,92.2188559635951,94.01950514469343,12.016148918296343,0.007611185290418864,0.9999999999999997,-185.84759500945538,167.98932542320554,285.1738302918985,2359.4600672223096,2111.8592513309595,13.666666666666666,False,"SOC floor violated (min 0.008, unmet 168 Wh)",1.4774666143835813,0.0,1.070831201574396,True
5.854628245295169,0.3515376408019859,1.1291795270678104,1.1291795270678104,0.31151826303928815,0.6055246271031246,0.17336117090273928,0.13435825235707854,0.4332901742722363,1.6906342667555263,0.21286469885933468,1.1234145930603436,1.490208220271163,1.490208220271163,0.2695141288346829,0.7945835096719905,0.030000000000000002,1.3515495237079818,1.5357645989396027,44.77338676657018,41.54194667201026,3.2314400945599164,0.0727054299830781,-0.028045327424342677,-0.03896978985940513,17.824729704338168,21.652042715040935,323.09023202490454,0.0,1.126100388050397,3.3939677386009306,0.299665232590653,2,one_per_bay,True,16+15+15+8,4,54,16,15,8,A40-12L-V4-kv410-direct,16x12E,10.07408979202028,1.807970146386907,18.95864926702875,0.5068187541642798,9.195599379290863,11.954279193078122,12.152440864813054,91.54987016269011,93.5088155215736,13.240716548768203,0.0075109899251805355,0.9999999999988213,-185.9443837322756,173.79957022367412,71.02051546458955,2123.5140605000784,2096.9495829399734,13.916666666666668,False,"SOC floor violated (min 0.008, unmet 174 Wh); FLAG 16x12E: shaft power table 35.1 W vs similarity 29.1 W (17%) at 2527 rpm, 11.95 m/s; FLAG 16x12E: shaft power table 35.6 W vs similarity 29.9 W (16%) at 2575 rpm, 12.15 m/s",1.3498457033200948,0.0,1.0515376408019859,True
5.990512911612273,0.34,1.4419972227959612,1.4419972227959612,0.30424039001821573,0.6648052480188447,0.5461014735770107,0.3373705789393826,0.3286037285262048,1.4930878612488492,0.2260337843264072,1.9797129675890475,1.5157528976495884,1.5157528976495884,0.26669492292088304,0.9362715966512878,0.030000000000000002,1.793557953101824,1.1616985027043123,37.10503169986471,34.141518920605385,2.963512779259327,0.0727054299830781,-0.035002354444326915,-0.04880692557477468,20.435626400458634,16.024962448408218,233.5120096167056,0.0,1.2096816759933695,3.1678720971464367,0.3020962296918961,2,one_per_bay,True,19+19+18+9,4,65,18,19,9,A40-12L-V4-kv410-direct,16x12E,10.551567572419408,1.9210367417441112,18.680665582487606,0.6184136585009447,9.277343004973314,12.06054590646531,12.260469122266132,94.13255460810302,98.1600512903274,12.727404934308783,0.007350511913314848,0.9999999999999998,-186.09940549173788,183.13423669324817,426.6426899244645,2556.081739490833,2181.4700257578297,13.5,False,"SOC floor violated (min 0.007, unmet 183 Wh); FLAG 16x12E: shaft power table 36.1 W vs similarity 30.1 W (17%) at 2554 rpm, 12.06 m/s; FLAG 16x12E: (12.26 m/s, 2637 rpm) not on the map; used C_T(J) similarity",1.649895146894665,0.0,1.04,True
5.760324141687678,0.3700433540815313,1.079397683776981,1.079397683776981,0.2987563005576898,0.44643326752659274,0.15612289715587124,4.102367644380427,0.9156010132247315,2.7004282001362503,0.16519966368911793,1.083063504962402,1.5011765482178352,1.5011765482178352,0.2646092302905901,0.7567295915381876,0.03,1.3992727072363906,1.4408893636074485,44.58106335653919,40.90054675838326,3.6805165981559314,0.07270542998307808,-0.027247797447298227,-0.03784680840806591,16.866648820690582,23.487297828076585,356.11384525487347,0.0,1.0950477960336453,3.4906638159217005,0.4168894582956453,2,one_per_bay,True,16+12+12+8,4,48,16,12,8,A40-12L-V4-kv410-direct,16x12E,9.885355887276313,1.7634453637528589,18.8161963502489,0.4738762623157712,9.168656320536693,11.919253216697701,12.116834275756485,90.09219920099329,91.98348319976313,13.467026095132631,0.00732148843691474,0.8655066954202545,-186.12744216994037,171.2371870433731,0.33658063834192,1887.568053777847,2060.652799811838,14.25,False,"SOC floor violated (min 0.007, unmet 171 Wh); did not refill (end SOC 0.866); FLAG 16x12E: shaft power table 34.6 W vs similarity 28.5 W (17%) at 2515 rpm, 11.92 m/s; FLAG 16x12E: shaft power table 35.1 W vs similarity 29.3 W (16%) at 2561 rpm, 12.12 m/s",1.2972906755129263,0.0,1.0700433540815313,True
5.992083095081673,0.36666713390024896,1.0202392247635088,1.0202392247635088,0.29209790062004687,0.6524070947942034,0.044417432201709905,4.74853838357113,0.9955002834343927,2.985881622946284,0.23921623958437863,0.8384285754470509,1.4762766230882929,1.4762766230882929,0.2621203634204256,0.6293442239884307,0.03,1.3914496604907083,1.5645918870501283,41.42523830179268,38.87132028897043,2.5539180128222503,0.07270542998307808,-0.02475831204107229,-0.03380960288950873,18.946777440734575,23.505587288569608,339.7561483296038,0.0,1.137743120059927,3.4360576669780825,0.43209757781832325,2,one_per_bay,True,16+16+16+8,4,56,16,16,8,A40-12L-V4-kv410-direct,16x12E,10.28456443261208,1.9221102316848544,18.680021169696623,0.3726900226282105,8.992809201006597,11.690651961308577,11.884443581774123,92.49878440120902,94.42604357363264,12.707286811580063,0.007273012184241876,0.9999999999999996,-186.17427023002236,181.30011269440297,134.3161527125647,2202.1627294074883,2119.4040222842814,13.916666666666668,False,"SOC floor violated (min 0.007, unmet 181 Wh); FLAG 16x12E: shaft power table 35.4 W vs similarity 29.7 W (16%) at 2514 rpm, 11.69 m/s; FLAG 16x12E: shaft power table 36.1 W vs similarity 30.5 W (15%) at 2560 rpm, 11.88 m/s",1.2621566722140563,0.0,1.066667133900249,True
