span_m,chord_m,tail_arm_m,elevator_frac,taper_ratio,taper_start_frac,washout_tip_deg,washout_start_frac,y_washout_m,tip_chord_m,y_taper_m,boom_spacing_m,boom_spacing_set_m,hstab_chord_m,hstab_span_each_m,tail_volume_h,tail_volume_v,aileron_y_inner_m,aileron_span_each_m,roll_rate_deg_s,roll_aileron_deg_s,roll_elevon_deg_s,cn_beta,cn_r,incidence_wing_deg,incidence_hstab_deg,n_packs,cells_per_string,one_string_per_bay,string_plan,n_strings,n_cells,inboard_cells,outboard_cells,hstab_cells,motor,prop,mass_kg,wing_area_m2,aspect_ratio,static_margin,v_stall,v_night,v_day,p_night_w,p_day_w,climb_ms,soc_min,soc_end,soc_start,cycle_wh,margin_wh,unmet_wh,spilled_wh,solar_wh,propulsion_wh,battery_night_h,closed,reason,boom_length_m,fuselage_length_m,packing_ok
6.0,0.3913414328628553,1.2110115408055742,0.37384813700660363,0.4380739958196926,0.11387454435750012,0.0,0.9284659558857844,3.0,0.17143650522403497,1.3207922615574628,2.21,2.21,0.09508452970466251,0.4278803836709813,0.14406236477903525,0.0046109317249427096,1.6037236319895007,1.3562763680104992,36.26225376118483,34.43074476640115,1.8315089947836858,0.00977896080814772,-0.005847437539266439,3.820372764164415,-5.277199753023971,2,one_per_bay,True,51+19+19,3,89,51,19,0,A40-12L-V4-kv410-direct,16x12E,10.266011885601715,1.9787825409643784,18.193004665613767,0.08015576041623035,8.650643893171264,11.245837061122643,11.432255149248029,82.58122326930878,84.00750387801455,12.35197987312652,0.30954954971476584,0.9998824194482085,0.9998841903192458,-0.002600667702346203,160.88239615205643,0.0,4.601153533891459,2009.6301889956615,1876.568734702643,13.75,True,"FLAG 16x12E: shaft power table 31.2 W vs similarity 25.9 W (17%) at 2408 rpm, 11.25 m/s; FLAG 16x12E: shaft power table 31.7 W vs similarity 26.4 W (17%) at 2449 rpm, 11.43 m/s",0.9774010485986313,1.0913414328628552,True
6.0,0.39621387641289774,1.2630554521803088,0.362019355791728,0.4380739958196926,0.08175254235240667,0.0,1.0,3.0,0.17357099603940795,1.2599210677578105,2.21,2.21,0.09374042624190966,0.4218319180885935,0.144261720258072,0.0046480517433502185,1.6045088786402442,1.3554911213597558,35.87242670500589,34.135038947254344,1.737387757751547,0.009663007400149403,-0.0061478319831018815,3.8251397381362957,-5.268379030600442,2,one_per_bay,True,51+19+19,3,89,51,19,0,A40-12L-V4-kv410-direct,16x12E,10.305986644674627,1.9898670729257586,18.091660739462444,0.08037546657323094,8.64329513874781,11.236283680372154,11.42254340563269,82.64475962482503,84.07609042918986,12.294261014232681,0.30891378083710613,0.9998243831528631,0.9998305156584585,-0.009006081696933444,159.94871800638523,0.0,3.0273133961112806,2009.6301889956615,1878.1453717405302,13.75,True,"FLAG 16x12E: shaft power table 31.2 W vs similarity 25.9 W (17%) at 2408 rpm, 11.24 m/s; FLAG 16x12E: shaft power table 31.7 W vs similarity 26.4 W (17%) at 2449 rpm, 11.42 m/s",1.024139755956781,1.0962138764128977,True
5.99989304320455,0.3942142293371375,1.2582666761387489,0.3542976146622258,0.43970328991249014,0.10468865959973384,0.0,1.0,2.999946521602275,0.17333729356985625,1.3033794113597201,2.21,2.21,0.09390421928536863,0.4225689867841588,0.14427459061111905,0.0046452050983139355,1.6142986485536008,1.3456478730486743,35.784539889305826,34.05951664965162,1.7250232396542067,0.00967710171951355,-0.006120881177620593,3.8253657098406446,-5.278196084362256,2,one_per_bay,True,51+19+19,3,89,51,19,0,A40-12L-V4-kv410-direct,16x12E,10.305581607671304,1.9905106674982074,18.085166343338262,0.08053195552219757,8.64172788160696,11.234246246089048,11.420472197553853,82.65551314118264,84.08775772036077,12.292654965424116,0.30880270311441177,0.999808125828475,0.9998150466273498,-0.010163754293447829,159.78559136430673,0.0,2.76046397413322,2009.6301889956615,1878.4128223249588,13.75,True,"FLAG 16x12E: shaft power table 31.2 W vs similarity 26.0 W (17%) at 2408 rpm, 11.23 m/s; FLAG 16x12E: shaft power table 31.7 W vs similarity 26.5 W (17%) at 2449 rpm, 11.42 m/s",1.0214108887040259,1.0942142293371375,True
6.0,0.3915699209240681,1.3996471440902587,0.37933677348640243,0.43200888869375453,0.11100185477328299,0.0,0.8956462006944464,3.0,0.169161686384308,1.3153485147953712,2.21,2.21,0.08829904426097189,0.3973456991743735,0.1439897816422729,0.004605105486922674,1.5919368971996386,1.3680631028003614,36.50578758208069,34.89715116654126,1.6086364155394264,0.008852295956432834,-0.006749735632657548,3.8190598589463094,-5.376928706920868,2,one_per_bay,True,51+19+19,3,89,51,19,0,A40-12L-V4-kv410-direct,16x12E,10.354942863286361,1.9747391629052626,18.230255760480446,0.08148133295669863,8.696921937735382,11.305998519055997,11.49341388145326,82.690187145842,84.1037359750174,12.304274733776827,0.30845370432988883,0.9997687477350097,0.9997775211529711,-0.012884475634618121,159.27305835203606,0.0,2.119314337195335,2009.6301889956615,1879.0533669992512,13.75,True,"FLAG 16x12E: shaft power table 31.2 W vs similarity 25.9 W (17%) at 2414 rpm, 11.31 m/s; FLAG 16x12E: shaft power table 31.8 W vs similarity 26.4 W (17%) at 2455 rpm, 11.49 m/s",1.1606533618399812,1.0915699209240681,True
6.0,0.39436286052374914,1.309977868371631,0.39137554818352727,0.43268791496657766,0.11829378097898453,0.0,0.8554182963718969,3.0,0.17063604386027628,1.3291667149551758,2.21,2.21,0.09216932129231724,0.4147619458154276,0.14430675687803607,0.004654640695576506,1.6126134317378549,1.347386568262145,36.012226422365934,34.25553779432773,1.756688628038206,0.009458377739820894,-0.006385262246097819,3.8262494418336357,-5.304731822218129,2,one_per_bay,True,51+19+19,3,89,51,19,0,A40-12L-V4-kv410-direct,16x12E,10.334325067645803,1.9923669511040432,18.06896062999393,0.08097492139113863,8.649738591363368,11.244660168772379,11.431058747987878,82.69115213110689,84.12183884394408,12.268507898295796,0.3084365053135019,0.9997569928438603,0.9997663824380861,-0.01378938043904683,159.247800201957,0.0,1.9224443661163255,2009.6301889956615,1879.2521899531457,13.75,True,"FLAG 16x12E: shaft power table 31.2 W vs similarity 26.0 W (17%) at 2409 rpm, 11.24 m/s; FLAG 16x12E: shaft power table 31.7 W vs similarity 26.5 W (17%) at 2450 rpm, 11.43 m/s",1.071830990004679,1.094362860523749,True
5.997953956116672,0.39632492410957953,1.2676800128067578,0.3431008608514986,0.4380739958196926,0.10468865959973384,0.0,0.9877296357987189,2.998976978058336,0.17361964314761993,1.3032779111456816,2.21,2.21,0.09406756411992336,0.4233040385396551,0.1444600080917877,0.0046766562449444184,1.621514298645311,1.3374626794130249,35.533467902672086,33.836239806400805,1.697228096271282,0.009756629838313297,-0.0062104323057911625,3.829682116438042,-5.262240855988902,2,one_per_bay,True,51+19+19,3,89,51,19,0,A40-12L-V4-kv410-direct,16x12E,10.322819105183743,1.999497509346977,17.992246297643547,0.08061771755394842,8.629493635667197,11.218341726367356,11.404304034481918,82.72674102549625,84.16594173252071,12.25586574370095,0.30804769651785396,0.9996518659943164,0.9996773085963032,-0.037364523931261606,158.6768029605105,0.0,1.0031291367938535,2009.6301889956615,1880.1935918589124,13.75,True,"FLAG 16x12E: shaft power table 31.2 W vs similarity 26.0 W (17%) at 2407 rpm, 11.22 m/s; FLAG 16x12E: shaft power table 31.7 W vs similarity 26.5 W (16%) at 2448 rpm, 11.40 m/s",1.0292840344200056,1.0963249241095796,True
6.0,0.3911605690494536,1.3125689834459267,0.3897943722122198,0.4380739958196926,0.20949023322208493,0.0,1.0,3.0,0.17135727349059893,1.4783006371153113,2.150080803967617,2.150080803967617,0.09294383795617794,0.4182472708028007,0.14467029067260065,0.00469514064314561,1.666325941516611,1.293674058483389,35.23084554339696,33.51257531810004,1.7182702252969173,0.009632678786997131,-0.006453560140186761,3.834480059256267,-5.346118982632089,2,one_per_bay,True,48+22+22,3,92,48,22,0,A40-12L-V4-kv410-direct,16x12E,10.391411483061708,2.0124888794848577,17.888297603520183,0.08216740356378525,8.630125567587761,11.21916323786409,11.405139163871368,83.05606946637971,84.50657414775225,12.173808445981905,0.30804534182593574,0.9999999101833638,0.9999999101838061,-6.495722878504558e-10,158.67334490450764,0.0,60.27424049062948,2077.370532444954,1888.2133401771744,13.75,True,"FLAG 16x12E: shaft power table 31.4 W vs similarity 26.1 W (17%) at 2410 rpm, 11.22 m/s; FLAG 16x12E: shaft power table 31.8 W vs similarity 26.6 W (16%) at 2451 rpm, 11.41 m/s",1.0787422987114956,1.0911605690494537,True
5.999839113211467,0.39114974973834227,1.3938649018685987,0.35048762711586356,0.42940955706835254,0.1892296670625928,0.0,0.9519046085122373,2.9999195566057333,0.1679634407825385,1.463574996806899,2.21,2.21,0.08984774814770952,0.40431486666469285,0.14451764208348614,0.004679288121486182,1.6463880519621892,1.313531504643544,35.69650551290821,34.11088251923432,1.5856229936738848,0.00919393498719428,-0.006830315004266185,3.8312300395206327,-5.37915718513224,2,one_per_bay,True,51+21+21,3,93,51,21,0,A40-12L-V4-kv410-direct,16x12E,10.42797238359089,2.0039444960171515,17.96360600603883,0.08240165933770086,8.66370547624884,11.262817119123492,11.4495166794,83.15054536891793,84.59222978219586,12.173288159787054,0.3080320925145283,0.9999999788412619,0.9999999788412923,-4.467439931501629e-11,158.6538872164373,0.0,80.43666477621454,2099.950646928051,1890.5104944579143,13.666666666666666,True,"FLAG 16x12E: shaft power table 31.4 W vs similarity 26.1 W (17%) at 2414 rpm, 11.26 m/s; FLAG 16x12E: shaft power table 31.9 W vs similarity 26.6 W (17%) at 2455 rpm, 11.45 m/s",1.1575210108548586,1.0911497497383422,True
5.999643477348501,0.3930262890147544,1.130624948309425,0.3701278633298351,0.4380739958196926,0.173748872197588,0.0,0.853138688450105,2.9998217386742505,0.1721745968908788,1.4342231401101238,2.21,2.21,0.10017866489767747,0.4508039920395487,0.144670341229404,0.004699277870464037,1.65727781307419,1.3025439256000604,35.38158553285271,33.39281368109841,1.9887718517542976,0.010647870020948714,-0.005564217718603469,3.8342835533946507,-5.200199779030431,2,one_per_bay,True,51+21+21,3,93,51,21,0,A40-12L-V4-kv410-direct,16x12E,10.308898053886404,2.0122525116342027,17.888272792392915,0.08006494870138091,8.596298179229853,11.17518763299881,11.360434591643445,83.1601656627041,84.6137267850394,12.226774909283966,0.3079407435288595,0.9999999782733616,0.9999999782733927,-4.565267083286336e-11,158.51973382430813,0.0,80.08262849834098,2099.950646928051,1890.8641075023468,13.666666666666666,True,"FLAG 16x12E: shaft power table 31.4 W vs similarity 26.2 W (17%) at 2407 rpm, 11.18 m/s; FLAG 16x12E: shaft power table 31.9 W vs similarity 26.7 W (16%) at 2449 rpm, 11.36 m/s",0.9004306354032738,1.0930262890147544,True
5.998272449685344,0.39674907621335287,1.247787075123546,0.39340221005811515,0.4085405329460639,0.1944724871536539,0.0,0.9609735146682721,2.999136224842672,0.1620880790420617,1.473357382652987,2.21,2.21,0.09610975327471515,0.43249388973621816,0.1448597030209746,0.004752124910699821,1.6427147804852094,1.3164214443574627,36.05165316595993,34.12685618244189,1.9247969835180323,0.01020860555180525,-0.006211292919287634,3.842022529578314,-5.247071009664563,2,one_per_bay,True,51+22+22,3,95,51,22,0,A40-12L-V4-kv410-direct,16x12E,10.394960537894612,2.021768268717576,17.795942758304424,0.08109096551440982,8.611768020672198,11.195298426873858,11.380878754722092,83.40981745291745,84.87490798246444,12.143946644357237,0.3074041519607374,0.9999999979939791,0.9999999979939798,-9.78271517847072e-13,157.73170559909641,0.0,118.7747690113485,2145.110875894245,1897.0969785528098,13.583333333333332,True,"FLAG 16x12E: shaft power table 31.5 W vs similarity 26.3 W (17%) at 2411 rpm, 11.20 m/s; FLAG 16x12E: shaft power table 32.0 W vs similarity 26.8 W (16%) at 2452 rpm, 11.38 m/s",1.0116683551826893,1.096749076213353,True
