span_m,chord_m,tail_arm_m,vstab_arm_m,elevator_frac,taper_ratio,taper_start_frac,washout_tip_deg,washout_start_frac,y_washout_m,tip_chord_m,y_taper_m,boom_spacing_m,boom_spacing_set_m,hstab_chord_m,tail_volume_h,tail_volume_v,aileron_y_inner_m,aileron_span_each_m,roll_rate_deg_s,roll_aileron_deg_s,roll_elevon_deg_s,cn_beta,cn_r,cn_r_control,izz_kgm2,yaw_rate_deg_s,yaw_rate_max_deg_s,yaw_rate_level_deg_s,yaw_correct_s,incidence_wing_deg,incidence_hstab_deg,n_packs,cells_per_string,one_string_per_bay,string_plan,n_strings,n_cells,inboard_cells,outboard_cells,hstab_cells,motor,prop,mass_kg,wing_area_m2,aspect_ratio,static_margin,v_stall,v_night,v_day,p_night_w,p_day_w,climb_ms,soc_min,soc_end,soc_start,cycle_wh,margin_wh,unmet_wh,spilled_wh,solar_wh,propulsion_wh,battery_night_h,closed,reason,boom_length_m,aft_boom_length_m,fuselage_length_m,packing_ok
6.0,0.39114743193283796,2.0,2.218970658164608,0.3853630023092336,0.4,0.0,0.0,0.0,3.0,0.1564589727731352,0.9832982136117437,1.9665964272234875,1.9665964272234875,0.1858571524099279,0.5,0.03,1.5102614277654354,1.4497385722345646,36.060790124506354,36.060790124506354,0.0,0.07270542998307808,-0.05377707194056386,-0.07189194015961037,19.75964197884131,42.190992981365106,42.190992981365106,17.51383877390969,0.610349779833059,3.7769232353133506,-0.4503695125591485,2,one_per_bay,True,45+18+18,3,81,45,18,0,A40-12L-V4-kv410-direct,MJ-20x13E,10.032788942868374,1.873587956764948,19.214470220101013,0.29858889838117575,8.788613850809652,11.425198006052549,11.61458929432804,75.22184398056424,76.24383658406967,10.64180023327634,0.37125121938420214,0.9999338019731957,0.9999342966094024,-0.0007264133751192623,251.49630089970495,0.0,6.249786883374846,1828.9892731308835,1695.799679719485,13.75,True,ok,2.4428825767923645,0.0,1.0911474319328378,True
6.0,0.39208474425073747,1.9988341283658912,2.2182871232179653,0.3809866631611347,0.4,0.0,0.0,0.016498062107459546,3.0,0.156833897700295,0.9832982136117437,1.9665964272234875,1.9665964272234875,0.18635684958470122,0.5,0.030000000000000006,1.5156024904773715,1.4443975095226285,35.90539985585127,35.90539985585127,0.0,0.0727054299830781,-0.05376050637316249,-0.07185857033540377,19.782229360641114,42.1752181684917,42.1752181684917,17.510811958624444,0.6104869710376063,3.7788038975144165,-0.44395743127391346,2,one_per_bay,True,45+18+18,3,81,45,18,0,A40-12L-V4-kv410-direct,MJ-20x13E,10.039984819306847,1.878077663016798,19.168536375738796,0.29836532274056754,8.781250017136697,11.415625022277707,11.604857622736253,75.26269462460725,76.28270299290048,10.626297136056706,0.3708594688257832,0.9999174072549852,0.9999180247965241,-0.0009069098208181139,250.92098344110792,0.0,5.287508378148703,1828.9892731308835,1696.7597567655682,13.75,True,ok,2.442486216376304,0.0,1.0920847442507373,True
6.0,0.39208474425073747,1.986604113189429,2.2066956830886486,0.3809866631611347,0.4,0.0,0.0,0.02560358639753918,3.0,0.156833897700295,0.9832982136117437,1.9665964272234875,1.9665964272234875,0.1869295983508793,0.5,0.03,1.5156024904773715,1.4443975095226285,35.90255697158349,35.90255697158349,0.0,0.07270542998307808,-0.053479586160254146,-0.07144488749545581,19.753876588687888,42.41606403698148,42.41606403698148,17.629383328994397,0.6098684338857795,3.778798837299042,-0.43857282980330436,2,one_per_bay,True,45+18+18,3,81,45,18,0,A40-12L-V4-kv410-direct,MJ-20x13E,10.03839500913625,1.878077663016798,19.168536375738796,0.2980986381936842,8.780554743511413,11.414721166564837,11.603938784141006,75.2779491935647,76.29819043012108,10.627166296990216,0.37071307618404364,0.9999111198398273,0.9999117845597131,-0.000976195048506005,250.70599397703975,0.0,4.918189584797239,1828.9892731308835,1697.1282533202557,13.75,True,ok,2.4315218166649553,0.0,1.0920847442507373,True
6.0,0.39220740440895185,1.9906228792326002,2.210559309106042,0.3898977627800908,0.4,0.0,0.0,0.3901201256523165,3.0,0.15688296176358074,0.9832982136117437,1.9665964272234875,1.9665964272234875,0.18679923191911224,0.5,0.029999999999999995,1.516299552734302,1.443700447265698,35.883243658803984,35.883243658803984,0.0,0.07270542998307807,-0.05357322169055026,-0.0715816158832275,19.766479631960472,42.33154980630863,42.33154980630863,17.58837247505178,0.610097078108005,3.779046654659604,-0.4395768320633281,2,one_per_bay,True,45+18+18,3,81,45,18,0,A40-12L-V4-kv410-direct,MJ-20x13E,10.039877477117022,1.8786652025899704,19.162541548312912,0.2981606626633005,8.779829837081234,11.413778788205605,11.602980784323709,75.27808103564828,76.29798336355715,10.624845571729587,0.3707118469093861,0.9999111223694799,0.9999117870703852,-0.0009761671741265113,250.70418868753418,0.0,4.918472053530657,1828.9892731308835,1697.1279437166381,13.75,True,ok,2.435208699204882,0.0,1.0922074044089518,True
6.0,0.390399753752153,1.9988341283658912,2.307213718142315,0.3901358845007105,0.4,0.0,0.0,0.0,3.0,0.15615990150086123,0.9832982136117437,1.9665964272234875,1.9665964272234875,0.18555597802440518,0.5,0.029999999999999995,1.5059825639013456,1.4540174360986544,36.21962478104086,36.21962478104086,0.0,0.07270542998307807,-0.05591565514679776,-0.07502121400588262,19.93650085970151,40.49666981863011,40.49666981863011,16.684593914732304,0.6144030798145292,3.7754835826480435,-0.45449271636945204,2,one_per_bay,True,45+18+18,3,81,45,18,0,A40-12L-V4-kv410-direct,MJ-20x13E,10.046102937046866,1.8700065940344168,19.25126901415484,0.29872259511642074,8.802860731375267,11.443718950787847,11.633417253924843,75.29155610843459,76.32159102941148,10.64201564465172,0.37058066571916937,0.999900491175741,0.999901852657616,-0.001999446523885335,250.51153847338824,0.0,4.492108960568904,1828.9892731308835,1697.5552045424517,13.75,True,ok,2.5263202206945663,0.0,1.090399753752153,True
6.0,0.39301130041811144,2.0,2.2198091898523282,0.4,0.4,0.0,0.0,0.0,3.0,0.1572045201672446,0.9832982136117437,1.9665964272234875,1.9665964272234875,0.18674278596101054,0.5,0.03,1.5208572222114647,1.4391427777885353,35.7530429183985,35.7530429183985,0.0,0.07270542998307808,-0.05379739387620056,-0.07190397483302799,19.80996207958881,42.11442225688646,42.11442225688646,17.485578273135314,0.6107397801380376,3.7806637521758053,-0.43867549951614593,2,one_per_bay,True,45+18+18,3,81,45,18,0,A40-12L-V4-kv410-direct,MJ-20x13E,10.047402975172625,1.8825158475342825,19.123344989181774,0.2981966257351557,8.774132290812346,11.40637197805605,11.595451194217476,75.30063581175342,76.31866393854975,10.610852719242482,0.3704943924837688,0.9998973190348195,0.9998987240132444,-0.002063324734186359,250.3848392320753,0.0,4.396149425082738,1828.9892731308835,1697.6500477817524,13.75,True,ok,2.444173401851005,0.0,1.0930113004181115,True
6.0,0.39348219400693213,2.0,2.2200209595121088,0.3448658232826433,0.4,0.0,0.0,0.0,3.0,0.15739287760277287,0.9832982136117437,1.9665964272234875,1.9665964272234875,0.18696653520326897,0.5,0.030000000000000006,1.5235182930506932,1.4364817069493068,35.67574222090168,35.67574222090168,0.0,0.0727054299830781,-0.053802526144257824,-0.0719069979664508,19.822680759255967,42.095179338650816,42.095179338650816,17.478480381052727,0.610838138613645,3.781608646177851,-0.43574245388044314,2,one_per_bay,True,45+18+18,3,81,45,18,0,A40-12L-V4-kv410-direct,MJ-20x13E,10.051095958456626,1.8847714179021426,19.10045942869297,0.29809856864874207,8.770491946422668,11.401639530349469,11.590640298472852,75.32079410538131,76.33783538778765,10.60306397789708,0.3702990707510057,0.9998822701518321,0.9998838815580557,-0.0023664806940302307,250.09799343061545,0.0,3.9216839906766934,1828.9892731308835,1698.123731673825,13.75,True,ok,2.4444992014694478,0.0,1.0934821940069321,True
6.0,0.3932062592488664,1.9798381322105127,2.200792179173151,0.38606759920633843,0.4,0.0,0.0,0.08182673824716899,3.0,0.15728250369954655,0.9832982136117437,1.9665964272234875,1.9665964272234875,0.18778434068494335,0.5,0.03,1.5219597288964328,1.4380402711035671,35.71639371267348,35.71639371267348,0.0,0.07270542998307808,-0.05333651389672647,-0.07122326847631544,19.768504650516846,42.50411531004717,42.50411531004717,17.67855535720043,0.6097607019573972,3.781046690065491,-0.4286433242966013,2,one_per_bay,True,45+18+18,3,81,45,18,0,A40-12L-V4-kv410-direct,MJ-20x13E,10.046330827602654,1.8834496962254588,19.113863286153098,0.29771930635844673,8.77148879823022,11.402935437699286,11.591957687600257,75.33456530236104,76.35258626345139,10.609040734789431,0.3701628216041728,0.9998713495673858,0.9998732303312381,-0.0027620542115047646,249.8979005112632,0.0,3.5808421574158427,1828.9892731308835,1698.4642821078537,13.75,True,ok,2.426240076942564,0.0,1.0932062592488663,True
6.0,0.39169197422549135,2.0,2.302586008462077,0.3853630023092336,0.4,0.0,0.0,0.0,3.0,0.15667678969019655,0.9832982136117437,1.9665964272234875,1.9665964272234875,0.18611589648343288,0.5,0.03,1.5133674906207268,1.4466325093792731,36.0027203500119,36.0027203500119,0.0,0.07270542998307808,-0.05580350193941825,-0.07484607196330165,19.95993892285534,40.542360932510604,40.542360932510604,16.7125792111432,0.6144315253706262,3.778073201377579,-0.446854222196298,2,one_per_bay,True,45+18+18,3,81,45,18,0,A40-12L-V4-kv410-direct,MJ-20x13E,10.054999678599076,1.8761963028722533,19.187757669540176,0.29847355945392545,8.792218667057206,11.429884267174367,11.619353237869946,75.33649018620092,76.36323374351994,10.62132424666005,0.3701412404203078,0.9998670844177946,0.9998690995721049,-0.0029594174955782497,249.86620679293176,0.0,3.445836494943527,1828.9892731308835,1698.599885931355,13.75,True,ok,2.5222656439743485,0.0,1.0916919742254914,True
6.0,0.39220740440895185,1.993777605670507,2.214806463171975,0.3789605866534665,0.4,0.0,0.0,0.024827944986752375,3.0,0.15688296176358074,1.0429320889419893,2.0858641778839786,2.0858641778839786,0.18796145685646615,0.5,0.03,1.5424305764965727,1.4175694235034273,35.37379226503895,35.37379226503895,0.0,0.07270542998307808,-0.053676152078072935,-0.0716942113642285,20.641349105627594,42.17398389256513,42.17398389256513,17.527731731605886,0.6217291455326689,3.7848948488838055,-0.5151483311713201,2,one_per_bay,True,48+17+17,3,82,48,17,0,A40-12L-V4-kv410-direct,MJ-20x13E,10.071324009202208,1.892698511064844,19.020461943379548,0.3021885966220363,8.760908648020541,11.389181242426703,11.577975494111758,75.46061741759928,76.47765731250881,10.571019732324281,0.3700185406834475,0.9999977345108247,0.9999977349468946,-6.404039271851931e-07,249.68601228072512,0.0,23.00999263995186,1851.5693876139799,1701.479476945197,13.75,True,ok,2.4406645207805764,0.0,1.0922074044089518,True
