span_m,chord_m,tail_arm_m,elevator_frac,taper_ratio,taper_start_frac,tip_chord_m,y_taper_m,boom_spacing_m,boom_spacing_set_m,hstab_chord_m,tail_volume_h,incidence_wing_deg,incidence_hstab_deg,n_packs,cells_per_string,one_string_per_bay,string_plan,n_strings,n_cells,inboard_cells,outboard_cells,hstab_cells,prop,mass_kg,wing_area_m2,aspect_ratio,static_margin,v_stall,v_night,v_day,p_night_w,p_day_w,climb_ms,soc_min,soc_end,margin_wh,unmet_wh,spilled_wh,solar_wh,propulsion_wh,battery_night_h,closed,reason
5.0,0.36,1.3,0.28,0.6,0.5,0.216,1.4956291289888761,0.9825165159555052,0.0,0.21833700344467247,0.5,5.402602983766297,0.07355389787614808,2,mixed,False,26+26+14+7+2+2,6,77,14,28,7,19x10E,10.810282207877798,1.6553705945743977,15.10235839753309,0.3003128143468366,9.680980535021094,11.617176642025312,11.809750289255897,104.06122442751187,107.63144184307912,2.8679866257526605,0.008045401829046558,0.5447405633599223,-420.46061579431506,400.1028485866456,0.11454671067912514,1694.8264162818712,2408.4112705285315,15.333333333333332,False,"SOC floor violated (min 0.008, unmet 400 Wh); did not refill (end SOC 0.545)"
5.0,0.4,1.3,0.28,0.4,0.5,0.16000000000000003,1.5148973424009502,1.0595893696038001,0.0,0.23546430430851448,0.5,5.505793467528571,0.2198731975636794,2,mixed,False,26+26+24+8+7+7,6,98,24,33,8,19x10E,11.221649216461687,1.7635753621762285,14.175748049207455,0.29731637460449345,9.55608011695768,11.467296140349216,11.657385273851043,109.71606329155833,113.35146321889437,2.734256675631259,0.005347395452372438,0.9048773812818842,-428.0131228288564,428.0131228288564,0.2060140925665467,2157.051802540563,2547.721818307096,14.5,False,"SOC floor violated (min 0.005, unmet 428 Wh); did not refill (end SOC 0.905)"
5.0,0.4,1.3,0.34,0.4,0.5,0.16000000000000003,1.5148973424009502,1.0595893696038001,0.0,0.23546430430851448,0.5,5.505793467528571,0.2198731975636794,2,mixed,False,26+26+24+8+7+7,6,98,24,33,8,19x10E,11.221649216461687,1.7635753621762285,14.175748049207455,0.29731637460449345,9.55608011695768,11.467296140349216,11.657385273851043,109.71606329155833,113.35146321889437,2.734256675631259,0.005347395452372438,0.9048773812818842,-428.0131228288564,428.0131228288564,0.2060140925665467,2157.051802540563,2547.721818307096,14.5,False,"SOC floor violated (min 0.005, unmet 428 Wh); did not refill (end SOC 0.905)"
5.0,0.4,1.6,0.28,0.6,0.5,0.24,1.496015551656488,0.9840622066259515,0.0,0.21868049025944902,0.5,5.538278212099011,0.31974228020955486,2,mixed,False,26+26+21+11+11,5,95,21,37,7,19x10E,11.408089916094967,1.8393624882650381,13.591665677373372,0.29521765421343854,9.434551389179864,11.321461667015837,11.509133356306634,109.1839036488479,112.62303098630198,2.6860573859006114,0.0074365915096081,0.8531244192161885,-428.5139397791273,428.5139397791273,0.3507544690954288,2091.019604503607,2532.5122093885834,14.666666666666668,False,"SOC floor violated (min 0.007, unmet 429 Wh); did not refill (end SOC 0.853)"
5.0,0.4,1.6,0.34,0.6,0.5,0.24,1.496015551656488,0.9840622066259515,0.0,0.21868049025944902,0.5,5.538278212099011,0.31974228020955486,2,mixed,False,26+26+21+11+11,5,95,21,37,0,19x10E,11.408089916094967,1.8393624882650381,13.591665677373372,0.29521765421343854,9.434551389179864,11.321461667015837,11.509133356306634,109.1839036488479,112.62303098630198,2.6860573859006114,0.0074365915096081,0.8531244192161885,-428.5139397791273,428.5139397791273,0.3507544690954288,2091.019604503607,2532.5122093885834,14.666666666666668,False,"SOC floor violated (min 0.007, unmet 429 Wh); did not refill (end SOC 0.853)"
5.0,0.45,1.6,0.34,0.4,0.0,0.18000000000000002,0.465756598298709,0.931513196597418,0.0,0.2070029324876889,0.5,5.443478938950374,0.13671655690968354,2,mixed,False,26+26+21+3,4,76,21,29,0,19x10E,10.885265195512673,1.7007542815406513,14.699360319912534,0.29905603532020414,9.584008050699437,11.500809660839323,11.691454335594518,102.78887050462946,106.17844965542837,2.849596656460219,0.002307258400905555,0.5325241949882288,-432.261627641371,378.166083591597,0.11765752894522781,1672.8156836028852,2376.3092447513573,15.333333333333332,False,"SOC floor violated (min 0.002, unmet 378 Wh); did not refill (end SOC 0.533)"
5.5,0.4,1.6,0.34,0.4,0.0,0.16000000000000003,0.4290000000310116,0.8580000000620231,0.0,0.1906666666546187,0.5,5.2000371591629335,-0.32063453794754304,2,mixed,False,26+26+18+1,4,71,18,27,0,19x10E,10.704481235228563,1.642960000007443,18.411890733714127,0.30855272728541894,9.669806125768535,11.603767350922242,11.796118717285962,92.75880532044648,95.87658757548265,2.945613385747461,0.007493913826267516,0.5323013287389856,-432.4769164381399,244.93326339759514,0.11459298940282044,1562.7620202079593,2133.751737610191,15.166666666666666,False,"SOC floor violated (min 0.007, unmet 245 Wh); did not refill (end SOC 0.532)"
5.0,0.45,1.6,0.28,0.4,0.0,0.18000000000000002,0.465756598298709,0.931513196597418,0.0,0.2070029324876889,0.5,5.443881127943239,0.13745507141903524,2,mixed,False,26+26+21+7+3+3,6,86,21,29,7,19x10E,11.181265195512673,1.7007542815406513,14.699360319912534,0.29905603532020414,9.713441676880654,11.656130012256785,11.849349375121085,107.8932689095865,111.65962964311663,2.758327960270044,0.008870611120755541,0.6844726495339323,-433.02741694180105,433.02741694180105,0.18211806920258647,1892.9230103927393,2503.335700431838,15.0,False,"SOC floor violated (min 0.009, unmet 433 Wh); did not refill (end SOC 0.684)"
5.0,0.45,1.3,0.28,0.6,0.0,0.27,0.5662374844994117,1.1324749689988234,0.0,0.2516611041195924,0.5,5.589829517295994,0.4030903447027523,2,mixed,False,26+26+24+8+6,5,90,24,32,8,19x10E,11.348758700905767,1.901922747209894,13.144592774167513,0.2934852162678433,9.253929657859372,11.104715589431246,11.288794359033417,109.03240199216364,112.31249381280233,2.690806192211832,0.0025934140816410347,0.7512559075216643,-433.6649030326185,433.6649030326185,0.21906602976195916,1980.9659411086795,2526.845156167781,14.833333333333334,False,"SOC floor violated (min 0.003, unmet 434 Wh); did not refill (end SOC 0.751)"
5.0,0.45,1.3,0.34,0.6,0.0,0.27,0.5662374844994117,1.1324749689988234,0.0,0.2516611041195924,0.5,5.589829517295994,0.4030903447027523,2,mixed,False,26+26+24+8+6,5,90,24,32,8,19x10E,11.348758700905767,1.901922747209894,13.144592774167513,0.2934852162678433,9.253929657859372,11.104715589431246,11.288794359033417,109.03240199216364,112.31249381280233,2.690806192211832,0.0025934140816410347,0.7512559075216643,-433.6649030326185,433.6649030326185,0.21906602976195916,1980.9659411086795,2526.845156167781,14.833333333333334,False,"SOC floor violated (min 0.003, unmet 434 Wh); did not refill (end SOC 0.751)"
5.5,0.4,1.6,0.34,0.4,0.0,0.16000000000000003,0.4290000000310116,0.8580000000620231,0.0,0.1906666666546187,0.5,5.200198731223114,-0.3203378532722405,2,mixed,False,26+26+18+1+1,5,72,18,27,0,19x10E,10.820481235228565,1.642960000007443,18.411890733714127,0.30855272728541894,9.722058775784937,11.666470530941924,11.859861304765944,94.53661449942548,97.78857299587725,2.9081232243311055,0.004168191566576452,0.5310199223096372,-433.7147550488904,265.9534827454588,0.41433252396599934,1584.772752886944,2177.6043813715455,15.166666666666666,False,"SOC floor violated (min 0.004, unmet 266 Wh); did not refill (end SOC 0.531)"
5.0,0.4,1.3,0.28,0.6,0.5,0.24,1.5235340381979383,1.0941361527917532,0.0,0.24314136710496442,0.5,5.541447724799654,0.32563335973956775,2,mixed,False,26+26+24+10+10+8,6,104,24,36,8,19x10E,11.432379423109214,1.8437654461116701,13.55920844092326,0.2950957261756772,9.433306126380291,11.319967351656349,11.50761427023325,111.00508938484359,114.5276891160753,2.6728586597262587,0.00850600990761804,0.9999999376208494,-437.39280302490624,437.39280302490624,18.376093469711726,2289.1161986144743,2578.173942638155,14.333333333333332,False,"SOC floor violated (min 0.009, unmet 437 Wh)"
5.0,0.4,1.3,0.34,0.6,0.5,0.24,1.5235340381979383,1.0941361527917532,0.0,0.24314136710496442,0.5,5.541447724799654,0.32563335973956775,2,mixed,False,26+26+24+10+10+8,6,104,24,36,8,19x10E,11.432379423109214,1.8437654461116701,13.55920844092326,0.2950957261756772,9.433306126380291,11.319967351656349,11.50761427023325,111.00508938484359,114.5276891160753,2.6728586597262587,0.00850600990761804,0.9999999376208494,-437.39280302490624,437.39280302490624,18.376093469711726,2289.1161986144743,2578.173942638155,14.333333333333332,False,"SOC floor violated (min 0.009, unmet 437 Wh)"
6.0,0.36,1.3,0.34,0.4,0.0,0.144,0.44606429664317643,0.8921285932863529,0.0,0.1982507984885901,0.5000000000000001,5.038433959365892,-0.6437200265104581,2,mixed,False,26+26+12+2+2,5,68,12,28,0,19x10E,10.520145961504026,1.608349888074926,22.38318929663327,0.3152240406234783,9.688779348026983,11.62653521763238,11.81926399851489,86.85339891107094,89.88857943484635,3.024522546470284,0.005691062318198657,0.5256064849745745,-438.944135514561,162.18545205962525,0.2818609302557497,1496.7298221710023,1991.5452668693745,15.083333333333332,False,"SOC floor violated (min 0.006, unmet 162 Wh); did not refill (end SOC 0.526)"
5.5,0.36,1.6,0.34,0.6,0.5,0.216,1.6065557965492165,0.9262231861968667,0.0,0.20582737466321793,0.5,5.296122231038559,-0.132376925641581,2,mixed,False,26+26+14+5,4,71,14,31,0,19x10E,11.036470525118743,1.815344034703087,16.6635080853683,0.3046075109882359,9.340800185362049,11.208960222434458,11.394767016822703,94.10294699017552,96.91383077946416,2.8363770204542695,0.007944619655668658,0.523275187566868,-441.19616881040554,265.74405609110664,0.3280058374893085,1562.7620202079593,2163.0659609204927,15.25,False,"SOC floor violated (min 0.008, unmet 266 Wh); did not refill (end SOC 0.523)"
5.0,0.4,1.6,0.28,0.4,0.5,0.16000000000000003,1.488014053641119,0.9520562145644766,0.0,0.21156804765663606,0.5,5.500824231111182,0.21172464356194043,2,mixed,False,26+26+21+9+9+7,6,98,21,35,7,19x10E,11.377506380916666,1.7571233728738687,14.22780004292537,0.2974950450694166,9.639863076933663,11.567835692320395,11.759591432848234,111.1086273473518,114.89860490533063,2.69490528596151,0.0011009473587222218,0.8854317605287749,-444.1318298513406,444.1318298513406,0.5456617821244087,2157.0518025405627,2582.2960116740687,14.583333333333332,False,"SOC floor violated (min 0.001, unmet 444 Wh); did not refill (end SOC 0.885)"
4.5,0.36,1.6,0.34,0.4,0.0,0.144,0.34912303194307287,0.6982460638861457,0.0,0.15516579195441474,0.5,5.2905711962072255,-0.143166181260296,2,mixed,False,20+20+10,3,50,10,20,0,22x12E,9.621759363032133,1.2094105748997037,16.743693515065658,0.30480647608406547,10.68535152261652,12.822421827139824,13.03497437873388,64.44489951458218,66.08256423471303,7.302636716743142,0.13686606771785603,0.5196411998505427,-444.70660094437574,0.0,0.20924726190822676,1100.5366339492666,1441.2800987711328,15.083333333333332,False,"SOC floor violated (min 0.137, unmet 0 Wh); did not refill (end SOC 0.520)"
5.0,0.36,1.3,0.28,0.6,0.5,0.216,1.4956291289888761,0.9825165159555052,0.0,0.21833700344467247,0.5,5.40243004039621,0.07323633277524744,2,mixed,False,26+26+14+7+2,5,75,14,28,7,19x10E,10.686282207877797,1.6553705945743977,15.10235839753309,0.3003128143468366,9.625297256648837,11.550356707978604,11.741822705837606,101.92653764636778,105.33929671774712,2.908232236563665,0.001236837986688737,0.5193027580186089,-445.0335357540238,367.11189961376783,0.4174073779994588,1650.8049509239008,2355.814148798111,15.333333333333332,False,"SOC floor violated (min 0.001, unmet 367 Wh); did not refill (end SOC 0.519)"
5.0,0.45,1.6,0.28,0.6,0.0,0.27,0.507554081913427,1.015108163826854,0.0,0.22557959191333016,0.5,5.582840998666366,0.38940548911932726,2,mixed,False,26+26+21+9+9,5,91,21,35,7,19x10E,11.495201148899822,1.8913597347444169,13.218003714866173,0.29377773044177397,9.339414859389503,11.207297831267404,11.393077068811158,110.14847168416435,113.50387785086859,2.656947526954914,0.0019904033314017307,0.7594562610907764,-447.1807230093345,447.1807230093345,0.22621114341379328,2002.9766737876669,2554.3212102813895,14.833333333333334,False,"SOC floor violated (min 0.002, unmet 447 Wh); did not refill (end SOC 0.759)"
5.0,0.45,1.6,0.34,0.6,0.0,0.27,0.507554081913427,1.015108163826854,0.0,0.22557959191333016,0.5,5.582840998666366,0.38940548911932726,2,mixed,False,26+26+21+9+9,5,91,21,35,7,19x10E,11.495201148899822,1.8913597347444169,13.218003714866173,0.29377773044177397,9.339414859389503,11.207297831267404,11.393077068811158,110.14847168416435,113.50387785086859,2.656947526954914,0.0019904033314017307,0.7594562610907764,-447.1807230093345,447.1807230093345,0.22621114341379328,2002.9766737876669,2554.3212102813895,14.833333333333334,False,"SOC floor violated (min 0.002, unmet 447 Wh); did not refill (end SOC 0.759)"
5.5,0.3,1.6,0.34,1.0,1.0,0.3,2.75,0.834322329798262,0.0,0.18540496217739155,0.5,5.2833275698558255,-0.316451397890124,2,mixed,False,26+26+12+8,4,72,12,34,0,19x10E,10.693229219160495,1.65,18.333333333333336,0.3083916083916084,9.644082466418027,11.572898959701632,11.764738632143096,96.96350942003659,100.24883887299532,2.928804457340907,0.00922809857966726,0.5145887648151019,-449.5872531886116,307.7445456172682,0.13990430466214338,1584.772752886944,2235.5970813398444,15.333333333333332,False,"SOC floor violated (min 0.009, unmet 308 Wh); did not refill (end SOC 0.515)"
5.0,0.4,1.6,0.28,0.6,0.5,0.24,1.496015551656488,0.9840622066259515,0.0,0.21868049025944902,0.5,5.538492177853859,0.3201351721515553,2,mixed,False,26+26+21+11+11+7,6,102,21,37,7,19x10E,11.572089916094967,1.8393624882650381,13.591665677373372,0.29521765421343854,9.502123843021819,11.402548611626182,11.591564449254184,111.98137488888662,115.61338064836293,2.6400830155520274,0.006522538703562085,0.965149440904046,-453.32102333218205,453.32102333218205,0.4114789065383597,2245.0947332565042,2602.0570520483084,14.5,False,"SOC floor violated (min 0.007, unmet 453 Wh)"
5.5,0.36,1.3,0.34,0.6,0.0,0.216,0.4687516852914388,0.9375033705828776,0.0,0.20833408233624265,0.5,5.203350389714794,-0.31396494503559835,2,mixed,False,26+26+14+3,4,69,14,29,0,19x10E,10.510213322277723,1.651500242681967,18.31667911285031,0.30835727353754516,9.556852732891072,11.468223279469285,11.658327781813934,91.18830179768926,94.1207253179034,3.0025611572323028,0.00727040208179704,0.5086791230944725,-455.29596709073957,226.82350224933168,0.32928930265835393,1518.740554849989,2094.4223175731045,15.166666666666666,False,"SOC floor violated (min 0.007, unmet 227 Wh); did not refill (end SOC 0.509)"
6.0,0.36,1.3,0.34,0.4,0.0,0.144,0.44606429664317643,0.8921285932863529,0.0,0.1982507984885901,0.5000000000000001,5.038816552044789,-0.6441581439347517,2,mixed,False,26+26+12+2,4,66,12,28,0,19x10E,10.396145961504027,1.608349888074926,22.38318929663327,0.3152240406234783,9.631509710981147,11.557811653177376,11.749401228909994,85.15708587450007,88.06075197770953,3.0664325129307026,0.009357164825654482,0.5067469889755983,-457.162408649572,145.79351978040674,0.19518666334684315,1452.708356813033,1949.661083741609,15.083333333333332,False,"SOC floor violated (min 0.009, unmet 146 Wh); did not refill (end SOC 0.507)"
6.0,0.36,1.6,0.34,0.4,0.0,0.144,0.3995382367315819,0.7990764734631638,0.0,0.17757254950725937,0.5,5.03382680621402,-0.6529747036860523,2,mixed,False,26+26+12+3,4,67,12,29,0,19x10E,10.565369585447524,1.5983002591340216,22.523928025579647,0.31541730279161057,9.740059527937765,11.688071433525318,11.881820277534732,86.77685943331454,89.86226951385123,3.013746516906263,0.005035134886506566,0.5057753081194116,-458.1010523566483,163.16512700704038,0.15920539384244964,1474.7190894920177,1989.899082110965,15.166666666666666,False,"SOC floor violated (min 0.005, unmet 163 Wh); did not refill (end SOC 0.506)"
5.0,0.45,1.3,0.28,0.6,0.0,0.27,0.5662374844994117,1.1324749689988234,0.0,0.2516611041195924,0.5,5.590034173428936,0.4034661419679302,2,mixed,False,26+26+24+8+6+6,6,96,24,32,8,19x10E,11.504758700905766,1.901922747209894,13.144592774167513,0.2934852162678433,9.317314821655046,11.180777785986054,11.366117410532445,111.65560397013216,115.06288962070384,2.6473876737109108,0.0027105877744168505,0.8454933993574809,-458.19010522669294,458.19010522669294,0.24991720097899753,2113.0303371825926,2591.5358280218434,14.666666666666668,False,"SOC floor violated (min 0.003, unmet 458 Wh); did not refill (end SOC 0.845)"
5.0,0.45,1.3,0.34,0.6,0.0,0.27,0.5662374844994117,1.1324749689988234,0.0,0.2516611041195924,0.5,5.590034173428936,0.4034661419679302,2,mixed,False,26+26+24+8+6+6,6,96,24,32,8,19x10E,11.504758700905766,1.901922747209894,13.144592774167513,0.2934852162678433,9.317314821655046,11.180777785986054,11.366117410532445,111.65560397013216,115.06288962070384,2.6473876737109108,0.0027105877744168505,0.8454933993574809,-458.19010522669294,458.19010522669294,0.24991720097899753,2113.0303371825926,2591.5358280218434,14.666666666666668,False,"SOC floor violated (min 0.003, unmet 458 Wh); did not refill (end SOC 0.845)"
6.0,0.3,1.6,0.34,0.4,0.5,0.12,1.6937566833442634,0.7750267333770539,0.0,0.17222816285145587,0.49999999999999994,5.0204154555904505,-0.6859438323507474,2,mixed,False,26+26+10+5,4,67,10,31,0,19x10E,10.482603359530373,1.5648762030019674,23.00501466565834,0.31606007308764184,9.804896931568694,11.765876317882432,11.960914904728227,87.16099151042718,90.3353913324685,3.037712739017833,0.007674995855196782,0.504236296772432,-459.5877373178307,171.62036601579865,0.1197785756243436,1474.7190894920177,1999.9043280116232,15.166666666666666,False,"SOC floor violated (min 0.008, unmet 172 Wh); did not refill (end SOC 0.504)"
5.5,0.4,1.6,0.28,0.6,0.5,0.24,1.6327806457453082,1.0311225829812327,0.0,0.22913835168791405,0.5,5.415249943875976,0.09648805274933148,2,mixed,False,26+26+21+16+16+7,6,112,21,42,7,18x10E,11.993244117376205,2.0212449033192494,14.96602413211978,0.29989522157329307,9.227994291224176,11.07359314946901,11.25715601387675,113.73242433847813,117.19649275479931,2.0845439021018644,0.009130296482894651,0.9999999999999998,-462.0924167147666,462.0924167147666,152.78555136853325,2465.202060046358,2643.64152355063,14.166666666666668,False,"SOC floor violated (min 0.009, unmet 462 Wh)"
5.5,0.4,1.6,0.34,0.6,0.5,0.24,1.6327806457453082,1.0311225829812327,0.0,0.22913835168791405,0.5,5.415249943875976,0.09648805274933148,2,mixed,False,26+26+21+16+16+7,6,112,21,42,7,18x10E,11.993244117376205,2.0212449033192494,14.96602413211978,0.29989522157329307,9.227994291224176,11.07359314946901,11.25715601387675,113.73242433847813,117.19649275479931,2.0845439021018644,0.009130296482894651,0.9999999999999998,-462.0924167147666,462.0924167147666,152.78555136853325,2465.202060046358,2643.64152355063,14.166666666666668,False,"SOC floor violated (min 0.009, unmet 462 Wh)"
5.0,0.3,1.6,0.34,0.4,0.0,0.12,0.30240916561737635,0.6048183312347527,0.0,0.134404073543395,0.5,5.034274420256342,-0.6649325007994482,2,mixed,False,18+18+8,3,44,8,18,0,22x12E,9.344328043253272,1.1044336498111278,22.636036129717088,0.3155695297440107,11.019266139785962,13.223119367743154,13.442314134499124,59.74650744698139,61.46499879071311,7.5979850437038685,0.19262979672347344,0.49990335475554304,-463.7733593061454,0.0,0.30055487570943795,968.4722378753552,1328.8097703732353,15.333333333333332,False,"SOC floor violated (min 0.193, unmet 0 Wh); did not refill (end SOC 0.500)"
5.5,0.36,1.6,0.34,0.6,0.0,0.216,0.4207279971802974,0.8414559943605948,0.0,0.18699022077843208,0.5,5.199846674333553,-0.32087287706660983,2,mixed,False,26+26+12+3+3,5,70,12,29,0,19x10E,10.7912732069163,1.6445848315939628,18.393699989730006,0.30851554114101254,9.704131054060086,11.644957264872103,11.837991421228855,94.501808346207,97.72809348751335,2.9155010709019806,0.009620466252904079,0.4986970754199989,-464.93862514428105,276.59679153354364,0.11402269204272267,1540.7512875289733,2176.0045382002777,15.333333333333332,False,"SOC floor violated (min 0.010, unmet 277 Wh); did not refill (end SOC 0.499)"
4.0,0.3,1.3,0.28,1.0,1.0,0.3,2.0,0.7893522173763262,0.0,0.17541160386140583,0.5,5.659640974591485,0.36101982084256434,2,mixed,False,24+24+12,3,60,12,24,0,22x12E,9.471593719681966,1.2,13.333333333333334,0.2942307692307692,10.643129750754142,12.77175570090497,12.983468378834301,74.62927227886266,76.5346555669741,7.33406467633211,0.00871017520195503,0.4930003132836691,-470.4416973679756,2.5753933741459027,0.24874913240007382,1320.6439607391208,1688.2509842857128,15.0,False,"SOC floor violated (min 0.009, unmet 3 Wh); did not refill (end SOC 0.493)"
4.0,0.3,1.3,0.34,1.0,1.0,0.3,2.0,0.7893522173763262,0.0,0.17541160386140583,0.5,5.659640974591485,0.36101982084256434,2,mixed,False,24+24+12,3,60,12,24,0,22x12E,9.471593719681966,1.2,13.333333333333334,0.2942307692307692,10.643129750754142,12.77175570090497,12.983468378834301,74.62927227886266,76.5346555669741,7.33406467633211,0.00871017520195503,0.4930003132836691,-470.4416973679756,2.5753933741459027,0.24874913240007382,1320.6439607391208,1688.2509842857128,15.0,False,"SOC floor violated (min 0.009, unmet 3 Wh); did not refill (end SOC 0.493)"
5.0,0.45,1.6,0.28,0.6,0.0,0.27,0.507554081913427,1.015108163826854,0.0,0.22557959191333016,0.5,5.583053354408041,0.3897954246947877,2,mixed,False,26+26+21+9+9+7,6,98,21,35,7,19x10E,11.659201148899822,1.8913597347444169,13.218003714866173,0.29377773044177397,9.405800808099189,11.286960969719026,11.474060753691072,112.9108988325574,116.44910709705178,2.612048688996215,0.0024295524636273862,0.8721613138531988,-471.64583895296346,471.64583895296346,0.33936764745078796,2157.0518025405627,2622.8848491166755,14.666666666666668,False,"SOC floor violated (min 0.002, unmet 472 Wh); did not refill (end SOC 0.872)"
5.0,0.45,1.6,0.34,0.6,0.0,0.27,0.507554081913427,1.015108163826854,0.0,0.22557959191333016,0.5,5.583053354408041,0.3897954246947877,2,mixed,False,26+26+21+9+9+7,6,98,21,35,7,19x10E,11.659201148899822,1.8913597347444169,13.218003714866173,0.29377773044177397,9.405800808099189,11.286960969719026,11.474060753691072,112.9108988325574,116.44910709705178,2.612048688996215,0.0024295524636273862,0.8721613138531988,-471.64583895296346,471.64583895296346,0.33936764745078796,2157.0518025405627,2622.8848491166755,14.666666666666668,False,"SOC floor violated (min 0.002, unmet 472 Wh); did not refill (end SOC 0.872)"
5.5,0.36,1.6,0.34,0.4,0.5,0.144,1.5987395917999254,0.8949583671997022,0.0,0.1988796371456957,0.5,5.260135049933954,-0.22366017554167494,2,mixed,False,26+26+12+3+3,5,70,12,29,0,19x10E,10.971419485191342,1.7313277518287837,17.472139499899562,0.30653032481975184,9.53652637410548,11.443831648926574,11.633531820219002,95.16516435436496,98.2228935282182,2.8579873836867757,0.001775521141859299,0.48620939025550186,-477.0017290131852,279.3467285702473,0.405210787523791,1540.751287528973,2190.4642640114866,15.333333333333332,False,"SOC floor violated (min 0.002, unmet 279 Wh); did not refill (end SOC 0.486)"
5.0,0.3,1.6,0.34,1.0,1.0,0.3,2.5,0.795495128834866,0.0,0.17677669529663684,0.5000000000000001,5.384103496221849,-0.1350107472798443,2,mixed,False,26+26+12+6+6,5,76,12,32,0,19x10E,10.540956147528831,1.5,16.666666666666668,0.3046153846153848,10.042522721928005,12.051027266313605,12.250792695131656,108.13835285239341,112.43357548073116,2.933460656617573,0.008952336082275542,0.48523163937071306,-477.9462363678912,467.5553141775183,0.15532246850057163,1672.8156836028852,2511.4719255792807,15.583333333333334,False,"SOC floor violated (min 0.009, unmet 468 Wh); did not refill (end SOC 0.485)"
5.5,0.3,1.6,0.34,0.6,0.5,0.18,1.5674060041490667,0.7696240165962663,0.0,0.17102755922695742,0.5,5.1247149644406,-0.4730121696120586,2,mixed,False,26+26+10+4+4,5,70,10,30,0,19x10E,10.503295001352207,1.5080887204978881,20.05850159134743,0.31163941899349434,9.997646692944707,11.997176031533648,12.19604878831881,94.98497334259194,98.75377952879488,2.99972609599307,0.003849061792719259,0.4837295245923623,-479.39727924377803,278.6551891055557,0.3167297874276767,1540.751287528973,2192.302347169287,15.333333333333332,False,"SOC floor violated (min 0.004, unmet 279 Wh); did not refill (end SOC 0.484)"
5.0,0.36,1.3,0.28,1.0,1.0,0.36,2.5,1.0590271297461937,0.0,0.23533936216582083,0.5,5.606547954277476,0.26551276241005484,2,mixed,False,26+26+16+8+4,5,80,16,30,8,19x10E,11.02613141842261,1.7999999999999998,13.888888888888891,0.2963076923076923,9.376133426860555,11.251360112232666,11.437869753936763,109.8929129984352,113.28909750154781,2.7730391674574375,0.0073594329436283395,0.5519068426158723,-479.64652208803375,479.64652208803375,0.293713371508718,1760.8586143188277,2546.5804956141687,15.416666666666668,False,"SOC floor violated (min 0.007, unmet 480 Wh); did not refill (end SOC 0.552)"
5.0,0.36,1.3,0.34,1.0,1.0,0.36,2.5,1.0590271297461937,0.0,0.23533936216582083,0.5,5.606547954277476,0.26551276241005484,2,mixed,False,26+26+16+8+4,5,80,16,30,8,19x10E,11.02613141842261,1.7999999999999998,13.888888888888891,0.2963076923076923,9.376133426860555,11.251360112232666,11.437869753936763,109.8929129984352,113.28909750154781,2.7730391674574375,0.0073594329436283395,0.5519068426158723,-479.64652208803375,479.64652208803375,0.293713371508718,1760.8586143188277,2546.5804956141687,15.416666666666668,False,"SOC floor violated (min 0.007, unmet 480 Wh); did not refill (end SOC 0.552)"
5.0,0.4,1.6,0.28,0.6,0.0,0.24,0.4486040083947966,0.8972080167895932,0.0,0.19937955926628448,0.5,5.421590852643617,0.0959543828095395,2,mixed,False,26+26+18+2+2,5,74,18,28,0,19x10E,10.89838226754308,1.6717766413431674,14.954150800859422,0.29985849301834855,9.672535700607469,11.607042840728962,11.799448503677644,104.1404958736958,107.69612209398434,2.8441504571432024,0.0019478000489802794,0.4806804497181832,-482.34268557223504,405.3745210773789,0.32916725206201625,1628.7942182449156,2409.594723841152,15.5,False,"SOC floor violated (min 0.002, unmet 405 Wh); did not refill (end SOC 0.481)"
5.0,0.4,1.6,0.34,0.6,0.0,0.24,0.4486040083947966,0.8972080167895932,0.0,0.19937955926628448,0.5,5.421590852643617,0.0959543828095395,2,mixed,False,26+26+18+2+2,5,74,18,28,0,19x10E,10.89838226754308,1.6717766413431674,14.954150800859422,0.29985849301834855,9.672535700607469,11.607042840728962,11.799448503677644,104.1404958736958,107.69612209398434,2.8441504571432024,0.0019478000489802794,0.4806804497181832,-482.34268557223504,405.3745210773789,0.32916725206201625,1628.7942182449156,2409.594723841152,15.5,False,"SOC floor violated (min 0.002, unmet 405 Wh); did not refill (end SOC 0.481)"
5.0,0.45,1.6,0.28,0.4,0.5,0.18000000000000002,1.5187444642653243,1.0749778570612967,0.0,0.2388839681834262,0.49999999999999994,5.669157179419315,0.5154335161351291,2,mixed,False,26+26+24+10+10,5,96,24,36,8,19x10E,11.73457327286487,1.9850610053516375,12.594071382492071,0.2911829260253063,9.210753732652444,11.052904479182933,11.236124395143204,113.66740880147731,117.07665354893996,2.5814252746219077,0.0023989667995292317,0.8259075194803412,-487.5291615802962,487.5291615802962,0.5427189596539547,2113.0303371825926,2639.553325149489,14.75,False,"SOC floor violated (min 0.002, unmet 488 Wh); did not refill (end SOC 0.826)"
