prop,diameter_in,pitch_in,kv,r_ohm,i0_a,prop_rpm,motor_rpm,voltage_v,p_bus_w,p_shaft_w,idle_w,efficiency,climb_ms,climb_ok,duty
18x12E,18.0,12.0,540.0,0.02248251028806584,1.3697560975609757,2137.22574738281,2137.22574738281,4.158309013238404,78.0651330243177,67.10882781675512,11.391738252852136,0.7653073041879402,27.08559960358093,True,0.18731121681254073
18x12E,18.0,12.0,520.0,0.024245192307692308,1.3190243902439025,2137.22574738281,2137.22574738281,4.318243975286035,78.0651330243177,67.10882781675512,11.391738252852136,0.7653073041879402,25.381826995505513,True,0.19451549438225382
18x12E,18.0,12.0,500.0,0.0262236,1.2682926829268293,2137.22574738281,2137.22574738281,4.4909737342974765,78.0651330243177,67.10882781675512,11.391738252852136,0.7653073041879402,23.69417098245001,True,0.202296114157544
18x12E,18.0,12.0,640.0,0.016005615234375,1.6234146341463416,2137.22574738281,2137.22574738281,3.5085732299199037,78.0651330243177,67.10882781675512,11.391738252852138,0.7653073041879402,35.15522267594432,True,0.15804383918558126
18x12E,18.0,12.0,460.0,0.030982514177693755,1.166829268292683,2137.22574738281,2137.22574738281,4.881493189453779,78.0651330243177,67.10882781675512,11.391738252852138,0.7653073041879402,20.341828683399797,True,0.21988708060602608
18x12E,18.0,12.0,480.0,0.028454427083333338,1.217560975609756,2137.22574738281,2137.22574738281,4.678097639893205,78.0651330243177,67.10882781675512,11.391738252852136,0.7653073041879402,22.010625335126555,True,0.21072511891410836
18x12E,18.0,12.0,300.0,0.07284333333333333,0.7609756097560976,2137.22574738281,2137.22574738281,7.484956223829128,78.0651330243177,67.10882781675512,11.391738252852136,0.7653073041879402,8.937437595826667,True,0.3371601902625733
18x12E,18.0,12.0,320.0,0.0640224609375,0.8117073170731708,2137.22574738281,2137.22574738281,7.0171464598398074,78.0651330243177,67.10882781675512,11.391738252852138,0.7653073041879402,10.176626583659196,True,0.31608767837116253
18x12E,18.0,12.0,360.0,0.050585648148148143,0.9131707317073171,2137.22574738281,2137.22574738281,6.237463519857606,78.0651330243177,67.10882781675512,11.391738252852136,0.7653073041879402,12.829040966919258,True,0.28096682521881106
18x12E,18.0,12.0,180.0,0.20234259259259257,0.45658536585365855,2137.22574738281,2137.22574738281,12.474927039715212,78.0651330243177,67.10882781675512,11.391738252852136,0.7653073041879402,2.8132085898019743,True,0.5619336504376221
18x12E,18.0,12.0,260.0,0.09698076923076923,0.6595121951219513,2137.22574738281,2137.22574738281,8.63648795057207,78.0651330243177,67.10882781675512,11.391738252852136,0.7653073041879402,6.649503676783781,True,0.38903098876450765
18x12E,18.0,12.0,900.0,0.008093703703703702,2.282926829268293,2137.22574738281,2137.22574738281,2.4949854079430427,78.0651330243177,67.10882781675512,11.391738252852138,0.7653073041879402,45.02646784527546,True,0.11238673008752445
18x12E,18.0,12.0,660.0,0.015050275482093664,1.6741463414634148,2137.22574738281,2137.22574738281,3.40225282901324,78.0651330243177,67.10882781675512,11.391738252852138,0.7653073041879402,36.672909512856165,True,0.15325463193753333
18x12E,18.0,12.0,280.0,0.08362117346938774,0.7102439024390245,2137.22574738281,2137.22574738281,8.019595954102638,78.06513302431772,67.10882781675512,11.391738252852138,0.7653073041879401,7.739801658620901,True,0.3612430609956143
18x12E,18.0,12.0,560.0,0.020905293367346936,1.420487804878049,2137.22574738281,2137.22574738281,4.009797977051319,78.06513302431772,67.10882781675512,11.391738252852138,0.7653073041879401,28.792992504698184,True,0.18062153049780716
18x12E,18.0,12.0,220.0,0.13545247933884294,0.5580487804878049,2137.22574738281,2137.22574738281,10.20675848703972,78.06513302431772,67.10882781675512,11.391738252852136,0.7653073041879401,4.591869339461614,True,0.45976389581259997
18x12E,18.0,12.0,620.0,0.017054890738813736,1.5726829268292684,2137.22574738281,2137.22574738281,3.6217530115302234,78.06513302431772,67.10882781675512,11.391738252852138,0.7653073041879401,33.6375358390325,True,0.16314202754640647
18x12E,18.0,12.0,440.0,0.033863119834710735,1.1160975609756099,2137.22574738281,2137.22574738281,5.10337924351986,78.06513302431772,67.10882781675512,11.391738252852136,0.7653073041879401,18.751722418891806,True,0.22988194790629998
18x12E,18.0,12.0,740.0,0.011972059897735574,1.8770731707317074,2137.22574738281,2137.22574738281,3.03444171236316,78.06513302431772,67.10882781675512,11.391738252852138,0.7653073041879401,41.93203500160147,True,0.13668656361996218
18x12E,18.0,12.0,780.0,0.010775641025641026,1.9785365853658536,2137.22574738281,2137.22574738281,2.878829316857357,78.06513302431772,67.10882781675512,11.391738252852136,0.7653073041879401,44.4249709193321,True,0.1296769962548359
18x12E,18.0,12.0,820.0,0.00975,2.08,2137.22574738281,2137.22574738281,2.738398618474071,78.06513302431772,67.10882781675512,11.391738252852136,0.7653073041879401,45.02646784527546,True,0.12335128912045366
18x12E,18.0,12.0,880.0,0.008465779958677684,2.2321951219512197,2137.22574738281,2137.22574738281,2.55168962175993,78.06513302431772,67.10882781675512,11.391738252852136,0.7653073041879401,45.02646784527546,True,0.11494097395314999
18x12E,18.0,12.0,380.0,0.04540096952908587,0.9639024390243903,2137.22574738281,2137.22574738281,5.909175966180891,78.06513302431773,67.10882781675512,11.391738252852138,0.76530730418794,14.226219788978673,True,0.26617909757571584
18x12E,18.0,12.0,760.0,0.011350242382271468,1.9278048780487806,2137.22574738281,2137.22574738281,2.9545879830904456,78.06513302431773,67.10882781675512,11.391738252852138,0.76530730418794,43.17850296046679,True,0.13308954878785792
18x12E,18.0,12.0,800.0,0.01024359375,2.029268292682927,2137.22574738281,2137.22574738281,2.8068585839359232,78.06513302431773,67.10882781675512,11.391738252852138,0.76530730418794,45.02646784527546,True,0.12643507134846502
18x12E,18.0,12.0,840.0,0.00929124149659864,2.1307317073170733,2137.22574738281,2137.22574738281,2.673198651367546,78.06513302431773,67.10882781675512,11.391738252852138,0.76530730418794,45.02646784527546,True,0.12041435366520477
18x12E,18.0,12.0,860.0,0.008864115738236884,2.1814634146341465,2137.22574738281,2137.22574738281,2.611031240870626,78.06513302431773,67.10882781675512,11.391738252852138,0.76530730418794,45.02646784527546,True,0.11761401985903722
18x12E,18.0,12.0,420.0,0.03716496598639456,1.0653658536585366,2137.22574738281,2137.22574738281,5.346397302735092,78.06513302431773,67.10882781675512,11.391738252852138,0.76530730418794,17.204208253804456,True,0.24082870733040954
18x12E,18.0,12.0,400.0,0.040974375,1.0146341463414634,2137.22574738281,2137.22574738281,5.6137171678718465,78.06513302431773,67.10882781675512,11.391738252852138,0.76530730418794,15.670581111366934,True,0.25287014269693003
18x12E,18.0,12.0,680.0,0.014177984429065746,1.7248780487804878,2137.22574738281,2137.22574738281,3.30218656933638,78.06513302431773,67.10882781675512,11.391738252852136,0.76530730418794,38.16847305719929,True,0.14874714276290002
18x12E,18.0,12.0,340.0,0.05671193771626298,0.8624390243902439,2137.22574738281,2137.22574738281,6.60437313867276,78.06513302431773,67.10882781675512,11.391738252852136,0.76530730418794,11.452425435300311,True,0.29749428552580004
18x12E,18.0,12.0,200.0,0.1638975,0.5073170731707317,2137.22574738281,2137.22574738281,11.227434335743693,78.06513302431773,67.10882781675512,11.391738252852138,0.76530730418794,3.6946483163798445,True,0.5057402853938601
