span_m,chord_m,tail_arm_m,elevator_frac,taper_ratio,taper_start_frac,tip_chord_m,y_taper_m,boom_spacing_m,boom_spacing_set_m,hstab_chord_m,tail_volume_h,incidence_wing_deg,incidence_hstab_deg,n_packs,cells_per_string,one_string_per_bay,string_plan,n_strings,n_cells,inboard_cells,outboard_cells,hstab_cells,motor,prop,mass_kg,wing_area_m2,aspect_ratio,static_margin,v_stall,v_night,v_day,p_night_w,p_day_w,climb_ms,soc_min,soc_end,margin_wh,unmet_wh,spilled_wh,solar_wh,propulsion_wh,battery_night_h,closed,reason
6.0,0.3,1.3,0.34,0.6,0.0,0.18,0.845,1.69,1.69,0.21885521885521889,1.185676243871979,5.008199079320344,0.6302327082933112,2,one_per_bay,True,26+21+21+13,4,81,26,21,13,A40-10S-V4G-kv1600-6.7PG,MJ-21x14EL,10.33951067996063,1.5413999999999999,23.35539120280265,0.8611140681702213,9.27696821783909,11.132361861406908,11.316898913050467,109.87357354977246,113.55463198404713,16.757286028590663,0.0030176556520557594,0.48337037352120293,-479.74421917851794,470.9805948075483,0.43577584425524896,1704.7813708726767,2548.254761885872,15.5,False,"SOC floor violated (min 0.003, unmet 471 Wh); did not refill (end SOC 0.483); FLAG MJ-21x14EL: thrust table 1.86 N vs similarity 0.00 N (100%) at 1647 rpm, 11.13 m/s; FLAG MJ-21x14EL: thrust table 1.87 N vs similarity 0.00 N (100%) at 1695 rpm, 11.32 m/s"
6.0,0.3,1.3,0.34,0.6,0.0,0.18,0.78,1.56,1.56,0.21885521885521886,1.1055276179618605,5.004873849365156,0.5523987711211674,2,one_per_bay,True,24+22+22+12,4,80,24,22,12,A40-10S-V4G-kv1600-6.7PG,MJ-21x14EL,10.291831620997668,1.5335999999999999,23.47417840375587,0.7897466857459732,9.279061202378168,11.1348734428538,11.319452128055532,109.09917993057499,112.73377331062393,16.842224373061605,0.009270642220724743,0.4788636221295349,-484.09774102286923,468.14406892803134,0.3335541683245928,1683.7346872816552,2528.9714792825303,15.583333333333334,False,"SOC floor violated (min 0.009, unmet 468 Wh); did not refill (end SOC 0.479); FLAG MJ-21x14EL: thrust table 1.84 N vs similarity 0.00 N (100%) at 1643 rpm, 11.13 m/s; FLAG MJ-21x14EL: thrust table 1.85 N vs similarity 0.00 N (100%) at 1691 rpm, 11.32 m/s"
5.5,0.36,1.3,0.34,0.6,0.5,0.216,1.7974999999999999,1.69,1.69,0.21885521885521889,0.7666064953602238,5.313092999762341,0.8072305875076657,2,one_per_bay,True,26+26+26+13,4,91,26,26,13,A40-10S-V4G-kv1600-6.7PG,MJ-21x14EL,10.961971055283708,1.8428399999999998,16.41488137874151,0.534712084692372,8.736032948527189,10.483239538232626,10.657016328831324,113.33924060446655,116.3525642099632,14.98992748030031,0.0034068881479001074,0.6412938490909494,-492.97339077522173,492.97339077522173,0.48305914107026615,1915.248206782883,2627.0105766562006,15.083333333333332,False,"SOC floor violated (min 0.003, unmet 493 Wh); did not refill (end SOC 0.641); FLAG MJ-21x14EL: thrust table 2.17 N vs similarity 0.00 N (100%) at 1611 rpm, 10.48 m/s; FLAG MJ-21x14EL: shaft power table 34.9 W vs similarity 28.8 W (18%) at 1651 rpm, 10.66 m/s"
5.5,0.36,1.3,0.34,0.4,0.5,0.144,1.7650000000000001,1.56,1.56,0.21885521885521886,0.7519495186285462,5.285754585962032,0.6807567381825335,2,one_per_bay,True,26+26+24+12,4,88,24,26,12,A40-10S-V4G-kv1600-6.7PG,MJ-21x14EL,10.7769318701669,1.7672400000000001,17.117086530408997,0.5185838625501762,8.845320123947426,10.61438414873691,10.790334875115159,112.58173590921182,115.69059760265272,15.41612727477691,0.006407888614422555,0.5953114220985707,-493.1111807837729,493.1111807837729,0.12401749052166977,1852.1081560098207,2609.164201638701,15.25,False,"SOC floor violated (min 0.006, unmet 493 Wh); did not refill (end SOC 0.595); FLAG MJ-21x14EL: thrust table 2.11 N vs similarity 0.00 N (100%) at 1617 rpm, 10.61 m/s; FLAG MJ-21x14EL: thrust table 2.12 N vs similarity 0.00 N (100%) at 1659 rpm, 10.79 m/s"
5.5,0.36,1.3,0.34,0.6,0.0,0.216,0.78,1.56,1.56,0.21885521885521886,0.8283910100404402,5.2304456897986835,0.7167928739763949,2,one_per_bay,True,25+25+24+12,4,86,24,25,12,A40-10S-V4G-kv1600-6.7PG,MJ-21x14EL,10.633936080813053,1.69632,17.832720241463875,0.5743351260524252,8.968233031169053,10.761879637402863,10.94027534202993,112.11363461189808,115.3615983413938,15.813414136718858,0.008002457849730705,0.5631798651759278,-493.74043427473566,493.74043427473566,0.22760009774238435,1810.0147888277795,2598.87624967453,15.333333333333332,False,"SOC floor violated (min 0.008, unmet 494 Wh); did not refill (end SOC 0.563); FLAG MJ-21x14EL: thrust table 2.05 N vs similarity 0.00 N (100%) at 1627 rpm, 10.76 m/s; FLAG MJ-21x14EL: thrust table 2.05 N vs similarity 0.00 N (100%) at 1670 rpm, 10.94 m/s"
5.5,0.36,1.3,0.34,0.6,0.0,0.216,0.845,1.69,1.69,0.21885521885521889,0.8877461703065991,5.235781037189032,0.8200569005858842,2,one_per_bay,True,26+24+24+13,4,87,26,24,13,A40-10S-V4G-kv1600-6.7PG,MJ-21x14EL,10.684359909376017,1.70568,17.734862342291635,0.6256019791333144,8.964771592903496,10.757725911484195,10.936052761330588,112.93853358087841,116.22888483975498,15.729400053818653,0.0013108146925282557,0.5670194315954427,-496.76908213528037,496.76908213528037,0.26975723016025555,1831.0614724188006,2619.0411835180075,15.333333333333332,False,"SOC floor violated (min 0.001, unmet 497 Wh); did not refill (end SOC 0.567); FLAG MJ-21x14EL: thrust table 2.07 N vs similarity 0.00 N (100%) at 1631 rpm, 10.76 m/s; FLAG MJ-21x14EL: thrust table 2.08 N vs similarity 0.00 N (100%) at 1674 rpm, 10.94 m/s"
5.5,0.3,1.3,0.34,0.6,0.5,0.18,1.7000000000000002,1.3,1.3,0.21885521885521889,0.861193349784204,5.132560769217166,0.522695593952861,2,one_per_bay,True,26+26+20+10,4,82,20,26,10,A40-10S-V4G-kv1600-6.7PG,MJ-21x14EL,10.229738321533281,1.524,19.849081364829395,0.5793514087679484,9.280118711411347,11.136142453693617,11.320742174819424,111.62361793400207,115.28436026545009,16.93362469350149,0.005873783879986657,0.4893958376759139,-497.6007073735162,497.6007073735162,0.3865192521892832,1725.8280544636973,2590.0831402333697,15.5,False,"SOC floor violated (min 0.006, unmet 498 Wh); did not refill (end SOC 0.489); FLAG MJ-21x14EL: thrust table 1.90 N vs similarity 0.00 N (100%) at 1657 rpm, 11.14 m/s; FLAG MJ-21x14EL: thrust table 1.91 N vs similarity 0.00 N (100%) at 1705 rpm, 11.32 m/s"
5.5,0.36,1.3,0.34,0.4,0.5,0.144,1.7974999999999999,1.69,1.69,0.21885521885521889,0.8090694336499779,5.290532451538932,0.7953042265575905,2,one_per_bay,True,26+24+24+13,4,87,26,24,13,A40-10S-V4G-kv1600-6.7PG,MJ-21x14EL,10.807165482329863,1.7742599999999997,17.04936142391758,0.5672440243666206,8.84017826818022,10.608213921816263,10.784062366621376,113.24023072390159,116.37824184013893,15.362000663052795,0.008061086565134148,0.5724862502210409,-507.90269016085017,507.90269016085017,0.25731081346159357,1831.0614724188006,2624.9616337143584,15.333333333333332,False,"SOC floor violated (min 0.008, unmet 508 Wh); did not refill (end SOC 0.572); FLAG MJ-21x14EL: thrust table 2.13 N vs similarity 0.00 N (100%) at 1620 rpm, 10.61 m/s; FLAG MJ-21x14EL: thrust table 2.14 N vs similarity 0.00 N (100%) at 1662 rpm, 10.78 m/s"
6.0,0.3,1.3,0.34,0.6,0.0,0.18,0.65,1.3,1.3,0.21885521885521889,0.9402718117381532,4.998237832266193,0.34524862361680864,2,one_per_bay,True,24+24+20+10,4,78,20,24,10,A40-10S-V4G-kv1600-6.7PG,MJ-21x14EL,10.196473503071742,1.5179999999999998,23.715415019762847,0.6441051385834408,9.283310246026053,11.139972295231264,11.324635502225965,107.58402528814104,111.12782861153649,17.01444474755856,0.0029582394525637778,0.4507435777577558,-511.2617038860079,445.3796434046668,0.19225524408598105,1641.6413200996149,2491.5483012770187,15.666666666666668,False,"SOC floor violated (min 0.003, unmet 445 Wh); did not refill (end SOC 0.451); FLAG MJ-21x14EL: thrust table 1.80 N vs similarity 0.00 N (100%) at 1636 rpm, 11.14 m/s; FLAG MJ-21x14EL: thrust table 1.81 N vs similarity 0.00 N (100%) at 1683 rpm, 11.32 m/s"
5.5,0.3,1.3,0.34,0.6,0.5,0.18,1.7650000000000001,1.56,1.56,0.21885521885521886,1.0237636178734495,5.137077262479153,0.7511670204722347,2,one_per_bay,True,25+25+24+12,4,86,24,25,12,A40-10S-V4G-kv1600-6.7PG,MJ-21x14EL,10.327031635459207,1.5318,19.74800887844366,0.7184856106755906,9.300375300612753,11.160450360735304,11.345453025059774,113.67816481338664,117.50017113800546,16.79520964924336,0.0017248133087705841,0.5380437246475823,-511.8401738955244,511.8401738955244,0.3919732697197702,1810.0147888277795,2641.081509807579,15.416666666666668,False,"SOC floor violated (min 0.002, unmet 512 Wh); did not refill (end SOC 0.538); FLAG MJ-21x14EL: thrust table 1.94 N vs similarity 0.00 N (100%) at 1670 rpm, 11.16 m/s; FLAG MJ-21x14EL: thrust table 1.95 N vs similarity 0.00 N (100%) at 1719 rpm, 11.35 m/s"
