span_m,chord_m,tail_arm_m,elevator_frac,taper_ratio,taper_start_frac,washout_tip_deg,washout_start_frac,y_washout_m,tip_chord_m,y_taper_m,boom_spacing_m,boom_spacing_set_m,hstab_chord_m,tail_volume_h,tail_volume_v,aileron_y_inner_m,aileron_span_each_m,roll_rate_deg_s,roll_aileron_deg_s,roll_elevon_deg_s,cn_beta,cn_r,incidence_wing_deg,incidence_hstab_deg,n_packs,cells_per_string,one_string_per_bay,string_plan,n_strings,n_cells,inboard_cells,outboard_cells,hstab_cells,motor,prop,mass_kg,wing_area_m2,aspect_ratio,static_margin,v_stall,v_night,v_day,p_night_w,p_day_w,climb_ms,soc_min,soc_end,margin_wh,unmet_wh,spilled_wh,solar_wh,propulsion_wh,battery_night_h,closed,reason,boom_length_m,fuselage_length_m,packing_ok
5.964509958171902,0.32124808748739825,1.0343498191813698,0.3183765142623289,0.5781702515795784,0.5418584033688446,1.8643950025922962,0.9104799048967568,2.7835771065791977,0.18573608756204743,1.965471008732154,1.525777575736006,1.525777575736006,0.2119123643284134,0.6199486812121706,0.035,1.8285813329934615,1.1136736460924896,36.59794611534813,33.66192239207323,2.9360237232749022,0.10995574287564278,-0.03813647845639036,3.235372586592558,-0.23104061822943578,2,one_per_bay,True,25+25+22+11,4,83,22,25,11,A40-12L-V4-kv410-direct,16x12E,9.918127685280266,1.7783009875475835,20.005263051781256,0.4366728022156322,9.273866170382949,12.056026021497834,12.255874312834644,91.26208287408917,95.27072703085179,13.553317448028709,0.008774296891784382,0.8205118520598657,-189.36423977813695,189.36423977813695,0.42643303274338723,1874.1495020970776,2109.0402158268453,14.333333333333332,False,"SOC floor violated (min 0.009, unmet 189 Wh); did not refill (end SOC 0.821); FLAG 16x12E: shaft power table 35.0 W vs similarity 28.9 W (17%) at 2533 rpm, 12.06 m/s; FLAG 16x12E: (12.26 m/s, 2618 rpm) not on the map; used C_T(J) similarity",1.2448190579938612,1.0212480874873981,True
6.0,0.3296687339572632,0.9,0.33641971007404875,0.49666820353138275,0.5,0.0,0.6502637771694473,3.0,0.16373597785501928,1.7934392117009823,1.1737568468039299,1.1737568468039299,0.25664581543696785,0.5,0.035,1.7000273293106858,1.2599726706893142,37.38514770110872,35.47258641764852,1.9125612834601962,0.10995574287564278,-0.03298672286269283,3.7347168319973525,-0.7536348115072529,2,one_per_bay,True,26+26+18+9,4,79,18,26,9,A40-12L-V4-kv410-direct,16x12E,9.8420564526138,1.7778044467362273,20.249696228452127,0.31351455503460834,8.936089706593808,11.61691661857195,11.809485955489768,86.90200479756054,88.66040488858998,13.237423779430165,0.003758504153541004,0.7965973986491146,-189.5692849876794,129.64575515383748,0.20696710657008072,1783.829044164688,1982.645982688069,14.333333333333332,False,"SOC floor violated (min 0.004, unmet 130 Wh); did not refill (end SOC 0.797); FLAG 16x12E: shaft power table 33.1 W vs similarity 27.4 W (17%) at 2468 rpm, 11.62 m/s; FLAG 16x12E: shaft power table 33.8 W vs similarity 28.1 W (17%) at 2513 rpm, 11.81 m/s",1.1177066192444756,1.0296687339572632,True
5.644970488913089,0.3268787540175505,0.9597372543768716,0.32310334422718834,0.524715107914608,0.42942271606105453,0.04021575232408203,0.38641891491304575,1.5835656491755397,0.1715182206893116,1.670397289212627,1.6066465399099015,1.6066465399099015,0.2133921673457413,0.6519725961449284,0.034999999999999996,1.7147441819237128,1.0677410625328319,38.53823959355168,34.501029353852665,4.037210239699015,0.10995574287564275,-0.037388547195313204,3.7772412714140216,0.022311903829104862,2,one_per_bay,True,24+22+22+12,4,80,24,22,12,A40-12L-V4-kv410-direct,16x12E,9.656560163296596,1.6662319207140184,19.12440364666913,0.4612621576427889,9.143028810966827,11.885937454256876,12.082966250224446,89.49648589602701,91.32073650386766,13.755554131728854,0.0035560379853053674,0.7909405652080395,-189.76486730619501,164.7306039538881,0.4954315027388626,1806.4091586477853,2045.3980631631205,14.416666666666666,False,"SOC floor violated (min 0.004, unmet 165 Wh); did not refill (end SOC 0.791); FLAG 16x12E: shaft power table 34.3 W vs similarity 28.3 W (18%) at 2508 rpm, 11.89 m/s; FLAG 16x12E: shaft power table 34.8 W vs similarity 29.0 W (17%) at 2553 rpm, 12.08 m/s",1.1623139308218358,1.0268787540175506,True
5.90263733806345,0.30530826121632926,0.9511636414479355,0.31251285728148637,0.5425121445593944,0.6749605142531007,0.38695579832702753,0.7905796012558663,2.4738372420707493,0.1656334395441706,2.2102241128003026,1.3426094723505728,1.3426094723505728,0.21010493937860614,0.5402605292053257,0.035,1.8603595099040944,1.0509591591276304,37.51466883326441,35.09383827343289,2.4208305598315243,0.10995574287564278,-0.035437008510511694,3.1997389224563175,-0.5447295879144216,2,one_per_bay,True,26+26+20+10,4,82,20,26,10,A40-12L-V4-kv410-direct,17x12E,9.714847222447442,1.6986116922909025,20.5115316836839,0.3713551060628756,9.40251115394225,12.223264500124925,12.425885041964497,91.16315290469483,96.11822277291465,16.209875631396233,0.009060718009209925,0.7919094218537925,-190.25086049219453,190.25086049219453,0.21482661943367276,1851.5693876139799,2115.401755949784,14.416666666666666,False,"SOC floor violated (min 0.009, unmet 190 Wh); did not refill (end SOC 0.792); FLAG 17x12E: shaft power table 35.8 W vs similarity 29.0 W (19%) at 2442 rpm, 12.22 m/s; FLAG 17x12E: (12.43 m/s, 2526 rpm) not on the map; used C_T(J) similarity",1.1670433148111976,1.0053082612163293,True
5.8751240577820925,0.3117407848294123,1.080920543734794,0.3414510806079362,0.6612061205647718,0.5607308419171684,0.03736703212776726,0.7329903876042678,2.3452329747107665,0.20612491495887297,1.9630956694097859,1.438362033631477,1.438362033631477,0.21933745571671065,0.663408065393126,0.035,1.7354678862440116,1.1620941426470346,37.36517521644245,34.66228798659322,2.7028872298492295,0.10995574287564278,-0.04045988483203914,3.743972657346359,-0.06080662247785584,2,one_per_bay,True,24+24+22+11,4,81,22,24,11,A40-12L-V4-kv410-direct,16x12E,9.802136038184695,1.7285966725269601,19.96826862096807,0.45744823755438474,9.043990854542704,11.757188110905515,11.95208267655261,87.74972169365003,89.59814675033768,13.429730628748311,0.0029562441015877324,0.8285515680915738,-190.34426819786626,137.12629824207718,0.32110889270594,1828.9892731308832,2004.015464950309,14.25,False,"SOC floor violated (min 0.003, unmet 137 Wh); did not refill (end SOC 0.829); FLAG 16x12E: shaft power table 33.6 W vs similarity 27.7 W (18%) at 2485 rpm, 11.76 m/s; FLAG 16x12E: shaft power table 34.2 W vs similarity 28.4 W (17%) at 2531 rpm, 11.95 m/s",1.2789468606595529,1.0117407848294122,True
5.989149762011213,0.31869230072437077,0.9779199554366989,0.33640753024368325,0.5865158248125864,0.34091963495607996,0.46958691213862025,0.18598337270665566,1.1528292864551664,0.18691807762077514,1.5033788561645787,1.4640687432748807,1.4640687432748807,0.21767040921589584,0.6229190299780475,0.035,1.8082092787357302,1.146365602269876,35.34475172524305,32.477231016533565,2.867520708709487,0.10995574287564278,-0.03590757267584132,3.1935692135710214,-0.303562150492331,2,one_per_bay,True,25+25+22+11,4,83,22,25,11,A40-12L-V4-kv410-direct,17x12E,9.789555535175623,1.7121947193695743,20.949670306778057,0.4338391261781708,9.396287073581357,12.215173195655765,12.417659610929087,91.62238827044044,96.59913727869281,16.073785622236713,0.004748949823142525,0.8037319512432408,-190.55585682117766,190.55585682117766,0.2750513681453697,1874.1495020970776,2126.631163153001,14.416666666666666,False,"SOC floor violated (min 0.005, unmet 191 Wh); did not refill (end SOC 0.804); FLAG 17x12E: shaft power table 36.0 W vs similarity 29.2 W (19%) at 2444 rpm, 12.22 m/s; FLAG 17x12E: (12.42 m/s, 2528 rpm) not on the map; used C_T(J) similarity",1.1878087902738503,1.0186923007243707,True
5.941172593781516,0.30321046648310335,0.9641578285145491,0.32447358144968963,0.6149422534507172,0.44605945325460816,1.6955180370096734,0.9965554157542649,2.962971836670084,0.18645692752896273,1.7460674705523804,1.520052552893069,1.520052552893069,0.2138250118395434,0.6658486785295245,0.035,1.8427913407924597,1.0877949560982985,35.65370652438323,32.49664809588946,3.157058428493771,0.10995574287564278,-0.03568813684848909,3.243011899264653,-0.20001928700905625,2,one_per_bay,True,25+25+22+11,4,83,22,25,11,A40-12L-V4-kv410-direct,17x12E,9.685912806744188,1.6584588071261464,21.283333440319677,0.4706938171946608,9.457620465966302,12.294906605756193,12.498714732324983,91.66563023930986,96.84216772869623,16.33665707541103,0.004211877480938132,0.8008617478413759,-190.7058352652861,190.7058352652861,0.2547988306450849,1874.1495020970776,2129.5836100167326,14.416666666666666,False,"SOC floor violated (min 0.004, unmet 191 Wh); did not refill (end SOC 0.801); FLAG 17x12E: shaft power table 36.1 W vs similarity 29.1 W (19%) at 2451 rpm, 12.29 m/s; FLAG 17x12E: (12.50 m/s, 2537 rpm) not on the map; used C_T(J) similarity",1.173307283323505,1.0032104664831034,True
5.926033379516829,0.3345066411698727,1.0907000875702235,0.34592200009779167,0.5905121995834713,0.6447035825083454,0.6628087808579641,0.8359189889844236,2.591741728420079,0.1975302524525005,2.1590683056559996,1.400525411954515,1.400525411954515,0.2208367266075918,0.5627257320613942,0.035,1.8852422485740536,1.0377744411843608,35.12390744852815,32.632248559384536,2.491658889143613,0.10995574287564278,-0.04047521527564895,3.214420261302575,-0.3615095766437664,2,one_per_bay,True,26+26+20+10,4,82,20,26,10,A40-12L-V4-kv410-direct,16x12E,10.087791437163252,1.8721755748732083,18.757787510140965,0.38219616512881116,9.157131832411203,11.904271382134564,12.10160409285425,91.39071061406499,93.31247770009917,13.174210903602825,0.006476260750919123,0.8167608124205927,-190.75278127550405,190.75278127550405,0.10772478419990131,1851.5693876139796,2091.793989312057,14.416666666666666,False,"SOC floor violated (min 0.006, unmet 191 Wh); did not refill (end SOC 0.817); FLAG 16x12E: shaft power table 35.1 W vs similarity 29.1 W (17%) at 2522 rpm, 11.90 m/s; FLAG 16x12E: shaft power table 35.6 W vs similarity 29.9 W (16%) at 2569 rpm, 12.10 m/s",1.2987552518688796,1.0345066411698727,True
5.941172593781516,0.33689832094786165,1.2366703646449817,0.32160930749493527,0.6149422534507172,0.44605945325460816,1.6955180370096734,0.9965554157542649,2.962658005120024,0.207173012667441,1.6955986743133575,1.3378351776330488,1.3378351776330488,0.2129222084563993,0.6103264210333073,0.034999999999999996,1.7384426954698438,1.1921436014209144,36.1224853159093,34.046836573339114,2.0756487425701904,0.10995574287564275,-0.04577514168807583,3.297234707296294,-0.24314828672803013,2,one_per_bay,True,25+25+20+10,4,80,20,25,10,A40-12L-V4-kv410-direct,16x12E,10.019087769944235,1.8361729089138712,19.22342477538224,0.4147953145808507,9.152303960138674,11.897995148180277,12.095223820087378,89.58899469608053,91.4334181005212,13.26922904372726,0.002428024434819531,0.7887190790482866,-190.85452839596434,164.98500315403524,0.4766512366299409,1806.4091586477853,2047.8115969984929,14.416666666666666,False,"SOC floor violated (min 0.002, unmet 165 Wh); did not refill (end SOC 0.789); FLAG 16x12E: shaft power table 34.4 W vs similarity 28.3 W (18%) at 2509 rpm, 11.90 m/s; FLAG 16x12E: shaft power table 34.9 W vs similarity 29.1 W (17%) at 2555 rpm, 12.10 m/s",1.426294050709212,1.0368983209478615,True
5.952400190951033,0.3300117369453126,1.2246306738095971,0.31245572370025065,0.46849420767021094,0.32714361283136806,2.6055272857095284,0.9409373873465234,2.8466498412301866,0.1546085872220643,1.5003304698002415,1.5655216420657088,1.5655216420657088,0.21008748007011388,0.7933796912970693,0.035,1.732276199100866,1.2039238963746504,37.62047038174733,34.247595299900745,3.3728750818465896,0.10995574287564278,-0.04524399273144939,3.3951047342316607,0.13203915298248303,2,one_per_bay,True,24+22+22+12,4,80,24,22,12,A40-12L-V4-kv410-direct,16x12E,9.804591791168098,1.7054897450850461,20.774717722777677,0.5622911687234959,9.29907558433121,12.088798259630572,12.289189804256853,88.97240861989353,92.93685291074983,13.75785630602634,0.009890114152450634,0.7817499696957148,-191.50952927393953,163.39598328177425,0.27933885956098925,1806.4091586477853,2053.33039799816,14.416666666666666,False,"SOC floor violated (min 0.010, unmet 163 Wh); did not refill (end SOC 0.782); FLAG 16x12E: shaft power table 34.1 W vs similarity 28.0 W (18%) at 2520 rpm, 12.09 m/s; FLAG 16x12E: (12.29 m/s, 2606 rpm) not on the map; used C_T(J) similarity",1.404912275531567,1.0300117369453126,True
