span_m,chord_m,tail_arm_m,vstab_arm_m,elevator_frac,taper_ratio,taper_start_frac,washout_tip_deg,washout_start_frac,y_washout_m,tip_chord_m,y_taper_m,boom_spacing_m,boom_spacing_set_m,hstab_chord_m,tail_volume_h,tail_volume_v,aileron_y_inner_m,aileron_span_each_m,roll_rate_deg_s,roll_aileron_deg_s,roll_elevon_deg_s,cn_beta,cn_r,cn_r_control,izz_kgm2,yaw_rate_deg_s,yaw_rate_max_deg_s,yaw_rate_level_deg_s,yaw_correct_s,incidence_wing_deg,incidence_hstab_deg,n_packs,cells_per_string,one_string_per_bay,string_plan,n_strings,n_cells,inboard_cells,outboard_cells,hstab_cells,motor,prop,mass_kg,wing_area_m2,aspect_ratio,static_margin,v_stall,v_night,v_day,p_night_w,p_day_w,climb_ms,soc_min,soc_end,soc_start,cycle_wh,margin_wh,unmet_wh,spilled_wh,solar_wh,propulsion_wh,battery_night_h,closed,reason,boom_length_m,aft_boom_length_m,fuselage_length_m,packing_ok
6.0,0.31,0.9,1.1999999999999997,0.34,0.6,0.5,0.0,0.0,3.0,0.186,1.8250000000000002,1.3,1.3,0.21885521885521889,0.5138575023645351,0.029999999999999995,1.6987903225818166,1.2612096774181834,35.80982843989302,33.77934611300041,2.0304823268926104,0.07270542998307807,-0.029082171993231223,-0.04147360733885876,14.61270265154888,16.288950064975598,285.6446342913934,0.0,1.204407251768872,3.7076650469798453,-0.039708573683003845,2,one_per_bay,True,26+26+20+10,4,82,20,26,10,A40-12L-V4-kv410-direct,16x12E,8.853046938503706,1.7143000000000002,20.99982500145832,0.31636918955383364,8.630770309994336,11.220001402992636,11.405991222953734,76.58861586661789,77.94363032928457,14.335410990111486,0.017574449485248767,0.983062748728837,0.9913713330590463,-8.026092462982195,-176.2230817972497,0.0,0.0,1851.5693876139796,1731.9027611692647,13.833333333333332,False,"SOC floor violated (min 0.018, unmet 0 Wh); ratchet (day-2 0.991 -> 0.983, -8 Wh); FLAG 16x12E: shaft power table 28.6 W vs similarity 23.5 W (18%) at 2361 rpm, 11.22 m/s; FLAG 16x12E: shaft power table 29.1 W vs similarity 23.9 W (18%) at 2401 rpm, 11.41 m/s",1.4147481118482723,0.0,1.01,True
5.875574044596146,0.318789120419119,1.0042635242468625,1.2394554326619258,0.3364201383884221,0.5709859724076859,0.5725598054932021,0.38182663898588,0.29336253637295634,1.4090430586337108,0.18202411591550155,2.013060198693556,1.5487613793927106,1.5487613793927106,0.21767454499545083,0.6412055790808966,0.03,1.8230012389934305,1.0747857833046424,36.02912351264648,32.78551460937924,3.2436089032672366,0.07270542998307808,-0.030674497331687155,-0.04345119088062552,15.341762672413813,18.808718223003318,319.9662876713573,0.0,1.1085064497296377,3.16694858261103,0.294614059404457,2,one_per_bay,True,24+24+22+11,4,81,22,24,11,A40-12L-V4-kv410-direct,16x12E,8.9417680339256,1.746598813439323,19.765483686292004,0.41277666581198763,8.930020087922747,11.609026114299573,11.801464653241853,80.29955283955857,81.86774410005621,14.607030718148888,0.00998785543119518,0.9135055635074459,0.9084682367729182,4.866057625553783,-183.55173165346545,126.05509243354877,0.0,1828.9892731308835,1822.871180754373,14.0,False,"SOC floor violated (min 0.010, unmet 126 Wh); FLAG 16x12E: shaft power table 30.4 W vs similarity 24.7 W (19%) at 2419 rpm, 11.61 m/s; FLAG 16x12E: shaft power table 31.1 W vs similarity 25.3 W (19%) at 2462 rpm, 11.80 m/s",1.4511431082854966,0.0,1.018789120419119,True
5.898540181660679,0.3087264126996067,1.3822677525683786,1.8402219250075076,0.3498394221505979,0.6168872530015461,0.4994736718950384,0.8909293304057453,0.11426046398418122,0.9365339141260183,0.19044938865928202,1.8118844294638121,1.3537816045333846,1.3537816045333846,0.22216733737108002,0.8488884095638508,0.029999999999999992,1.808568323244924,1.1007017675854156,35.26053025310182,32.72662533401714,2.533904919084675,0.07270542998307807,-0.045365165685551025,-0.06374371022721427,15.247450292322425,10.865692143757764,189.83937895755784,0.0,1.2725070685703854,2.9840731147507147,0.25251983331372296,2,one_per_bay,True,25+25+20+10,4,80,20,25,10,A40-12L-V4-kv410-direct,16x12E,8.934913257668416,1.6865085592360187,20.630062079510928,0.5570921544652746,9.18148366567832,11.935928765381815,12.133786248853227,80.21566932399193,81.8595409016976,14.986153603790171,0.009957741699691434,0.8922308856444549,0.8874705695989118,4.598465299994592,-183.58082151809808,146.7458241113354,0.0,1806.4091586477853,1821.47779025472,14.083333333333334,False,"SOC floor violated (min 0.010, unmet 147 Wh); FLAG 16x12E: shaft power table 30.6 W vs similarity 24.4 W (20%) at 2444 rpm, 11.94 m/s; FLAG 16x12E: shaft power table 31.1 W vs similarity 25.0 W (19%) at 2489 rpm, 12.13 m/s",2.010016260924395,0.0,1.0087264126996067,True
5.852085684952053,0.30999510965640276,1.9079573810952732,2.1369442481494993,0.3763701524512155,0.4954045322866025,0.9143325114109918,3.965973781235279,0.8293279899793259,2.5544401854755225,0.15357298231046426,2.7395197777135056,1.497503384603092,1.497503384603092,0.2316188761846346,1.2091165425370147,0.03,2.096885364672065,0.7891574778039616,35.076007580957686,31.45358388647057,3.6224236944871127,0.07270542998307808,-0.05309814612287169,-0.0737374355651804,17.313358794609115,10.388025060960093,175.31532541968713,0.0,1.2770578761924092,2.9442418602863842,0.49301137275782625,2,one_per_bay,True,26+26+22+11,4,85,22,26,11,A40-12L-V4-kv410-direct,16x12E,9.239655984748937,1.7849416090361387,19.18656985228437,0.8271943958898941,9.132589422894442,11.872366249762775,12.06917008088499,82.15013460085505,83.73321966111268,14.410523455051923,0.009941169171185421,0.9803995584712766,0.9769854892888997,3.297990830176042,-183.5968305806349,79.67427939171117,0.0,1919.3097310632725,1867.566004778106,13.916666666666668,False,"SOC floor violated (min 0.010, unmet 80 Wh); FLAG 16x12E: shaft power table 31.4 W vs similarity 25.3 W (19%) at 2454 rpm, 11.87 m/s; FLAG 16x12E: shaft power table 31.8 W vs similarity 25.9 W (19%) at 2497 rpm, 12.07 m/s",2.301921738144934,0.0,1.0099951096564026,True
5.8292207518135015,0.3144742650280072,1.1260679364969102,1.3550476561058649,0.3322469008691865,0.5858264036422783,0.4153918278448493,0.44971699205084414,0.5690125832411874,1.916918104083206,0.18422732771940614,1.5613015953618112,1.1994230685003047,1.1994230685003047,0.21631415059317852,0.6075046770666319,0.03,1.6609695757291416,1.2136408001776091,36.779826855840035,34.87958267662036,1.9002441792196756,0.07270542998307808,-0.03380188422409261,-0.04801326281968963,13.47991489488415,13.39172984271614,238.53153100183494,0.0,1.2427767900077695,3.2546349303498046,-0.051447028572948306,2,one_per_bay,True,25+25+18+9,4,77,18,25,9,A40-12L-V4-kv410-direct,16x12E,8.71906265781726,1.6568755877137424,20.50836817522345,0.37945706482305064,8.984176530745282,11.679429489968868,11.873035079671222,77.75648350579176,79.22548082419381,15.080192809605453,0.009908710866707558,0.8548158316459042,0.8542558277543973,0.5409637591956649,-183.6281853027605,149.18630074984182,0.0,1738.6688151984945,1760.7231608798393,14.083333333333334,False,"SOC floor violated (min 0.010, unmet 149 Wh); FLAG 16x12E: shaft power table 29.4 W vs similarity 23.6 W (20%) at 2406 rpm, 11.68 m/s; FLAG 16x12E: shaft power table 30.0 W vs similarity 24.1 W (20%) at 2448 rpm, 11.87 m/s",1.5492256086496274,0.0,1.0144742650280072,True
5.992090861797216,0.3165206159409514,0.9844645536742385,1.3391133384070941,0.34995994598455143,0.6580612736748807,0.550399814403896,0.06359416199191825,0.52322580057885,1.8604074977685683,0.20828995967046018,1.9251338209055775,1.2282511468595612,1.2282511468595612,0.222208529385501,0.501929864371698,0.029999999999999995,1.64549654507057,1.3105488858280379,37.51294058835982,35.754903733785525,1.7580368545742944,0.07270542998307807,-0.03249644016104301,-0.045992412764928776,14.684907180950836,13.240340107951042,229.70700627556516,0.0,1.2625978673677123,3.2027598236487202,-0.3331160707498767,2,one_per_bay,True,25+25+18+9,4,77,18,25,9,A40-12L-V4-kv410-direct,16x12E,8.923733618882816,1.7807148239929669,20.163336887105913,0.30897015519245863,8.805119504436847,11.446655355767902,11.636402334605904,78.30562121976588,79.73413508442735,14.467223515321276,0.00985449272871948,0.8496188402723308,0.8471763879235746,2.3594089688984647,-183.680560024057,163.74736633323147,0.0,1738.6688151984945,1773.5010050989374,14.083333333333334,False,"SOC floor violated (min 0.010, unmet 164 Wh); FLAG 16x12E: shaft power table 29.4 W vs similarity 24.0 W (18%) at 2391 rpm, 11.45 m/s; FLAG 16x12E: shaft power table 30.1 W vs similarity 24.5 W (19%) at 2433 rpm, 11.64 m/s",1.5468457549055366,0.0,1.0165206159409514,True
5.949686246055053,0.3075070112078576,1.1627757098073972,1.6425557695144362,0.3388673882918419,0.746517508595148,0.49026789769517737,0.05978410166565906,0.5235566962706913,1.823804177324706,0.22955936788243012,1.7433817990141005,1.117888058555357,1.117888058555357,0.21848028956134166,0.5584255544045879,0.030000000000000002,1.6609685816201334,1.2738745414073929,36.07534778334329,34.691045552629525,1.3843022307137673,0.0727054299830781,-0.04014420880526807,-0.05666126769508477,14.301805811238824,9.863860852196638,174.1539282858,0.0,1.367378728170988,3.1554328511955143,-0.36265463278607324,2,one_per_bay,True,26+26+16+8,4,76,16,26,8,A40-12L-V4-kv410-direct,16x12E,8.87670482113844,1.7335807270956303,20.419450835613695,0.3474801109451472,8.923869100245058,11.601029830318577,11.793335817814155,77.92723395949737,79.39789663364246,14.722130630959095,0.009831161226289496,0.8313057939028037,0.8298643828509751,1.392403076066428,-183.70309825540437,176.50015146276277,0.0,1716.0887007153965,1764.8376865465384,14.083333333333334,False,"SOC floor violated (min 0.010, unmet 177 Wh); FLAG 16x12E: shaft power table 29.4 W vs similarity 23.8 W (19%) at 2401 rpm, 11.60 m/s; FLAG 16x12E: shaft power table 30.1 W vs similarity 24.3 W (19%) at 2443 rpm, 11.79 m/s",1.8269588410382025,0.0,1.0075070112078577,True
5.932619005514024,0.348931421429187,1.0235210779461776,1.2547578047187367,0.3104833015828546,0.46588635896486225,0.49990133446970086,0.310365220283809,0.12324613126294792,0.9825922924864781,0.16256238945807783,1.8348011455999254,1.4074785276555293,1.4074785276555293,0.20948650667348756,0.5018408991750909,0.030000000000000006,1.6628190923955297,1.2634904103614821,38.24508860949294,35.91712505707139,2.327963552421551,0.0727054299830781,-0.03075461465902599,-0.043419933375910914,15.4501814973953,16.376876334788406,277.6753362386935,0.0,1.1733647148623954,3.2901496970376476,-0.029849562833762056,2,one_per_bay,True,24+24+20+10,4,78,20,24,10,A40-12L-V4-kv410-direct,16x12E,9.055397867464164,1.8591990652012318,18.930715340466644,0.3154716318744472,8.656436502675056,11.253367453477575,11.439910370136223,78.81160757381633,80.14689309999032,14.037664553087065,0.00982803972429731,0.8667526988823056,0.8656989671419318,1.0179048612010029,-183.70611362632883,151.24835909416785,0.0,1761.248929681591,1784.7201632394836,14.083333333333334,False,"SOC floor violated (min 0.010, unmet 151 Wh); FLAG 16x12E: shaft power table 29.6 W vs similarity 24.4 W (18%) at 2380 rpm, 11.25 m/s; FLAG 16x12E: shaft power table 30.1 W vs similarity 24.8 W (18%) at 2421 rpm, 11.44 m/s",1.4707521560695682,0.0,1.048931421429187,True
5.982241378950386,0.3024203459333751,1.0149382860288232,1.2402004462778957,0.301379312736678,0.6418217058559876,0.3030538668224513,0.6989907450192416,0.12562747206707015,0.9670569969838005,0.19409994231251668,1.377777041634562,1.3524900365187962,1.3524900365187962,0.20675660924137634,0.6250802558957879,0.029999999999999992,1.6506588498564612,1.3004618396187317,37.146789632620525,34.99925212472849,2.1475375078920313,0.07270542998307807,-0.030145659795379365,-0.04286494603675648,14.324611128930007,16.1785553260877,284.86665048573445,0.0,1.1794580936831347,3.063820851702893,0.07967845457979811,2,one_per_bay,True,24+24+20+10,4,78,20,24,10,A40-12L-V4-kv410-direct,16x12E,8.698356594901238,1.6343934721658813,21.89632577802784,0.3995792106715997,9.126868790047293,11.864929427061481,12.06160998072003,79.36870314845316,80.94971910329339,15.318291535851142,0.00980431080548004,0.8586125712609742,0.8585853352150583,0.02631002035478236,-183.7290357619063,166.00848911582804,0.0,1761.248929681591,1800.5272837816954,14.083333333333334,False,"SOC floor violated (min 0.010, unmet 166 Wh); FLAG 16x12E: shaft power table 30.2 W vs similarity 24.1 W (20%) at 2432 rpm, 11.86 m/s; FLAG 16x12E: shaft power table 30.7 W vs similarity 24.7 W (20%) at 2476 rpm, 12.06 m/s",1.444630824148237,0.0,1.0024203459333751,True
5.992090861797216,0.3271529945543741,1.2379601442299473,1.46984108360834,0.3360517379010239,0.6828274018519432,0.550399814403896,0.681512880230204,0.52322580057885,1.9012248035421915,0.22338902927964618,1.9636247213646092,1.3994739429889635,1.3994739429889635,0.21755376539100243,0.6513681626412087,0.030000000000000002,1.673042582063657,1.283002848834951,37.13960039591902,34.97887084910996,2.160729546809058,0.0727054299830781,-0.03566882761136419,-0.05039882973237829,15.97481667186549,13.513204280129528,230.19832016032856,0.0,1.2241349162481,3.1154554328299326,0.01774538887760957,2,one_per_bay,True,24+24+20+10,4,78,20,24,10,A40-12L-V4-kv410-direct,16x12E,9.092498772169629,1.8532024024258633,19.374652681775853,0.43009254854132917,8.78152060938115,11.415976792195496,11.605215223814067,79.3107568227806,80.6632534612144,14.158241618230488,0.009689328084648948,0.8613934611967956,0.8577718644014344,3.4984625043189443,-183.84010907022912,165.83947899928307,0.0,1761.248929681591,1796.8704220778704,14.083333333333334,False,"SOC floor violated (min 0.010, unmet 166 Wh); FLAG 16x12E: shaft power table 29.8 W vs similarity 24.4 W (18%) at 2396 rpm, 11.42 m/s; FLAG 16x12E: shaft power table 30.4 W vs similarity 24.9 W (18%) at 2438 rpm, 11.61 m/s",1.6722597104447152,0.0,1.027152994554374,True
