span_m,chord_m,tail_arm_m,elevator_frac,taper_ratio,taper_start_frac,tip_chord_m,y_taper_m,boom_spacing_m,boom_spacing_set_m,hstab_chord_m,tail_volume_h,incidence_wing_deg,incidence_hstab_deg,n_packs,cells_per_string,one_string_per_bay,string_plan,n_strings,n_cells,inboard_cells,outboard_cells,hstab_cells,prop,mass_kg,wing_area_m2,aspect_ratio,static_margin,v_stall,v_night,v_day,p_night_w,p_day_w,climb_ms,soc_min,soc_end,margin_wh,unmet_wh,spilled_wh,solar_wh,propulsion_wh,battery_night_h,closed,reason
5.5,0.3,1.6,0.34,0.4,0.5,0.12,1.7974999999999999,1.69,1.69,0.21885521885521889,1.433919980868884,5.109985146905405,0.9646682748972961,2,one_per_bay,True,26+22+22+13,4,83,26,22,13,16x12E,10.642817797752855,1.4785499999999998,20.459233708701095,1.027598358788546,10.163861889614319,12.196634267537183,12.398813369845097,66.20716362602494,104.68993693014853,2.1277585165212063,0.14230263119601608,0.8229154059588538,-151.7437178437472,0.0,0.10928928554827284,1826.8908123557821,1873.0410467178822,13.5,False,"SOC floor violated (min 0.142, unmet 0 Wh); did not refill (end SOC 0.823)"
5.0,0.3,1.3,0.34,0.4,0.0,0.12,0.78,1.56,1.56,0.21885521885521886,1.4726282842224876,5.088071082008386,0.9287112893130719,2,one_per_bay,True,24+14+14+12,4,64,24,14,12,22x12E,9.819231184612562,1.1904,21.001344086021508,1.0404529098916178,10.880296556136829,13.056355867364195,13.272786257156426,65.67252623425273,67.57776380925111,7.170415314185465,0.1508510000846179,0.8025334745582661,-171.43266357671496,0.0,0.1514411030852969,1408.6868914550616,1474.8754657762215,14.166666666666668,False,"SOC floor violated (min 0.151, unmet 0 Wh); did not refill (end SOC 0.803)"
4.5,0.3,1.3,0.34,0.4,0.5,0.12,1.5474999999999999,1.69,1.69,0.21885521885521889,1.3965127208075305,5.3214816419315545,1.328036867023592,2,one_per_bay,True,26+16+16+13,4,71,26,16,13,22x12E,9.952407938421679,1.22355,16.550202280250094,0.9751800352105351,10.804425346385138,12.965310415662165,13.180231578622585,72.41894490482902,74.41289881714826,7.016573187800091,0.06417501104337975,0.792282190679185,-181.33540380390724,0.0,0.21435354946356,1562.7620202079593,1637.6618911870423,14.166666666666668,False,"SOC floor violated (min 0.064, unmet 0 Wh); did not refill (end SOC 0.792)"
5.0,0.3,1.6,0.34,0.4,0.0,0.12,0.845,1.69,1.69,0.21885521885521889,1.9275866159335,5.0946925703810555,1.1026401451172245,2,one_per_bay,True,26+14+14+13,4,67,26,14,13,22x12E,10.121697194787064,1.2021,20.796938690624742,1.3838078696154177,10.992711266862203,13.191253520234644,13.409920058603811,68.75017950078808,70.8263593334783,6.946058563727267,0.11090988315728277,0.7922054567067193,-181.40952882130918,0.0,0.15179925098670802,1474.7190894920177,1550.4200763737088,14.166666666666668,False,"SOC floor violated (min 0.111, unmet 0 Wh); did not refill (end SOC 0.792)"
5.0,0.3,1.3,0.34,0.4,0.0,0.12,0.65,1.3,1.3,0.21885521885521889,1.2746943750527984,5.073270527451865,0.7666871198827899,2,one_per_bay,True,20+16+16+10,4,62,20,16,10,22x12E,9.710149218686636,1.167,21.422450728363323,0.8645833897601186,10.927629784356652,13.113155741227983,13.33052768155433,64.30397922734065,66.17904461704171,7.26702704285139,0.1674269023656044,0.7917813449714103,-181.81922075761764,0.0,0.08728474137807277,1364.6654260970909,1441.5773890057674,14.25,False,"SOC floor violated (min 0.167, unmet 0 Wh); did not refill (end SOC 0.792)"
4.5,0.3,1.6,0.28,1.0,1.0,0.3,2.25,1.69,1.69,0.2006172839506173,1.3394299649443684,5.507217156333809,1.5176180667239398,2,one_per_bay,True,26+20+20+13,4,79,26,20,13,22x12E,10.434017635360858,1.3499999999999999,15.000000000000002,0.9381149547261937,10.531915068918657,12.638298082702388,12.8477984829777,77.80867979453106,79.79523493722513,6.620218127055383,0.00924246589602889,0.8492685135501833,-184.2717779444361,9.727421137058185,0.1625602719678092,1738.8478816398417,1767.1083202337957,14.083333333333334,False,"SOC floor violated (min 0.009, unmet 10 Wh); did not refill (end SOC 0.849)"
4.5,0.3,1.6,0.34,1.0,1.0,0.3,2.25,1.56,1.56,0.21885521885521886,1.3487966080558675,5.507247805496261,1.4990028481918443,2,one_per_bay,True,24+22+22+12,4,80,24,22,12,22x12E,10.4553725455741,1.3499999999999999,15.000000000000002,0.9128314993345669,10.5426871966075,12.651224635929001,12.86093931490366,77.77547838785978,79.78356228975304,6.608351490432774,0.008371069102689734,0.869228799415905,-185.11354724680174,6.822429826624048,0.24976290630444944,1760.8586143188274,1766.6923203275671,14.0,False,"SOC floor violated (min 0.008, unmet 7 Wh); did not refill (end SOC 0.869)"
4.5,0.3,1.6,0.34,0.6,0.5,0.18,1.5474999999999999,1.69,1.69,0.21885521885521889,1.638547894542402,5.337333439200166,1.4936876113572963,2,one_per_bay,True,26+17+17+13,4,73,26,17,13,22x12E,10.276021454412064,1.2656999999999998,15.999051908035081,1.1387744045988282,10.794326752979932,12.953192103575919,13.16791238575191,74.43101307027624,76.48395339755794,6.780374826726532,0.03812556512666131,0.7868814646709006,-186.55250512791002,0.0,0.22248196215409283,1606.7834855659296,1686.5315602382325,14.166666666666668,False,"SOC floor violated (min 0.038, unmet 0 Wh); did not refill (end SOC 0.787)"
4.5,0.3,1.6,0.34,1.0,1.0,0.3,2.25,1.69,1.69,0.21885521885521889,1.4611963253938565,5.507273108608324,1.5629547743020604,2,one_per_bay,True,26+20+20+13,4,79,26,20,13,22x12E,10.473035508537064,1.3499999999999999,15.000000000000002,1.0058537634299367,10.551588673461534,12.661906408153841,12.871798154922132,78.44626817798128,80.48237572188516,6.593936033747487,0.006411498322596431,0.8395431560817408,-187.00649262037186,15.913528752896491,0.10529853991280665,1738.8478816398417,1782.7321604532644,14.166666666666668,False,"SOC floor violated (min 0.006, unmet 16 Wh); did not refill (end SOC 0.840)"
4.5,0.3,1.6,0.34,0.6,0.5,0.18,1.5150000000000001,1.56,1.56,0.21885521885521886,1.5210466961335716,5.33401568637257,1.433719306108644,2,one_per_bay,True,24+18+18+12,4,72,24,18,12,22x12E,10.235464602824102,1.2618,16.048502139800284,1.039752861341853,10.78964033644478,12.947568403733735,13.16219546391415,73.56432258078979,75.58234815651657,6.812735354642938,0.049071536207628795,0.7861812587168506,-187.22890407952227,0.0,0.20725758504520186,1584.7727528869443,1665.3876601002798,14.166666666666668,False,"SOC floor violated (min 0.049, unmet 0 Wh); did not refill (end SOC 0.786)"
