span_m,chord_m,tail_arm_m,elevator_frac,taper_ratio,taper_start_frac,tip_chord_m,y_taper_m,boom_spacing_m,boom_spacing_set_m,hstab_chord_m,tail_volume_h,incidence_wing_deg,incidence_hstab_deg,n_packs,cells_per_string,one_string_per_bay,string_plan,n_strings,n_cells,inboard_cells,outboard_cells,hstab_cells,motor,prop,mass_kg,wing_area_m2,aspect_ratio,static_margin,v_stall,v_night,v_day,p_night_w,p_day_w,climb_ms,soc_min,soc_end,margin_wh,unmet_wh,spilled_wh,solar_wh,propulsion_wh,battery_night_h,closed,reason
6.0,0.36,0.9,0.34,0.4,0.0,0.144,0.65,1.3,1.3,0.21885521885521889,0.5277180238599993,5.057450597129113,-0.3402108362016534,2,one_per_bay,True,26+26+20+10,4,82,20,26,10,A40-10S-V4G-kv1600-6.7PG,MJ-21x14EL,10.209314165225589,1.6524,21.78649237472767,0.3585497034082783,8.903370453896143,10.684044544675372,10.86115000571306,103.663942714522,106.41086450360379,16.41303659368621,0.0062503285535738425,0.5674240054441463,-398.5484107409547,375.03772494164974,0.23153990319480516,1725.8280544636973,2392.1991009520893,15.166666666666666,False,"SOC floor violated (min 0.006, unmet 375 Wh); did not refill (end SOC 0.567); FLAG MJ-21x14EL: thrust table 1.85 N vs similarity 0.00 N (100%) at 1578 rpm, 10.68 m/s; FLAG MJ-21x14EL: thrust table 1.86 N vs similarity 0.00 N (100%) at 1617 rpm, 10.86 m/s"
6.0,0.36,1.0,0.34,0.4,0.0,0.144,0.845,1.69,1.69,0.21885521885521889,0.7259613026645493,5.077744952581087,0.28180251046055416,2,one_per_bay,True,26+23+23+13,4,85,26,23,13,A40-10S-V4G-kv1600-6.7PG,MJ-21x14EL,10.451051278434479,1.6945200000000002,21.244954323348203,0.522334527678261,8.895500588970776,10.674600706764931,10.851549620788978,106.04706862130504,108.91397314303532,16.008550846893588,0.0034927786496185,0.5974023791204719,-399.62237529819157,399.62237529819157,0.4123746589313105,1788.9681052367587,2450.4539701866006,15.166666666666666,False,"SOC floor violated (min 0.003, unmet 400 Wh); did not refill (end SOC 0.597); FLAG MJ-21x14EL: thrust table 1.92 N vs similarity 0.00 N (100%) at 1589 rpm, 10.67 m/s; FLAG MJ-21x14EL: thrust table 1.92 N vs similarity 0.00 N (100%) at 1629 rpm, 10.85 m/s"
6.0,0.36,1.1,0.34,0.4,0.0,0.144,0.78,1.56,1.56,0.21885521885521886,0.7490191306399991,5.07111317510179,0.28680551379589336,2,one_per_bay,True,24+24+24+12,4,84,24,24,12,A40-10S-V4G-kv1600-6.7PG,MJ-21x14EL,10.458961383951515,1.6804799999999998,21.422450728363327,0.5302978245413436,8.935962934164078,10.723155520996892,10.90090931024625,105.78717836856,108.68574936040898,16.060581656320768,0.00466981747813802,0.5823146539075454,-399.86499674837006,399.86499674837006,0.26389572476579676,1767.9214216457392,2444.4963246067696,15.166666666666666,False,"SOC floor violated (min 0.005, unmet 400 Wh); did not refill (end SOC 0.582); FLAG MJ-21x14EL: thrust table 1.89 N vs similarity 0.00 N (100%) at 1592 rpm, 10.72 m/s; FLAG MJ-21x14EL: thrust table 1.90 N vs similarity 0.00 N (100%) at 1632 rpm, 10.90 m/s"
6.0,0.36,0.8,0.34,0.4,0.0,0.144,0.65,1.3,1.3,0.23327999999999993,0.49999999999999994,5.057400801271445,-0.47514444788291765,2,one_per_bay,True,26+26+20+10,4,82,20,26,10,A40-10S-V4G-kv1600-6.7PG,MJ-21x14EL,10.175456876,1.6524,21.78649237472767,0.33416923285934247,8.888595008668416,10.666314010402099,10.84312555892063,103.87882393005144,106.62544698306714,16.442886184745085,0.0038896588662350844,0.5631640291551099,-402.66354783616384,376.07629258870344,0.21365802990619304,1725.8280544636973,2397.3536112895354,15.166666666666666,False,"SOC floor violated (min 0.004, unmet 376 Wh); did not refill (end SOC 0.563); FLAG MJ-21x14EL: thrust table 1.86 N vs similarity 0.00 N (100%) at 1577 rpm, 10.67 m/s; FLAG MJ-21x14EL: thrust table 1.87 N vs similarity 0.00 N (100%) at 1616 rpm, 10.84 m/s"
6.0,0.36,1.0,0.34,0.4,0.0,0.144,0.65,1.3,1.3,0.21885521885521889,0.5863533598444437,5.057544443074539,-0.15524693532551415,2,one_per_bay,True,26+26+20+10,4,82,20,26,10,A40-10S-V4G-kv1600-6.7PG,MJ-21x14EL,10.273428587625588,1.6524,21.78649237472767,0.3983885593425314,8.931283251897598,10.717539902277117,10.895200603488682,103.95722769968035,106.75066124180789,16.35309190112924,0.0030241818888844425,0.5611909885979917,-404.56950501434005,376.4591450160023,0.20322350834446348,1725.8280544636973,2399.648794414454,15.166666666666666,False,"SOC floor violated (min 0.003, unmet 376 Wh); did not refill (end SOC 0.561); FLAG MJ-21x14EL: thrust table 1.85 N vs similarity 0.00 N (100%) at 1582 rpm, 10.72 m/s; FLAG MJ-21x14EL: thrust table 1.85 N vs similarity 0.00 N (100%) at 1621 rpm, 10.90 m/s"
6.0,0.36,1.1,0.34,0.4,0.0,0.144,0.65,1.3,1.3,0.21885521885521889,0.6449886958288882,5.057642420049422,-0.003907392862762649,2,one_per_bay,True,26+26+20+10,4,82,20,26,10,A40-10S-V4G-kv1600-6.7PG,MJ-21x14EL,10.340794933225588,1.6524,21.78649237472767,0.4382274152767847,8.960518126834964,10.752621752201957,10.930863992284781,104.40056542620835,107.2494541369209,16.290019608646606,0.007218536922164042,0.5609845424839329,-404.7689319605208,387.30661241045385,0.1616574337517124,1725.8280544636973,2410.7787538403,15.166666666666666,False,"SOC floor violated (min 0.007, unmet 387 Wh); did not refill (end SOC 0.561); FLAG MJ-21x14EL: thrust table 1.85 N vs similarity 0.00 N (100%) at 1587 rpm, 10.75 m/s; FLAG MJ-21x14EL: thrust table 1.85 N vs similarity 0.00 N (100%) at 1627 rpm, 10.93 m/s"
6.0,0.3,1.0,0.34,0.4,0.5,0.12,1.9225,1.69,1.69,0.21885521885521889,0.827616937564488,5.036052993641164,0.3546347194915558,2,one_per_bay,True,26+26+26+13,4,91,26,26,13,A40-10S-V4G-kv1600-6.7PG,MJ-21x14EL,10.325787544914478,1.60605,22.41524236480807,0.5987074354606161,9.082299405631552,10.898759286757862,11.079423994785687,107.51359995704189,110.78385675216299,16.487565757017993,0.005773269096287129,0.6948291227874958,-407.7837281083732,407.7837281083732,0.22011414522085931,1915.2482067828832,2490.3037529242847,14.833333333333334,False,"SOC floor violated (min 0.006, unmet 408 Wh); did not refill (end SOC 0.695); FLAG MJ-21x14EL: thrust table 1.88 N vs similarity 0.00 N (100%) at 1615 rpm, 10.90 m/s; FLAG MJ-21x14EL: thrust table 1.89 N vs similarity 0.00 N (100%) at 1659 rpm, 11.08 m/s"
6.0,0.3,1.1,0.34,0.4,0.5,0.12,1.89,1.56,1.56,0.21885521885521886,0.8456629997918372,5.033359028122231,0.3543467968620284,2,one_per_bay,True,26+26+24+12,4,88,24,26,12,A40-10S-V4G-kv1600-6.7PG,MJ-21x14EL,10.333309627151515,1.6001999999999998,22.49718785151856,0.6016659519433091,9.102199317684153,10.922639181220983,11.10369973744101,107.06102642441468,110.32871739762021,16.509088720349347,0.006368245318551244,0.6433718238122174,-409.45364743975216,409.45364743975216,0.2609679388729174,1852.108156009821,2478.8738529448083,15.0,False,"SOC floor violated (min 0.006, unmet 409 Wh); did not refill (end SOC 0.643); FLAG MJ-21x14EL: thrust table 1.86 N vs similarity 0.00 N (100%) at 1614 rpm, 10.92 m/s; FLAG MJ-21x14EL: thrust table 1.87 N vs similarity 0.00 N (100%) at 1658 rpm, 11.10 m/s"
6.0,0.36,1.1,0.34,0.4,0.0,0.144,0.845,1.69,1.69,0.21885521885521889,0.7985574329310042,5.077840738090929,0.39687184207793735,2,one_per_bay,True,26+23+23+13,4,85,26,23,13,A40-10S-V4G-kv1600-6.7PG,MJ-21x14EL,10.518044609314478,1.6945200000000002,21.244954323348203,0.5745679804460873,8.923966014350794,10.708759217220953,10.88627436425885,106.50656501560874,109.43137442894955,15.948098509728107,0.007817601946877344,0.5971639785289344,-410.80022976197824,410.80022976197824,0.3261411112789384,1788.9681052367587,2461.993376859121,15.166666666666666,False,"SOC floor violated (min 0.008, unmet 411 Wh); did not refill (end SOC 0.597); FLAG MJ-21x14EL: thrust table 1.92 N vs similarity 0.00 N (100%) at 1594 rpm, 10.71 m/s; FLAG MJ-21x14EL: thrust table 1.93 N vs similarity 0.00 N (100%) at 1635 rpm, 10.89 m/s"
6.0,0.36,1.2,0.34,0.4,0.0,0.144,0.78,1.56,1.56,0.21885521885521886,0.8171117788799989,5.071212597456105,0.390812063534981,2,one_per_bay,True,24+24+24+12,4,84,24,24,12,A40-10S-V4G-kv1600-6.7PG,MJ-21x14EL,10.528559441551513,1.6804799999999998,21.422450728363327,0.5785067176814656,8.965645348778613,10.758774418534335,10.937118649094907,106.3536745889472,109.31573304057335,15.997173207662366,0.007778922339332367,0.5798632496732973,-411.56557468769944,411.56557468769944,0.2113970847520991,1767.9214216457392,2458.6530397907486,15.166666666666666,False,"SOC floor violated (min 0.008, unmet 412 Wh); did not refill (end SOC 0.580); FLAG MJ-21x14EL: thrust table 1.90 N vs similarity 0.00 N (100%) at 1597 rpm, 10.76 m/s; FLAG MJ-21x14EL: thrust table 1.90 N vs similarity 0.00 N (100%) at 1638 rpm, 10.94 m/s"
