span_m,chord_m,tail_arm_m,elevator_frac,taper_ratio,taper_start_frac,tip_chord_m,y_taper_m,boom_spacing_m,boom_spacing_set_m,hstab_chord_m,tail_volume_h,incidence_wing_deg,incidence_hstab_deg,n_packs,cells_per_string,one_string_per_bay,string_plan,n_strings,n_cells,inboard_cells,outboard_cells,hstab_cells,motor,prop,mass_kg,wing_area_m2,aspect_ratio,static_margin,v_stall,v_night,v_day,p_night_w,p_day_w,climb_ms,soc_min,soc_end,margin_wh,unmet_wh,spilled_wh,solar_wh,propulsion_wh,battery_night_h,closed,reason
5.5,0.36,1.3,0.34,0.4,0.0,0.144,0.65,1.3,1.3,0.21885521885521889,0.819144395245372,5.134134850745178,0.4674175160878884,2,one_per_bay,True,23+23+20+10,4,76,20,23,10,A40-10L-V2-kv1100-6.7PG,26x15E,10.57246453752413,1.5264,19.81787211740042,0.5509665368004768,9.970165997680441,11.964199197216528,12.162525309196825,65.9441009569925,68.6178776502344,14.615151560278306,0.16605041828510456,0.9999999999993899,-32.79529593658901,0.0,56.70842654270516,1672.815683602885,1490.2874487979936,13.666666666666666,False,"SOC floor violated (min 0.166, unmet 0 Wh)"
6.0,0.3,1.6,0.34,0.4,0.5,0.12,1.9225,1.69,1.69,0.21885521885521889,1.3241871001031809,5.037239600155829,0.770862064046616,2,one_per_bay,True,26+26+26+13,4,91,26,26,13,A40-10L-V2-kv1100-6.7PG,26x15E,11.133245490509173,1.60605,22.41524236480807,0.9579318967369859,9.974239934176017,11.969087921011221,12.167495071560564,67.36254104806197,70.22571682130857,13.87340793359231,0.16416525848500826,0.9999999999999998,-34.616360303482026,0.0,348.7487097214858,2002.976673787667,1527.241526734792,13.333333333333334,False,"SOC floor violated (min 0.164, unmet 0 Wh)"
6.0,0.3,1.3,0.34,0.6,0.0,0.18,0.4044425740935926,0.8088851481871852,0.0,0.1797522550592151,0.5,4.989003800704804,-0.7603556605119155,2,one_per_bay,True,25+25+12,3,62,12,25,0,A40-10L-V2-kv1100-6.7PG,26x15E,10.13212384392675,1.488533108891231,24.18488361795019,0.31752820949521565,9.88369749090058,11.860436989080696,12.057043073253794,58.12081073729153,60.40555181633687,15.221535769862758,0.2582028257120565,0.9406120131560824,-38.04879529122434,0.0,0.3667811998680121,1364.665426097091,1297.746868485449,14.0,False,did not refill (end SOC 0.941)
5.5,0.3,1.3,0.34,0.6,0.5,0.18,1.7000000000000002,1.3,1.3,0.21885521885521889,0.861193349784204,5.132985279912235,0.5214016656155911,2,one_per_bay,True,26+26+20+10,4,82,20,26,10,A40-10L-V2-kv1100-6.7PG,26x15E,10.603866879677977,1.524,19.849081364829395,0.5793514087679484,9.992820798221071,11.991384957865286,12.190161718160763,66.97348122601971,69.80785050035917,14.58421640694595,0.15921078016932755,0.9999999999999997,-39.4023863564296,0.0,161.36333200112028,1804.8800796767978,1517.1244268050295,13.5,False,"SOC floor violated (min 0.159, unmet 0 Wh)"
5.0,0.3,1.3,0.34,0.6,0.0,0.18,0.78,1.56,1.56,0.21885521885521886,1.2952280426716625,5.15627909781631,0.9776533503721352,2,one_per_bay,True,24+17+17+12,4,70,24,17,12,A40-10L-V2-kv1100-6.7PG,22x12E,10.051386027689485,1.2936,19.32591218305504,0.9067642833878763,10.559939306775739,12.671927168130887,12.881985025336872,65.7971432486792,67.5521572542356,6.962032932121145,0.1596122724834586,0.9366468251448621,-41.87916691006321,0.0,0.11530350294406824,1540.751287528973,1476.6815780238594,14.0,False,"SOC floor violated (min 0.160, unmet 0 Wh); did not refill (end SOC 0.937)"
5.5,0.36,1.3,0.34,0.6,0.0,0.216,0.78,1.56,1.56,0.21885521885521886,0.8283910100404402,5.2292841099431735,0.7156515218610806,2,one_per_bay,True,25+25+24+12,4,86,24,25,12,A40-10L-V2-kv1100-6.7PG,26x15E,11.008064638957748,1.69632,17.832720241463875,0.5743351260524252,9.650505076505901,11.58060609180708,11.772573522531385,67.55435803829775,69.95634938658,13.751569015823764,0.1561108004976659,0.9999999999999998,-42.39696671925475,0.0,239.6566914203843,1892.9230103927393,1526.5255020761124,13.5,False,"SOC floor violated (min 0.156, unmet 0 Wh)"
6.0,0.3,1.3,0.34,0.4,0.0,0.12,0.78,1.56,1.56,0.21885521885521886,1.2746943750527984,4.9465890726047155,0.5417840755151656,2,one_per_bay,True,24+19+19+12,4,74,24,19,12,A40-10L-V2-kv1100-6.7PG,26x15E,10.378608385911594,1.4003999999999999,25.706940874035993,0.917958921150095,10.31316487417703,12.375797849012436,12.58094687984935,66.46646571497433,69.70089255934607,15.173436402174945,0.15591384272430162,0.9946500195049441,-42.58722792832465,0.0,0.26450793842088416,1628.794218244915,1508.0785167438303,13.833333333333332,False,"SOC floor violated (min 0.156, unmet 0 Wh)"
6.0,0.3,1.6,0.34,0.6,0.0,0.18,0.78,1.56,1.56,0.21885521885521886,1.360649375953059,5.006665761786677,0.710588961000208,2,one_per_bay,True,24+22+22+12,4,80,24,22,12,A40-10L-V2-kv1100-6.7PG,26x15E,10.89041250929621,1.5335999999999999,23.47417840375587,0.9719959209181207,10.095191565881898,12.114229879058277,12.315042994248481,67.11916013063711,70.08726337809257,14.282928412203935,0.15494912208909134,0.9999999999999996,-43.51914806193778,0.0,113.06915454844729,1760.8586143188274,1521.530243359001,13.666666666666666,False,"SOC floor violated (min 0.155, unmet 0 Wh)"
5.0,0.3,1.6,0.34,0.4,0.0,0.12,0.65,1.3,1.3,0.21885521885521889,1.568854615449598,5.0723720696477015,0.9108046562079086,2,one_per_bay,True,20+16+16+10,4,62,20,16,10,A40-10L-V2-kv1100-6.7PG,24x12E,9.984318823399194,1.167,21.422450728363323,1.0641026335509152,11.080828711303905,13.296994453564686,13.517413820337902,58.621114169710225,60.31196527084018,9.381372881733526,0.2509178979721085,0.934267995144441,-44.177116690469944,0.0,0.3823789574507928,1364.665426097091,1303.8152510843393,14.0,False,did not refill (end SOC 0.934)
5.0,0.3,1.6,0.34,0.4,0.5,0.12,1.5750000000000002,1.3,1.3,0.21885521885521889,1.23005527242449,5.189652868897069,0.9595648787366018,2,one_per_bay,True,21+21+20+10,4,72,20,21,10,A40-10L-V2-kv1100-6.7PG,22x12E,10.317646013398175,1.3335000000000001,18.74765654293213,0.8220488510347276,10.537613151957041,12.645135782348449,12.854749528645783,66.4410645282797,68.12182004334241,6.775137065820775,0.15324544874832727,0.9662771174577318,-45.16489650911587,0.0,0.23196445930317702,1584.772752886944,1491.6732297485094,13.833333333333332,False,"SOC floor violated (min 0.153, unmet 0 Wh)"
