span_m,chord_m,tail_arm_m,elevator_frac,taper_ratio,taper_start_frac,tip_chord_m,y_taper_m,boom_spacing_m,boom_spacing_set_m,hstab_chord_m,tail_volume_h,incidence_wing_deg,incidence_hstab_deg,n_packs,cells_per_string,one_string_per_bay,string_plan,n_strings,n_cells,inboard_cells,outboard_cells,hstab_cells,motor,prop,mass_kg,wing_area_m2,aspect_ratio,static_margin,v_stall,v_night,v_day,p_night_w,p_day_w,climb_ms,soc_min,soc_end,margin_wh,unmet_wh,spilled_wh,solar_wh,propulsion_wh,battery_night_h,closed,reason
6.0,0.36,1.3,0.34,0.4,0.0,0.144,0.78,1.56,1.56,0.21885521885521886,0.8852044271199989,5.071505169813757,0.47899521140223666,2,one_per_bay,True,24+24+24+12,4,84,24,24,12,A40-10L-V2-kv1100-6.7PG,MJ-21x14EL,10.736065490289976,1.6804799999999998,21.422450728363327,0.6267156108215878,9.05356564607943,10.864278775295316,11.04437191261751,104.36602044492967,107.4534196110251,6.858889688070369,0.0015451158917352548,0.5900704128330551,-376.6719812032688,375.38060607058367,0.43739197093963134,1767.9214216457392,2412.313799909337,15.083333333333332,False,"SOC floor violated (min 0.002, unmet 375 Wh); did not refill (end SOC 0.590); FLAG MJ-21x14EL: thrust table 1.92 N vs similarity 0.00 N (100%) at 1618 rpm, 10.86 m/s; FLAG MJ-21x14EL: thrust table 1.93 N vs similarity 0.00 N (100%) at 1661 rpm, 11.04 m/s"
6.0,0.36,1.3,0.34,0.4,0.0,0.144,0.845,1.69,1.69,0.21885521885521889,0.943749693463914,5.078230293592623,0.5740694627185418,2,one_per_bay,True,26+23+23+13,4,85,26,23,13,A40-10L-V2-kv1100-6.7PG,MJ-21x14EL,10.79495742605294,1.6945200000000002,21.244954323348203,0.6790348859817393,9.040675274077064,10.848810328892476,11.028647051490799,105.08676309137628,108.1997563430852,6.8107834991241605,0.004394273488093996,0.6050548102595156,-386.09523741448334,386.09523741448334,0.11605086956117106,1788.9681052367584,2429.839837354098,15.083333333333332,False,"SOC floor violated (min 0.004, unmet 386 Wh); did not refill (end SOC 0.605); FLAG MJ-21x14EL: thrust table 1.95 N vs similarity 0.00 N (100%) at 1621 rpm, 10.85 m/s; FLAG MJ-21x14EL: thrust table 1.96 N vs similarity 0.00 N (100%) at 1664 rpm, 11.03 m/s"
6.0,0.3,1.3,0.34,0.4,0.5,0.12,1.89,1.56,1.56,0.21885521885521886,0.9994199088448985,5.032511706362962,0.5249476249577936,2,one_per_bay,True,26+26+24+12,4,88,24,26,12,A40-10L-V2-kv1100-6.7PG,MJ-21x14EL,10.611507517613052,1.6001999999999998,22.49718785151856,0.711059761387547,9.223912255735637,11.068694706882765,11.252176371616637,105.82318541081833,109.32333663208169,7.025256547093223,0.009989574548801694,0.6560493527523475,-394.4652152748737,394.4652152748737,0.3749660594664542,1852.108156009821,2451.549490119449,14.916666666666668,False,"SOC floor violated (min 0.010, unmet 394 Wh); did not refill (end SOC 0.656); FLAG MJ-21x14EL: thrust table 1.89 N vs similarity 0.00 N (100%) at 1643 rpm, 11.07 m/s; FLAG MJ-21x14EL: thrust table 1.90 N vs similarity 0.00 N (100%) at 1691 rpm, 11.25 m/s"
6.0,0.3,1.3,0.34,0.4,0.5,0.12,1.9225,1.69,1.69,0.21885521885521889,1.0759020188338344,5.035345329289063,0.6115142674168212,2,one_per_bay,True,26+26+26+13,4,91,26,26,13,A40-10L-V2-kv1100-6.7PG,MJ-21x14EL,10.671682552576016,1.60605,22.41524236480807,0.778319666098801,9.23316658315417,11.079799899785003,11.263465651200717,106.87133582059546,110.42727964950117,6.985472929978908,0.0032408513855073495,0.6955620033237324,-395.74379203861065,395.74379203861065,0.2498289037760107,1915.2482067828832,2477.508211459249,14.833333333333334,False,"SOC floor violated (min 0.003, unmet 396 Wh); did not refill (end SOC 0.696); FLAG MJ-21x14EL: thrust table 1.91 N vs similarity 0.00 N (100%) at 1650 rpm, 11.08 m/s; FLAG MJ-21x14EL: thrust table 1.92 N vs similarity 0.00 N (100%) at 1698 rpm, 11.26 m/s"
6.0,0.36,1.3,0.34,0.4,0.0,0.144,0.65,1.3,1.3,0.21885521885521889,0.7622593677977768,5.05803937557743,0.229146714117215,2,one_per_bay,True,26+26+20+10,4,82,20,26,10,A40-10L-V2-kv1100-6.7PG,MJ-21x14EL,10.618281618764051,1.6524,21.78649237472767,0.5179051271452908,9.079946290807792,10.89593554896935,11.076553448938597,102.96960176467861,106.00854030503892,6.956812376138548,0.00490794429581279,0.5696340737137053,-396.4134847925606,363.1252782662902,0.2650669197418776,1725.8280544636973,2378.1143994588083,15.166666666666666,False,"SOC floor violated (min 0.005, unmet 363 Wh); did not refill (end SOC 0.570); FLAG MJ-21x14EL: thrust table 1.88 N vs similarity 0.00 N (100%) at 1613 rpm, 10.90 m/s; FLAG MJ-21x14EL: thrust table 1.88 N vs similarity 0.00 N (100%) at 1657 rpm, 11.08 m/s"
6.0,0.36,1.6,0.34,0.4,0.0,0.144,0.78,1.56,1.56,0.21885521885521886,1.0894823718399986,5.071812513422974,0.6769811612111628,2,one_per_bay,True,24+24+24+12,4,84,24,24,12,A40-10L-V2-kv1100-6.7PG,MJ-21x14EL,10.958454099951515,1.6804799999999998,21.422450728363327,0.7713422902419542,9.146853543938652,10.976224252726382,11.158173068888983,106.73738218254142,110.07745216468804,6.757751437722832,0.003630172474863646,0.5689790201450429,-413.54758924934674,413.54758924934674,0.14792049107587482,1767.9214216457392,2471.2011238899427,15.166666666666666,False,"SOC floor violated (min 0.004, unmet 414 Wh); did not refill (end SOC 0.569); FLAG MJ-21x14EL: thrust table 1.95 N vs similarity 0.00 N (100%) at 1640 rpm, 10.98 m/s; FLAG MJ-21x14EL: thrust table 1.95 N vs similarity 0.00 N (100%) at 1686 rpm, 11.16 m/s"
6.0,0.36,1.6,0.34,0.4,0.0,0.144,0.65,1.3,1.3,0.21885521885521889,0.9381653757511099,5.0583506388754795,0.46922640796100823,2,one_per_bay,True,26+26+20+10,4,82,20,26,10,A40-10L-V2-kv1100-6.7PG,MJ-21x14EL,10.841064763225589,1.6524,21.78649237472767,0.6374216949480503,9.174705428004664,11.009646513605597,11.192149358244693,105.3191677488595,108.6117776868177,6.853071944796861,0.006317574421325736,0.5477433843336658,-417.55989073367886,400.40324241255706,0.3804915944255024,1725.8280544636973,2436.470362929762,15.25,False,"SOC floor violated (min 0.006, unmet 400 Wh); did not refill (end SOC 0.548); FLAG MJ-21x14EL: thrust table 1.90 N vs similarity 0.00 N (100%) at 1636 rpm, 11.01 m/s; FLAG MJ-21x14EL: thrust table 1.91 N vs similarity 0.00 N (100%) at 1681 rpm, 11.19 m/s"
6.0,0.36,1.6,0.34,0.4,0.0,0.144,0.845,1.69,1.69,0.21885521885521889,1.1615380842632788,5.0785357090571885,0.7566123474109244,2,one_per_bay,True,26+23+23+13,4,85,26,23,13,A40-10L-V2-kv1100-6.7PG,MJ-21x14EL,11.01714876831448,1.6945200000000002,21.244954323348203,0.8357352442852176,9.133242952073697,10.959891542488437,11.141569617344725,107.46529863821918,110.83035591430495,6.710931787775928,0.006846585039424716,0.5838338855724825,-424.66592121866137,424.66592121866137,0.19614329176018092,1788.9681052367587,2488.891839922674,15.166666666666666,False,"SOC floor violated (min 0.007, unmet 425 Wh); did not refill (end SOC 0.584); FLAG MJ-21x14EL: thrust table 1.97 N vs similarity 0.00 N (100%) at 1642 rpm, 10.96 m/s; FLAG MJ-21x14EL: thrust table 1.98 N vs similarity 0.00 N (100%) at 1688 rpm, 11.14 m/s"
6.0,0.3,1.6,0.34,0.4,0.5,0.12,1.89,1.56,1.56,0.21885521885521886,1.2300552724244904,5.032824181065342,0.7005569372655975,2,one_per_bay,True,26+26+24+12,4,88,24,26,12,A40-10L-V2-kv1100-6.7PG,MJ-21x14EL,10.835024092151514,1.6001999999999998,22.49718785151856,0.8751504755539039,9.320550430476212,11.184660516571453,11.370064503708948,108.49052044548945,112.23053347002693,6.919296126599974,0.009970282304746196,0.6298647795004038,-434.4167220482047,434.4167220482047,0.10248326617235766,1852.108156009821,2517.120940160542,15.083333333333332,False,"SOC floor violated (min 0.010, unmet 434 Wh); did not refill (end SOC 0.630); FLAG MJ-21x14EL: thrust table 1.91 N vs similarity 0.00 N (100%) at 1668 rpm, 11.18 m/s; FLAG MJ-21x14EL: thrust table 1.92 N vs similarity 0.00 N (100%) at 1718 rpm, 11.37 m/s"
6.0,0.3,1.6,0.34,0.4,0.5,0.12,1.9225,1.69,1.69,0.21885521885521889,1.3241871001031809,5.03565594706711,0.7718743425229008,2,one_per_bay,True,26+26+26+13,4,91,26,26,13,A40-10L-V2-kv1100-6.7PG,MJ-21x14EL,10.895116932364479,1.60605,22.41524236480807,0.9579318967369859,9.329323869732715,11.195188643679257,11.380767151692018,109.57888421587664,113.37892508754783,6.880589912597355,0.003301611219425595,0.6683374817968838,-436.05077152166064,436.05077152166064,0.33297290584073613,1915.2482067828832,2544.0935890260835,15.0,False,"SOC floor violated (min 0.003, unmet 436 Wh); did not refill (end SOC 0.668); FLAG MJ-21x14EL: thrust table 1.94 N vs similarity 0.00 N (100%) at 1675 rpm, 11.20 m/s; FLAG MJ-21x14EL: thrust table 1.94 N vs similarity 0.00 N (100%) at 1726 rpm, 11.38 m/s"
