irradiance,t_cell_k,t_cell_offset_c,array_eff,mass,drag,prop_thrust,prop_power,avionics_w,pack_energy,closed,closed_legal,overweight,margin_wh,soc_min,soc_end,unmet_wh,p_night_w,p_day_w,climb_ms,mass_kg,reason
1.0058309175448337,1.0642223497301204,6.052971141666914,1.0151394490089636,1.0101302170297664,0.8999983404997651,0.9351048447776739,1.1203921224470899,5.159456493867461,1.0293722811580805,False,False,False,-462.87536620751393,0.0,0.5692640087173471,462.87536620751393,112.22079238862949,115.31729294581369,1.3930692311192188,11.533870050633698,"SOC floor violated (min 0.000, unmet 463 Wh); climb 1.39 m/s < 1.5; did not refill (end SOC 0.569)"
0.9984001666528355,0.8578708387542882,-4.5465203465417385,0.9818840743465184,1.0245349202998528,1.022099133963566,0.8431956131402973,1.068830770741164,4.223611294297045,0.9858119463233664,False,False,False,-948.2033195808575,0.0,0.38757734750961415,948.2033195808575,140.6272029848388,144.79272744296279,1.194044457367971,11.698345850717818,"SOC floor violated (min 0.000, unmet 948 Wh); climb 1.19 m/s < 1.5; did not refill (end SOC 0.388)"
0.9493371472284005,1.0795246096545823,0.3812065180801273,1.059167024310836,1.0856686544278447,1.074460361727194,0.9982091750084334,1.0192650532938081,5.027707821533564,0.9736414125501118,False,False,True,-874.367189325146,0.006111550210074625,0.4290583903666298,874.367189325146,134.28156610440627,138.45348308945418,1.3834665133350799,12.396383126758902,"SOC floor violated (min 0.006, unmet 874 Wh); climb 1.38 m/s < 1.5; did not refill (end SOC 0.429)"
1.0369525485727455,0.9758925302136741,-0.17742153136332703,0.9527671949345397,0.9417071887810586,0.9740569858258946,0.9051241595593452,1.1043677279487456,6.009566969067757,1.000265826147302,False,False,False,-827.1327681124792,0.0,0.41150309276527836,827.1327681124792,133.61070966771763,135.8114985164824,1.4576774627695464,10.752602147756798,"SOC floor violated (min 0.000, unmet 827 Wh); climb 1.46 m/s < 1.5; did not refill (end SOC 0.412)"
1.0252107855512123,1.1172015940991766,-3.112715361103447,0.9664385987560171,0.9787928788225124,0.9473623613519367,0.9558144942443046,1.0385072855394308,4.804554687351712,0.9941580059522073,False,False,False,-320.7788054933261,0.0,0.6459794973865018,124.12788248443593,86.18663489917287,108.29636253814576,1.4927170054514718,11.176054018084923,"SOC floor violated (min 0.000, unmet 124 Wh); climb 1.49 m/s < 1.5; did not refill (end SOC 0.646)"
0.9666413645806825,0.9506588482712985,2.6894805172009164,1.0288405031984889,1.0556425283337583,1.0414097601803713,0.9142484856395482,1.0872747256753181,5.645914612863288,1.0183544112349265,False,False,True,-957.1904308038297,0.009431504546092602,0.35121044141697144,957.1904308038297,141.34734612162924,145.6347348235381,1.2776962615263627,12.053538777926866,"SOC floor violated (min 0.009, unmet 957 Wh); climb 1.28 m/s < 1.5; did not refill (end SOC 0.351)"
0.9860735964948688,1.0211397907702802,-1.3256915371485367,0.9931059050753874,1.037128154647308,1.15470977211601,0.9245459358090609,1.1668578367986926,5.3873857306815065,1.0083114106787552,False,False,False,-1224.614514469746,0.0,0.21764563148275623,1224.614514469746,157.2822173849835,162.10785781590948,1.3255110770568375,11.842137934185848,"SOC floor violated (min 0.000, unmet 1225 Wh); climb 1.33 m/s < 1.5; did not refill (end SOC 0.218)"
1.0191554762826571,0.9270475159016138,1.1680989806195874,1.0084929613102387,0.9967629869533013,0.9923695506444328,0.8823655317646809,1.0578553250104492,4.523152717756306,0.9583115353231574,False,False,False,-479.84975693128473,0.0,0.570061657985062,479.84975693128473,108.63917919179946,127.40405687178728,1.31523131548124,11.381240328208193,"SOC floor violated (min 0.000, unmet 480 Wh); climb 1.32 m/s < 1.5; did not refill (end SOC 0.570)"
1.0124465364280553,1.1014003013387959,-1.5781994275674305,1.0227397369604938,1.0354294214695228,0.9650568172389271,0.9496201799021151,1.0527405412133808,4.700711329855812,1.0043912941108306,False,False,False,-591.8934525409674,0.00827542208902193,0.5922766971313144,591.8934525409674,118.83373089569618,122.27612031877271,1.378983649948127,11.82274145698622,"SOC floor violated (min 0.008, unmet 592 Wh); climb 1.38 m/s < 1.5; did not refill (end SOC 0.592)"
0.9820452488330236,0.9906369196293042,1.744210471743068,0.9747587903707976,1.015125104725639,1.0599087564072986,0.9096506973829659,1.0846189857980228,5.788501499178179,0.9666691789644712,False,False,False,-916.8682231822091,0.0006631960805360583,0.3485886288150434,916.8682231822091,135.53199629248257,139.41582286497086,1.3363794177038317,11.590902683288828,"SOC floor violated (min 0.001, unmet 917 Wh); climb 1.34 m/s < 1.5; did not refill (end SOC 0.349)"
0.9758862737341174,1.0447984917656963,-2.226247606623767,1.0045692969765212,0.9546771475905843,1.0129825711691838,0.9307290862020847,1.1318574261649534,5.50519088367326,0.9801243968534968,False,False,False,-927.7780052531302,0.0026148983924939306,0.6854584002022419,927.7780052531302,137.77068119123317,101.44974653995293,1.4847754611000665,10.90069574692762,"SOC floor violated (min 0.003, unmet 928 Wh); climb 1.48 m/s < 1.5; did not refill (end SOC 0.685)"
1.030582845413446,0.7706377058843354,2.5908531054920605,0.9986949887909952,1.1330993408102215,0.8710631530709239,0.890858226529449,1.0625840292283115,4.401233021896699,1.0382194768916297,False,False,True,-773.2460863919099,0.0,0.46497739483922507,773.2460863919099,133.38799318343615,137.87168589943118,1.1169328049772729,12.937956246663477,"SOC floor violated (min 0.000, unmet 773 Wh); climb 1.12 m/s < 1.5; did not refill (end SOC 0.465)"
1.0459839967645914,1.004505315495241,0.5494904954524997,0.9868814797108021,1.0742237491246178,0.9846248974583929,0.9396639428512739,1.1139477119483856,5.26396757116638,0.9425039721156518,False,False,True,-897.4195883162843,0.0,0.4681949692172473,897.4195883162843,134.97158333146788,139.11533202915288,1.293356588898689,12.265702895355295,"SOC floor violated (min 0.000, unmet 897 Wh); climb 1.29 m/s < 1.5; did not refill (end SOC 0.468)"
0.9652431233550469,0.9034328721421048,-0.7550022331150927,1.0096860685255395,0.9826665426224063,1.1160189988436746,0.8602280354591004,1.0772417464910147,4.049251104073099,1.0128377906941688,False,False,False,-782.2291780659635,0.008052101832510174,0.35086076842206276,782.2291780659635,130.0683015747953,145.41739145497942,1.2949143484873518,11.220284290711746,"SOC floor violated (min 0.008, unmet 782 Wh); climb 1.29 m/s < 1.5; did not refill (end SOC 0.351)"
0.9948798617737701,1.1540848114049986,3.698000923474396,0.9632931590096112,0.9999558053979607,1.03241499522689,0.9759708363195617,1.0265336980706479,4.928867641524463,1.0246084854622053,False,False,False,-547.5375602251261,0.004421223611537579,0.45224468794723693,547.5375602251261,115.71423607141402,118.86733752887481,1.4935165012874612,11.417696571586646,"SOC floor violated (min 0.004, unmet 548 Wh); climb 1.49 m/s < 1.5; did not refill (end SOC 0.452)"
0.999962954140622,0.9667583676895448,-4.51939753717033,1.0391626377558767,1.0511549610618944,0.9345554381693401,0.8988165284916678,1.0933587866095393,6.271689368345249,0.9892736089845933,False,False,True,-736.6301731574915,0.0,0.5569917868543733,736.6301731574915,128.78387028846046,132.58509683924456,1.2561178850724726,12.00229883194312,"SOC floor violated (min 0.000, unmet 737 Wh); climb 1.26 m/s < 1.5; did not refill (end SOC 0.557)"
1.0028504876049376,1.2647302564113119,1.5199600658719175,0.9917372264376857,0.9322008573097422,1.0976570347819843,0.8504058183885789,1.0309945690140296,5.95754345286548,1.0210376881456882,False,False,False,-979.8269470198844,0.0,0.2835560324860593,979.8269470198844,143.73665323483752,146.16433210730705,1.364205920508392,10.64405694239623,"SOC floor violated (min 0.000, unmet 980 Wh); climb 1.36 m/s < 1.5; did not refill (end SOC 0.284)"
0.9920007264005064,0.9527670385108048,-1.8224892226283953,1.004735196352042,1.089251865541772,0.98608020067198,0.936585952672156,1.0997044080242036,4.709705426772015,0.9977613471294694,False,False,True,-897.6151238914273,0.0035702265478954782,0.4051934050682583,897.6151238914273,137.3384780147385,141.68141538540434,1.2638089008469844,12.437296952179894,"SOC floor violated (min 0.004, unmet 898 Wh); climb 1.26 m/s < 1.5; did not refill (end SOC 0.405)"
0.9587851840998415,1.011073604772102,2.294019460757196,0.9716235512664251,1.026948372609934,0.918530119096822,0.903654657987839,1.1081510066800615,4.498213089965439,0.9608952512766943,False,False,False,-677.9371187673057,0.0,0.43392559794092134,677.9371187673057,120.3067855120392,123.77873016541918,1.30444235599693,11.72590313476752,"SOC floor violated (min 0.000, unmet 678 Wh); climb 1.30 m/s < 1.5; did not refill (end SOC 0.434)"
1.0587651973200929,0.8948408336582044,-2.4969522657440257,1.0299786029741032,1.0086571027023241,1.0372808435881749,0.9906138395382067,1.076855369210334,5.562657106851194,1.0108919645342709,False,False,False,-568.9937304158817,0.0,0.702063576187892,568.9937304158817,119.6819491386443,122.99885876041489,1.5043968332132525,11.517049734860544,"SOC floor violated (min 0.000, unmet 569 Wh); did not refill (end SOC 0.702)"
1.0275898937314214,1.035580773722538,-0.49765116795827924,1.0531341168377566,0.9907520619582507,1.0663109824332644,0.9187581165083406,1.1347007343181397,4.164516940245326,0.9874383800423768,False,False,False,-552.0290156588369,0.000865917967547862,0.5614152986595335,552.0290156588369,115.83212832977071,135.12696681244395,1.3948755737808585,11.31260637724999,"SOC floor violated (min 0.001, unmet 552 Wh); climb 1.39 m/s < 1.5; did not refill (end SOC 0.561)"
0.9782924848393272,0.8400820322765044,0.8228818505774806,0.9328468360903464,1.0438675290386967,0.9528094992771127,0.9630525804227247,1.0663542563104054,5.298884086541538,1.036660025022923,False,False,False,-588.4228994247834,0.0031265853641177233,0.4219519273362501,588.4228994247834,118.60801854480474,122.05479661025568,1.38939399109708,11.919089466911412,"SOC floor violated (min 0.003, unmet 588 Wh); climb 1.39 m/s < 1.5; did not refill (end SOC 0.422)"
0.9842190361104933,1.1001179608049483,-3.8095636815489375,1.0198105653895313,1.062766929959448,0.8765749673225437,0.8747604452803188,1.045928884924292,7.299658024066687,1.0006194594930264,False,False,True,-671.6388217462626,0.0,0.5061221131800205,671.6388217462626,124.45994881668966,128.09296607223388,1.1942177675580643,12.134886629079018,"SOC floor violated (min 0.000, unmet 672 Wh); climb 1.19 m/s < 1.5; did not refill (end SOC 0.506)"
1.010528141509269,0.9937757982228265,4.324938288601643,0.9837683881937151,0.9693446850008482,1.0052786977340507,0.9200536895965117,1.0819044870325327,4.950295744652296,0.9776224583530543,False,False,False,-894.4070187657768,0.0,0.5278382215028041,894.4070187657768,136.28153121843798,120.12232504375153,1.437456393436989,11.068172640105054,"SOC floor violated (min 0.000, unmet 894 Wh); climb 1.44 m/s < 1.5; did not refill (end SOC 0.528)"
1.0170133891011903,1.026367998097595,-5.618878510597782,0.9556360852508333,1.0972092047918085,1.0542589317836626,0.9114383233439179,1.1458618938750913,4.359009116641994,1.0160516121880336,False,False,True,-1221.2617511087824,0.001969484388896575,0.22158930842453622,1221.2617511087824,157.07853952152013,162.25144950868935,1.2048317158713269,12.52815545270926,"SOC floor violated (min 0.002, unmet 1221 Wh); climb 1.20 m/s < 1.5; did not refill (end SOC 0.222)"
0.9881132855359013,0.9180977728850322,4.714221488254363,1.0374879356580264,0.9654153380156729,0.9413986618249875,0.9519766878161203,1.0564714028195725,5.169780203651232,0.9445833236134039,False,False,False,-765.9989851001969,0.00678230997535351,0.7433980628633031,765.9989851001969,126.0082278541193,107.05582275283375,1.5096743907548256,11.02330656566554,"SOC floor violated (min 0.007, unmet 766 Wh); did not refill (end SOC 0.743)"
0.9698011432475154,1.1484638594305412,-0.4473787307313442,0.9882857080440631,1.0213254970542904,1.0000190900904804,0.8885174268571457,1.042892832161899,6.203988867960604,0.993425573402778,False,False,False,-782.0368016644541,0.0,0.37324901057036847,782.0368016644541,129.72472924768795,133.4174559655754,1.2865815863352947,11.661700010381859,"SOC floor violated (min 0.000, unmet 782 Wh); climb 1.29 m/s < 1.5; did not refill (end SOC 0.373)"
1.0226320522502594,0.9336723144797657,0.12632867717135754,1.0136008071143867,1.0300191933762979,1.1453970299490568,0.9289295998943035,1.0925153790471163,5.075614407478436,1.026731199042912,False,False,False,-1019.4118116937019,0.003570442723788335,0.36554728655386437,1019.4118116937019,147.1819824095913,151.58912486455262,1.347824656616327,11.760966384109942,"SOC floor violated (min 0.004, unmet 1019 Wh); climb 1.35 m/s < 1.5; did not refill (end SOC 0.366)"
1.043941295303889,1.0751902901697676,3.0024905970572995,1.0005754109743212,1.0494242522432182,1.0206026595900934,0.8722211538236541,0.9805362435294844,5.732920067205327,0.9708807830961748,False,False,False,-882.9071306740909,0.0,0.4362706555156344,882.9071306740909,135.96798302024425,140.00777279062567,1.212188677389682,11.982537250442476,"SOC floor violated (min 0.000, unmet 883 Wh); climb 1.21 m/s < 1.5; did not refill (end SOC 0.436)"
0.926494037175921,0.9766004237014311,-2.766679228464686,0.9970546005869448,1.0025284459960329,0.914703028871099,0.9453303898759342,1.102044522944062,4.839927413732017,1.0054498084380046,False,False,False,-479.0678829865363,0.002134659195536317,0.5301964440442554,479.0678829865363,110.23207813882466,113.23555359651971,1.4268646673266179,11.44707149953643,"SOC floor violated (min 0.002, unmet 479 Wh); climb 1.43 m/s < 1.5; did not refill (end SOC 0.530)"
0.9955783043841416,1.0512888993472755,1.3984462253849723,1.0241157961843517,0.9845460758314352,0.9693574084612355,0.8930083210753783,1.1210313088693782,4.6451001000405086,1.0482532313268689,False,False,False,-472.8847240052772,0.0,0.5130053033284878,316.93453039172584,103.1950983927068,124.39247645568851,1.3553827726650898,11.241745179044079,"SOC floor violated (min 0.000, unmet 317 Wh); climb 1.36 m/s < 1.5; did not refill (end SOC 0.513)"
1.0087987614356932,0.8783314509489294,-1.1132770807507966,0.9792601062194131,1.0700898680603674,1.0925964830563566,0.9651485218526071,1.0732278391298593,5.413646683444432,0.9827433860385041,False,False,True,-988.3771263130562,0.0,0.36170305389533375,988.3771263130562,142.45091148675456,146.8331086855317,1.3480574705032262,12.218501409649779,"SOC floor violated (min 0.000, unmet 988 Wh); climb 1.35 m/s < 1.5; did not refill (end SOC 0.362)"
