span_m,chord_m,tail_arm_m,elevator_frac,taper_ratio,taper_start_frac,washout_tip_deg,washout_start_frac,y_washout_m,tip_chord_m,y_taper_m,boom_spacing_m,boom_spacing_set_m,hstab_chord_m,hstab_span_each_m,tail_volume_h,tail_volume_v,aileron_y_inner_m,aileron_span_each_m,roll_rate_deg_s,roll_aileron_deg_s,roll_elevon_deg_s,cn_beta,cn_r,incidence_wing_deg,incidence_hstab_deg,n_packs,cells_per_string,one_string_per_bay,string_plan,n_strings,n_cells,inboard_cells,outboard_cells,hstab_cells,motor,prop,mass_kg,wing_area_m2,aspect_ratio,static_margin,v_stall,v_night,v_day,p_night_w,p_day_w,climb_ms,soc_min,morning_soc,next_morning_soc,morning_soc_change,morning_charge_hour,objective_soc,soc_end,soc_start,cycle_wh,margin_wh,unmet_wh,spilled_wh,solar_wh,propulsion_wh,battery_night_h,closed,reason,boom_length_m,fuselage_length_m,packing_ok,optimizer_score
6.0,0.40888710632007463,1.3839640421942176,0.27509898866959726,0.4,0.029130259663941404,0.0,0.1368767599232172,3.0,0.16355484252802988,1.160201842063169,2.21,2.21,0.0906125303224274,0.40775638645092327,0.14447985629311752,0.004730036687405343,1.556737513786643,1.403262486213357,36.21862546837408,34.78725953470525,1.4313659336688258,0.00932016556958642,-0.006855165336009179,3.8309860883730025,-5.254087274351838,3,one_per_bay,True,51+19+19,3,89,51,19,0,A40-12L-V4-kv410-direct,19x12E,10.261681927667498,2.001960790913371,17.982370165988826,0.08056275463416245,8.598780324507894,11.178414421860262,11.363714869792275,87.46665545006738,88.17226353122393,18.457706501818173,0.18326655927079355,0.25405974568980966,0.18326655927079355,-0.07079318641901611,7.916666666666667,0.18326655927079355,0.18326655927079355,0.25405974568980966,-102.57932712115434,-24.246755616620163,0.0,0.0,2009.6301889956605,1986.3146122866217,13.916666666666668,False,"SOC floor violated (min 0.183, unmet 0 Wh); morning depletion (0.254060 -> 0.183267, -102.579 Wh); FLAG 19x12E: shaft power table 33.3 W vs similarity 27.2 W (18%) at 2155 rpm, 11.18 m/s; FLAG 19x12E: shaft power table 34.2 W vs similarity 27.3 W (20%) at 2186 rpm, 11.36 m/s",1.131429964282959,1.1088871063200747,True,1087.5266261482225
6.0,0.3904266734809481,1.1505560862700348,0.2640832810027739,0.4343928633541128,0.1813756770684034,0.0,0.4841851900112699,3.0,0.16959856062321033,1.4487069080446244,2.21,2.21,0.09864107536338017,0.44388483913521076,0.1444442804081018,0.004664596924546478,1.6449398774771762,1.3150601225228238,35.26735038203941,33.63258346534554,1.6347669166938716,0.010265111325042013,-0.005620183993106877,3.828556793580568,-5.244358661659681,3,one_per_bay,True,51+21+21,3,93,51,21,0,A40-12L-V4-kv410-direct,17x10E,10.150423097068998,1.999990914899938,18.000081766271986,0.08028042522604825,8.556249190382259,11.123123947496937,11.307507865652969,90.20680552927332,91.82195238280784,13.376504997998433,0.17143739658608526,0.23195161031452055,0.17143739658608526,-0.060514213728435295,7.916666666666667,0.17143739658608526,0.17143739658608526,0.23195161031452055,-87.68509569250274,-41.38721234676248,0.0,0.0,2099.95064692805,2061.249396809042,13.916666666666668,False,"SOC floor violated (min 0.171, unmet 0 Wh); morning depletion (0.231952 -> 0.171437, -87.685 Wh); FLAG 17x10E: (11.12 m/s, 2642 rpm) not on the map; used C_T(J) similarity; FLAG 17x10E: (11.31 m/s, 2687 rpm) not on the map; used C_T(J) similarity",0.9213023993044342,1.090426673480948,True,1089.07681614235
6.0,0.3904266734809481,1.1505560862700348,0.2640832810027739,0.4343928633541128,0.1813756770684034,0.0,0.4841851900112699,3.0,0.16959856062321033,1.4446137864299666,2.2,2.2,0.09859500154009926,0.4436775069304466,0.14442796229971608,0.004662347512687156,1.643264257101127,1.316735742898873,35.2972668015789,33.67024281850731,1.627023983071587,0.010259464759366173,-0.005617473767822643,3.8282044398574326,-5.246026986781038,3,one_per_bay,True,48+21+21,3,90,48,21,0,A40-12L-V4-kv410-direct,MJ-20x13E,10.155326325614563,1.999087038578076,18.008220405253752,0.08027867660584657,8.560250096291863,11.128325125179423,11.312795261337216,88.54767159374508,88.8007906711241,20.927363691295355,0.17464468260903238,0.24472809572197637,0.17464468260903238,-0.070083413112944,7.916666666666667,0.17464468260903238,0.17464468260903238,0.24472809572197637,-101.55086560065585,-36.7398548995121,0.0,0.0,2032.2103034787576,2007.6964022801067,13.916666666666668,False,"SOC floor violated (min 0.175, unmet 0 Wh); morning depletion (0.244728 -> 0.174645, -101.551 Wh); FLAG MJ-20x13E: thrust table 1.96 N vs similarity 2.70 N (28%) at 2020 rpm, 11.13 m/s; FLAG MJ-20x13E: thrust table 1.96 N vs similarity 2.65 N (26%) at 2047 rpm, 11.31 m/s",0.9212356437971767,1.090426673480948,True,1095.4387295039116
6.0,0.3904266734809481,1.1505560862700348,0.2640832810027739,0.4343928633541128,0.1813756770684034,0.0,0.4841851900112699,3.0,0.16959856062321033,1.4466603472372954,2.205,2.205,0.09861803984108794,0.4437811792848957,0.14443612089301208,0.004663472349748773,1.6441020672891513,1.3158979327108487,35.28774941371553,33.65660234362568,1.631147070089854,0.010264542996041157,-0.005618829038460344,3.8283904837962424,-5.245143500843496,3,one_per_bay,True,48+21+21,3,90,48,21,0,A40-12L-V4-kv410-direct,MJ-20x13E,10.156011308484338,1.9995389767390068,18.004150166010472,0.08027956319746905,8.559571302218549,11.127442692884115,11.311898201287612,88.55227567314549,88.80504259143862,20.92451263919286,0.1745260352165846,0.24468341928256646,0.1745260352165846,-0.07015738406598185,7.916666666666667,0.1745260352165846,0.1745260352165846,0.24468341928256646,-101.6580495116077,-36.91177497116892,0.0,0.0,2032.2103034787576,2007.8033492482916,13.916666666666668,False,"SOC floor violated (min 0.175, unmet 0 Wh); morning depletion (0.244683 -> 0.174526, -101.658 Wh); FLAG MJ-20x13E: thrust table 1.96 N vs similarity 2.70 N (28%) at 2020 rpm, 11.13 m/s; FLAG MJ-20x13E: thrust table 1.96 N vs similarity 2.65 N (26%) at 2047 rpm, 11.31 m/s",0.9212690262317733,1.090426673480948,True,1095.6313478493973
6.0,0.3904266734809481,1.1505560862700348,0.2640832810027739,0.4343928633541128,0.1813756770684034,0.0,0.4841851900112699,3.0,0.16959856062321033,1.4487069080446244,2.21,2.21,0.09864107536338017,0.44388483913521076,0.1444442804081018,0.004664596924546478,1.524939877477176,1.4350601225228239,35.909605221553136,34.376039124807356,1.5335660967457818,0.009353550769844855,-0.005620183993106877,3.824475700771286,-5.2673493934008135,2,one_per_bay,True,51+21+21,3,93,51,21,0,A40-12L-V4-kv410-direct,205x14E,8.93259127299874,1.999990914899938,18.000081766271986,0.08031234583117088,8.026571580134283,10.434543054174569,10.60751262113956,72.41066818494959,73.66952741944795,23.5657376065394,0.09902928763237064,0.09902928763237204,0.09902928763237064,-1.4016565685892601e-15,7.583333333333333,0.09902928763237064,0.09902928763237064,0.09902928763237204,-1.3540002452572253e-12,-97.53770814712998,0.0,340.6023735293973,2099.950646928051,1631.2838682734464,13.333333333333334,False,"SOC floor violated (min 0.099, unmet 0 Wh); FLAG 205x14E: (10.43 m/s, 1762 rpm) not on the map; used C_T(J) similarity; FLAG 205x14E: (10.61 m/s, 1792 rpm) not on the map; used C_T(J) similarity",0.9213023993044342,1.090426673480948,True,1100.9707123676294
6.0,0.3904266734809481,1.1505560862700348,0.2640832810027739,0.4343928633541128,0.1813756770684034,0.0,0.4841851900112699,3.0,0.16959856062321033,1.4446137864299666,2.2,2.2,0.09859500154009926,0.4436775069304466,0.14442796229971608,0.004662347512687156,1.5232642571011268,1.4367357428988732,35.63262618841476,34.11915070480618,1.5134754836085786,0.009231289764376439,-0.005617473767822643,3.8235843807633714,-5.271683006839403,2,one_per_bay,True,48+21+21,3,90,48,21,0,A40-12L-V4-kv410-direct,MJ-21x13EL,8.787326325614563,1.999087038578076,18.008220405253752,0.080309470979756,7.9628381567167565,10.351689603731783,10.52328573964472,72.22103872301355,74.1532465802766,25.067745375010837,0.09830835409158087,0.09830835409158087,0.09830835409158087,0.0,7.583333333333333,0.09830835409158087,0.09830835409158087,0.09830835409158087,0.0,-98.23412994753289,0.0,270.6338015228581,2032.210303478758,1633.7541291750167,13.416666666666668,False,"SOC floor violated (min 0.098, unmet 0 Wh); FLAG MJ-21x13EL: shaft power table 28.8 W vs similarity 22.0 W (24%) at 1609 rpm, 10.35 m/s; FLAG MJ-21x13EL: shaft power table 28.8 W vs similarity 23.7 W (18%) at 1651 rpm, 10.52 m/s",0.9212356437971767,1.090426673480948,True,1101.691645908419
6.0,0.3904266734809481,1.1505560862700348,0.2640832810027739,0.4343928633541128,0.1813756770684034,0.0,0.4841851900112699,3.0,0.16959856062321033,1.4466603472372954,2.205,2.205,0.09861803984108794,0.4437811792848957,0.14443612089301208,0.004663472349748773,1.5241020672891512,1.4358979327108488,35.625903368581625,34.1085845785875,1.5173187899941312,0.009236071798047262,-0.005618829038460344,3.823770759975588,-5.270832504394792,2,one_per_bay,True,48+21+21,3,90,48,21,0,A40-12L-V4-kv410-direct,MJ-21x13EL,8.78801130848434,1.9995389767390068,18.004150166010472,0.08031087388677627,7.962248536200537,10.350923097060699,10.522506526875599,72.22214691148375,74.15377248922009,25.06417864459494,0.09829286564167189,0.09829286564167217,0.09829286564167189,-2.7755575615628914e-16,7.583333333333333,0.09829286564167189,0.09829286564167189,0.09829286564167217,-2.681188604469753e-13,-98.24909179014496,0.0,270.6132188053421,2032.210303478758,1633.7745632399879,13.416666666666668,False,"SOC floor violated (min 0.098, unmet 0 Wh); FLAG MJ-21x13EL: shaft power table 28.8 W vs similarity 22.0 W (24%) at 1609 rpm, 10.35 m/s; FLAG MJ-21x13EL: shaft power table 28.8 W vs similarity 23.7 W (18%) at 1651 rpm, 10.52 m/s",0.9212690262317733,1.090426673480948,True,1101.7071343583282
6.0,0.3904266734809481,1.1505560862700348,0.2640832810027739,0.4343928633541128,0.1813756770684034,0.0,0.4841851900112699,3.0,0.16959856062321033,1.4487069080446244,2.21,2.21,0.09864107536338017,0.44388483913521076,0.1444442804081018,0.004664596924546478,1.524939877477176,1.4350601225228239,35.78846086075428,34.26006839049052,1.528392470263763,0.009306551969604396,-0.005620183993106877,3.824259890716201,-5.268444548949921,2,one_per_bay,True,51+21+21,3,93,51,21,0,A40-12L-V4-kv410-direct,17x12E,8.872423097068998,1.999990914899938,18.000081766271986,0.08031231058945365,7.999493201592319,10.399341162070016,10.571727200268866,72.47284100765742,73.24380483237218,15.522664367818308,0.09816915425260571,0.09816915425260571,0.09816915425260574,2.7755575615628914e-17,7.583333333333333,0.09816915425260571,0.09816915425260574,0.09816915425260571,2.681188604469753e-14,-98.3685969919829,0.0,344.2905399557643,2099.950646928051,1627.5717983140628,13.333333333333334,False,"SOC floor violated (min 0.098, unmet 0 Wh)",0.9213023993044342,1.090426673480948,True,1101.8308457473943
6.0,0.3904266734809481,1.1505560862700348,0.2640832810027739,0.4343928633541128,0.1813756770684034,0.0,0.4841851900112699,3.0,0.16959856062321033,1.4487069080446244,2.21,2.21,0.09864107536338017,0.44388483913521076,0.1444442804081018,0.004664596924546478,1.524939877477176,1.4350601225228239,35.667798222862295,34.144558806481285,1.5232394163810097,0.009259721360728645,-0.005620183993106877,3.824044211422155,-5.26953904082844,2,one_per_bay,True,51+21+21,3,93,51,21,0,A40-12L-V4-kv410-direct,MJ-21x13EL,8.812696290786029,1.999990914899938,18.000081766271986,0.08031227536755979,7.972522498514065,10.364279248068286,10.536084077866311,72.50495001626228,74.46134107353663,25.020078816854912,0.09765132107956599,0.09765132107956644,0.09765132107956599,-4.440892098500626e-16,7.583333333333333,0.09765132107956599,0.09765132107956599,0.09765132107956644,-4.289901767151605e-13,-98.86882383713926,0.0,330.9076164591137,2099.950646928051,1640.9869716678854,13.333333333333334,False,"SOC floor violated (min 0.098, unmet 0 Wh); FLAG MJ-21x13EL: shaft power table 28.9 W vs similarity 22.2 W (23%) at 1612 rpm, 10.36 m/s; FLAG MJ-21x13EL: shaft power table 28.9 W vs similarity 23.8 W (17%) at 1655 rpm, 10.54 m/s",0.9213023993044342,1.090426673480948,True,1102.348678920434
6.0,0.3984104689922313,1.3551567466690804,0.25516628608640696,0.4,0.09532261947805358,0.0,0.06181097819418659,3.0,0.15936418759689253,1.2856363639109114,2.21,2.21,0.09036396902342166,0.4066378606053974,0.14409592255067522,0.004655764667168306,1.4382720723996032,1.5217279276003968,37.05896978736492,35.756901069603984,1.3020687177609414,0.008242194026272265,-0.006607073979865539,3.8181963497641163,-5.327175132497297,2,one_per_bay,True,51+18+18,3,87,51,18,0,A40-12L-V4-kv410-direct,17x12E,8.89342676569113,1.9806505617868995,18.175846206572444,0.080623183351075,8.047963518502463,10.462352574053202,10.63578312915979,72.08328370970206,72.86120624521077,15.572733813472672,0.09672107247724515,0.09672107247724515,0.09672107247724515,0.0,7.666666666666667,0.09672107247724515,0.09672107247724515,0.09672107247724515,0.0,-99.76744398698119,0.0,218.67853771783456,1964.4699600294664,1618.166995655699,13.5,False,"SOC floor violated (min 0.097, unmet 0 Wh)",1.1117567305564382,1.0984104689922312,True,1103.2789275227549
6.0,0.40388710632007463,1.3839640421942176,0.27509898866959726,0.4,0.029130259663941404,0.0,0.1368767599232172,3.0,0.16155484252802987,1.160201842063169,2.21,2.21,0.0893678266512034,0.40215521993041525,0.1440389780590806,0.00465793917187354,1.4125996475241918,1.5474003524758082,37.06382435995037,35.74578860690976,1.3180357530406075,0.008116070660911025,-0.006750675577906031,3.8158217040848164,-5.323801451164403,2,one_per_bay,True,51+17+17,3,85,51,17,0,A40-12L-V4-kv410-direct,17x12E,8.884505686447522,1.9774801853871815,18.204986460054652,0.08048917295174185,8.050371603858302,10.465483085015792,10.63896553344658,71.92773672067425,72.70212210910302,15.593722984197157,0.09643166395752537,0.09643166395752578,0.09643166395752537,-4.163336342344337e-16,7.666666666666667,0.09643166395752537,0.09643166395752537,0.09643166395752578,-4.0217829067046296e-13,-100.0470126170305,0.0,177.52131309811602,1919.3097310632722,1614.3321957589753,13.583333333333332,False,"SOC floor violated (min 0.096, unmet 0 Wh)",1.1344155314422846,1.1038871063200746,True,1103.5683360424746
6.0,0.40888710632007463,1.3839640421942176,0.27509898866959726,0.4,0.029130259663941404,0.0,0.1368767599232172,3.0,0.16355484252802988,1.160201842063169,2.21,2.21,0.0906125303224274,0.40775638645092327,0.14447985629311752,0.004730036687405343,1.436737513786643,1.523262486213357,36.474698341881364,35.13789362832019,1.3368047135611734,0.00840622459481732,-0.006855165336009179,3.826621284607885,-5.276191286087461,2,one_per_bay,True,51+19+19,3,89,51,19,0,A40-12L-V4-kv410-direct,17x12E,8.950620254029067,2.001960790913371,17.982370165988826,0.0805614661152176,8.030713738740404,10.439927860362527,10.612986689271208,72.33340281229262,73.1124371288101,15.441718946687244,0.09557779462172114,0.09557779462172114,0.09557779462172114,0.0,7.583333333333333,0.09557779462172114,0.09557779462172114,0.09557779462172114,0.0,-100.87185039541738,0.0,257.57631142181805,2009.6301889956605,1624.2464473448338,13.416666666666668,False,"SOC floor violated (min 0.096, unmet 0 Wh)",1.131429964282959,1.1088871063200747,True,1104.422205378279
6.0,0.40888710632007463,1.3839640421942176,0.27509898866959726,0.4,0.029130259663941404,0.0,0.1368767599232172,3.0,0.16355484252802988,1.1577746677123288,2.205,2.205,0.09058422039230668,0.4076289917653801,0.14446910038509125,0.00472848799702629,1.4357833416412413,1.5242166583587586,36.43636340935337,35.1048472303178,1.3315161790355687,0.008383038906626804,-0.006852920844199852,3.826244412492918,-5.27747964683037,2,one_per_bay,True,48+19+19,3,86,48,19,0,A40-12L-V4-kv410-direct,17x12E,8.925726074347908,2.001365326735262,17.987720442186934,0.08055573388516803,8.020731065351358,10.426950384956765,10.599794091047936,72.14631567566657,72.9160794171011,15.469020518948101,0.09457674788531058,0.09457674788531083,0.09457674788531058,-2.498001805406602e-16,7.666666666666667,0.09457674788531058,0.09457674788531058,0.09457674788531083,-2.4130697440227777e-13,-101.83886154279,0.0,194.73533710933424,1941.8898455463707,1619.5940955010697,13.5,False,"SOC floor violated (min 0.095, unmet 0 Wh)",1.1313863691968993,1.1088871063200747,True,1105.4232521146894
6.0,0.41388710632007464,1.3839640421942176,0.27509898866959726,0.4,0.029130259663941404,0.0,0.1368767599232172,3.0,0.16555484252802988,1.160201842063169,2.21,2.21,0.09186126221892404,0.4133756799851583,0.14492344171642063,0.0048025769138833885,1.460292180768537,1.499707819231463,35.8348504148049,34.48154211100584,1.3533083037990614,0.008678892431998585,-0.00696029670789529,3.8376018515936545,-5.229565695093874,2,one_per_bay,True,51+19+19,3,89,51,19,0,A40-12L-V4-kv410-direct,17x12E,8.984772929590726,2.026441396439561,17.76513254380397,0.08063932303361858,7.9972724496160685,10.39645418450089,10.568792366338673,72.5135089702962,73.28535606169534,15.324450872194522,0.09306046415608005,0.09306046415608005,0.09306046415608005,0.0,7.583333333333333,0.09306046415608005,0.09306046415608005,0.09306046415608005,0.0,-103.30359162522669,0.0,253.30792076390009,2009.6301889956605,1628.4929303377453,13.416666666666668,False,"SOC floor violated (min 0.093, unmet 0 Wh)",1.1284474182925883,1.1138871063200746,True,1106.9395358439199
6.0,0.3904266734809481,1.1505560862700348,0.2640832810027739,0.4343928633541128,0.1813756770684034,0.0,0.4841851900112699,3.0,0.16959856062321033,1.4446137864299666,2.2,2.2,0.09859500154009926,0.4436775069304466,0.14442796229971608,0.004662347512687156,1.643264257101127,1.316735742898873,35.14051045302811,33.520712138165464,1.61979831486264,0.010194610219522155,-0.005617473767822643,3.8279201929726097,-5.247469567729485,3,one_per_bay,True,48+21+21,3,90,48,21,0,A40-12L-V4-kv410-direct,MJ-20x13EL,10.065326325614564,1.999087038578076,18.008220405253752,0.08027862977462176,8.522233737820834,11.078903859167085,11.262554757248363,88.88793475020555,89.34484933030097,21.06727702579412,0.16432305634939862,0.24143931360475454,0.16432305634939862,-0.07711625725535592,7.916666666666667,0.16432305634939862,0.16432305634939862,0.24143931360475454,-111.74145676301073,-51.69589134972142,0.0,0.0,2032.2103034787576,2017.8795798058939,14.0,False,"SOC floor violated (min 0.164, unmet 0 Wh); morning depletion (0.241439 -> 0.164323, -111.741 Wh); FLAG MJ-20x13EL: thrust table 1.94 N vs similarity 2.61 N (26%) at 2041 rpm, 11.08 m/s; FLAG MJ-20x13EL: thrust table 1.95 N vs similarity 2.56 N (24%) at 2068 rpm, 11.26 m/s",0.9212356437971767,1.090426673480948,True,1112.7931999059574
6.0,0.3904266734809481,1.1505560862700348,0.2640832810027739,0.4343928633541128,0.1813756770684034,0.0,0.4841851900112699,3.0,0.16959856062321033,1.4466603472372954,2.205,2.205,0.09861803984108794,0.4437811792848957,0.14443612089301208,0.004663472349748773,1.6441020672891513,1.3158979327108487,35.13104592552375,33.507142344743464,1.6239035807802886,0.010199671124453587,-0.005618829038460344,3.8281062561683283,-5.2465859005121285,3,one_per_bay,True,48+21+21,3,90,48,21,0,A40-12L-V4-kv410-direct,MJ-20x13EL,10.066011308484338,1.9995389767390068,18.004150166010472,0.08027951633985282,8.521560527862883,11.07802868622175,11.261665076884295,88.89141798855118,89.34803736065332,21.0643961727437,0.16423345735845202,0.24140549724234756,0.16423345735845202,-0.07717203988389554,7.916666666666667,0.16423345735845202,0.16423345735845202,0.24140549724234756,-111.82228579176463,-51.82572028760304,0.0,0.0,2032.2103034787576,2017.960225446243,14.0,False,"SOC floor violated (min 0.164, unmet 0 Wh); morning depletion (0.241405 -> 0.164233, -111.822 Wh); FLAG MJ-20x13EL: thrust table 1.94 N vs similarity 2.61 N (26%) at 2041 rpm, 11.08 m/s; FLAG MJ-20x13EL: thrust table 1.95 N vs similarity 2.56 N (24%) at 2068 rpm, 11.26 m/s",0.9212690262317733,1.090426673480948,True,1112.9385815254436
6.0,0.3904266734809481,1.1505560862700348,0.2640832810027739,0.4343928633541128,0.1813756770684034,0.0,0.4841851900112699,3.0,0.16959856062321033,1.4487069080446244,2.21,2.21,0.09864107536338017,0.44388483913521076,0.1444442804081018,0.004664596924546478,1.6449398774771762,1.3150601225228238,35.16343776939035,33.533487571263244,1.629950198127102,0.010222075066631357,-0.005620183993106877,3.8283683499199035,-5.245314921029439,3,one_per_bay,True,51+21+21,3,93,51,21,0,A40-12L-V4-kv410-direct,MJ-21x13EL,10.090696290786028,1.999990914899938,18.000081766271986,0.08028039413987038,8.531038841483978,11.090350493929172,11.274191138647915,90.25068822091235,94.1154293688802,23.075285486751064,0.15450896355346894,0.23133614836570762,0.15450896355346894,-0.07682718481223869,7.916666666666667,0.15450896355346894,0.15450896355346894,0.23133614836570762,-111.32259079293385,-65.91651181102353,0.0,0.0,2099.95064692805,2084.985990543922,13.916666666666668,False,"SOC floor violated (min 0.155, unmet 0 Wh); morning depletion (0.231336 -> 0.154509, -111.323 Wh); FLAG MJ-21x13EL: thrust table 1.95 N vs similarity 2.43 N (20%) at 1804 rpm, 11.09 m/s; FLAG MJ-21x13EL: thrust table 1.95 N vs similarity 2.71 N (28%) at 1870 rpm, 11.27 m/s; FLAG MJ-21x13EL: shaft power table 32.7 W vs similarity 39.3 W (17%) at 1870 rpm, 11.27 m/s",0.9213023993044342,1.090426673480948,True,1122.3182202587698
6.0,0.3904266734809481,1.1505560862700348,0.2640832810027739,0.4343928633541128,0.1813756770684034,0.0,0.4841851900112699,3.0,0.16959856062321033,1.4487069080446244,2.21,2.21,0.09864107536338017,0.44388483913521076,0.1444442804081018,0.004664596924546478,1.6449398774771762,1.3150601225228238,35.38812901264993,33.74776357756931,1.6403654350806174,0.010315069463311118,-0.005620183993106877,3.828775126980604,-5.2432507263885,3,one_per_bay,True,51+21+21,3,93,51,21,0,A40-12L-V4-kv410-direct,21x13E,10.22006560923426,1.999990914899938,18.000081766271986,0.08028046124149578,8.585551421743052,11.161216848265967,11.346232218371187,88.91567508064027,97.08291379164274,22.532001181179435,0.15937960336494314,0.24385876886791058,0.15937960336494314,-0.08447916550296744,8.0,0.15937960336494314,0.15937960336494314,0.24385876886791058,-122.41031081379982,-58.8589547241974,0.0,0.0,2099.95064692805,2096.3291922713247,13.916666666666668,False,"SOC floor violated (min 0.159, unmet 0 Wh); morning depletion (0.243859 -> 0.159380, -122.410 Wh); FLAG 21x13E: (11.16 m/s, 1950 rpm) not on the map; used C_T(J) similarity",0.9213023993044342,1.090426673480948,True,1125.0995611380242
6.0,0.3904266734809481,1.1505560862700348,0.2640832810027739,0.4343928633541128,0.1813756770684034,0.0,0.4841851900112699,3.0,0.16959856062321033,1.4487069080446244,2.21,2.21,0.09864107536338017,0.44388483913521076,0.1444442804081018,0.004664596924546478,1.524939877477176,1.4350601225228239,35.89099741715963,34.35822599074722,1.5327714264124075,0.00934633305318781,-0.005620183993106877,3.82444259966159,-5.2675173691953265,2,one_per_bay,True,51+21+21,3,93,51,21,0,A40-12L-V4-kv410-direct,20x13E,8.923336209076588,1.999990914899938,18.000081766271986,0.08031234042586902,8.02241233435611,10.429136034662944,10.602015971462187,74.26360332317391,75.55673746282585,22.479801460390455,0.07323707262030595,0.07323707262030595,0.07323707262030626,3.191891195797325e-16,7.583333333333333,0.07323707262030595,0.07323707262030626,0.07323707262030595,3.083366895140216e-13,-122.45298784878447,0.0,295.5699950575876,2099.950646928051,1676.0121494008229,13.416666666666668,False,"SOC floor violated (min 0.073, unmet 0 Wh); FLAG 20x13E: (10.43 m/s, 1875 rpm) not on the map; used C_T(J) similarity; FLAG 20x13E: (10.60 m/s, 1907 rpm) not on the map; used C_T(J) similarity",0.9213023993044342,1.090426673480948,True,1126.762927379694
6.0,0.40888710632007463,1.3839640421942176,0.27509898866959726,0.4,0.029130259663941404,0.0,0.1368767599232172,3.0,0.16355484252802988,1.160201842063169,2.21,2.21,0.0906125303224274,0.40775638645092327,0.14447985629311752,0.004730036687405343,1.436737513786643,1.523262486213357,36.57828932324944,35.237687980285685,1.3406013429637604,0.008442811614261305,-0.006855165336009179,3.8268024018337194,-5.275272434252102,2,one_per_bay,True,51+19+19,3,89,51,19,0,A40-12L-V4-kv410-direct,20x13E,9.001533366036657,2.001960790913371,17.982370165988826,0.08056149603787228,8.05352159062405,10.469578067811264,10.643128397259666,74.23433439534186,75.52438909256846,22.359791621768974,0.06889616723189264,0.06889616723189394,0.06889616723189264,-1.304512053934559e-15,7.666666666666667,0.06889616723189264,0.06889616723189264,0.06889616723189394,-1.260158644100784e-12,-126.64630245399174,0.0,206.38078072558724,2009.6301889956608,1675.169599809074,13.5,False,"SOC floor violated (min 0.069, unmet 0 Wh); FLAG 20x13E: (10.47 m/s, 1878 rpm) not on the map; used C_T(J) similarity; FLAG 20x13E: (10.64 m/s, 1910 rpm) not on the map; used C_T(J) similarity",1.131429964282959,1.1088871063200747,True,1131.1038327681074
6.0,0.3904266734809481,1.1505560862700348,0.2640832810027739,0.4343928633541128,0.1813756770684034,0.0,0.4841851900112699,3.0,0.16959856062321033,1.4487069080446244,2.21,2.21,0.09864107536338017,0.44388483913521076,0.1444442804081018,0.004664596924546478,1.6449398774771762,1.3150601225228238,35.31990289368571,33.6826999814748,1.6372029122109115,0.010286857300371238,-0.005620183993106877,3.828651885316509,-5.243876117599264,3,one_per_bay,True,51+21+21,3,93,51,21,0,A40-12L-V4-kv410-direct,MJ-26x15EL,10.180696290786027,1.999990914899938,18.000081766271986,0.08028044091220718,8.56899901083532,11.139698714085917,11.324357386027,91.09524797958376,93.10046785435559,28.708685547604237,0.14533854108621036,0.2233013595555068,0.14533854108621036,-0.07796281846929645,7.916666666666667,0.14533854108621036,0.14533854108621036,0.2233013595555068,-112.96812396201057,-79.2044539660812,0.0,0.0,2099.95064692805,2086.5052519139517,13.916666666666668,False,"SOC floor violated (min 0.145, unmet 0 Wh); morning depletion (0.223301 -> 0.145339, -112.968 Wh); FLAG MJ-26x15EL: thrust table 1.96 N vs similarity 1.66 N (15%) at 1429 rpm, 11.14 m/s; FLAG MJ-26x15EL: shaft power table 38.0 W vs similarity 26.6 W (30%) at 1429 rpm, 11.14 m/s; FLAG MJ-26x15EL: shaft power table 38.0 W vs similarity 28.0 W (26%) at 1460 rpm, 11.32 m/s",0.9213023993044342,1.090426673480948,True,1132.624276383086
6.0,0.3904266734809481,1.1505560862700348,0.2640832810027739,0.4343928633541128,0.1813756770684034,0.0,0.4841851900112699,3.0,0.16959856062321033,1.4487069080446244,2.21,2.21,0.09864107536338017,0.44388483913521076,0.1444442804081018,0.004664596924546478,1.524939877477176,1.4350601225228239,35.820897069908064,34.29111936941528,1.5297777004927868,0.009319137758688237,-0.005620183993106877,3.824317745042833,-5.268150959827954,2,one_per_bay,True,51+21+21,3,93,51,21,0,A40-12L-V4-kv410-direct,18x12E,8.888513098142685,1.999990914899938,18.000081766271986,0.08031232003719808,8.006743394206657,10.408766412468655,10.581308689562826,74.94184291883205,75.50295352794176,17.94048325559272,0.06375433043146847,0.06375433043146847,0.0637543304314685,2.7755575615628914e-17,7.583333333333333,0.06375433043146847,0.0637543304314685,0.06375433043146847,2.681188604469753e-14,-131.61331680320146,0.0,286.9070982383594,2099.950646928051,1684.542650665056,13.416666666666668,False,"SOC floor violated (min 0.064, unmet 0 Wh)",0.9213023993044342,1.090426673480948,True,1136.2456695685316
