span_m,chord_m,tail_arm_m,vstab_arm_m,elevator_frac,taper_ratio,taper_start_frac,washout_tip_deg,washout_start_frac,y_washout_m,tip_chord_m,y_taper_m,boom_spacing_m,boom_spacing_set_m,hstab_chord_m,tail_volume_h,tail_volume_v,aileron_y_inner_m,aileron_span_each_m,roll_rate_deg_s,roll_aileron_deg_s,roll_elevon_deg_s,cn_beta,cn_r,cn_r_control,izz_kgm2,yaw_rate_deg_s,yaw_rate_max_deg_s,yaw_rate_level_deg_s,yaw_correct_s,incidence_wing_deg,incidence_hstab_deg,n_packs,cells_per_string,one_string_per_bay,string_plan,n_strings,n_cells,inboard_cells,outboard_cells,hstab_cells,motor,prop,mass_kg,wing_area_m2,aspect_ratio,static_margin,rudder_span_m,rudder_installed_fraction,rudder_required_fraction,rudder_installed_chord_m,rudder_required_chord_m,rudder_installed_area_m2,rudder_required_area_m2,rudder_available_moment_nm,rudder_required_moment_nm,rudder_sideslip_margin,rudder_rate_margin,rudder_sizing_ok,v_stall,v_night,v_day,p_night_w,p_day_w,climb_ms,soc_min,morning_soc,next_morning_soc,morning_soc_change,morning_charge_hour,objective_soc,soc_end,soc_start,cycle_wh,margin_wh,unmet_wh,spilled_wh,solar_wh,propulsion_wh,battery_night_h,closed,reason,boom_length_m,aft_boom_length_m,fuselage_length_m,packing_ok,optimizer_score
6.0,0.3914543799707209,2.0,2.2178466475326144,0.3265152836067247,0.4074997255316657,0.1541866514642911,0.0,0.1006772589950577,3.0,0.15951755239623713,0.9023828956314419,1.04,1.04,0.1846542886561994,0.5,0.03,1.4912452197162929,1.468754780283707,36.02708972052939,36.02708972052939,0.0,0.07270542998307808,-0.05374983138179566,-0.0720730089289973,14.024407856859115,41.80630023668082,41.80630023668082,17.287844289553558,0.5265202278954141,3.7715648970096787,-0.3822019251355532,3,one_per_bay,True,28+28+24,3,80,24,28,0,A40-12L-V4-kv410-direct,MJ-20x13E,9.839837997273527,1.862211623171107,19.331852272888636,0.2949372406611141,0.4761355862591104,0.3,0.10318677002806155,0.09522711725182208,0.03275392882766339,0.045341019300461353,0.015595311104648686,10.48608431490738,6.149852890051655,0.7050951465636284,7.361260047336163,True,8.730413642657773,11.349537735455105,11.537674831364555,73.74558372609242,74.69873012468408,10.797896019792637,0.3765314116074735,0.3765314122743188,0.3765314116074735,-6.66845301200425e-10,7.833333333333333,0.3765314116074735,0.3765314116074735,0.3765314122743188,-9.662588414394158e-07,255.79401541922908,0.0,22.249288575807288,1806.4091586477848,1659.6637600117742,13.75,True,ok,2.440446115104435,0.0,1.0914543799707208,True,-37.65314116074735
6.0,0.3914543799707209,2.0,2.2180018550584615,0.2879414088611022,0.410072131389027,0.1541866514642911,0.0,0.0522872488002325,3.0,0.16052453193616356,0.9023828956314419,1.04,1.04,0.1848049456573409,0.5,0.03,1.496429305040874,1.463570694959126,35.89409866607181,35.89409866607181,0.0,0.07270542998307808,-0.05375359285843009,-0.07207662287246387,14.035973347910044,41.787679014195376,41.787679014195376,17.28101836574506,0.5266566418611855,3.772409472358111,-0.3827342574019351,3,one_per_bay,True,28+28+24,3,80,24,28,0,A40-12L-V4-kv410-direct,MJ-20x13E,9.843212480631795,1.864323880677806,19.309949506687435,0.29500466345167287,0.4763888749091119,0.3,0.10317940724707048,0.09527777498182237,0.03276901448814731,0.04538927202743389,0.015610793943888887,10.489680422589624,6.151742439195307,0.7051559824344256,7.357535802839076,True,8.726962543517125,11.345051306572262,11.533114032606859,73.76792017459975,74.72020919722881,10.790402210565686,0.3763173985974824,0.37631739933174846,0.3763173985974824,-7.342660368614418e-10,7.833333333333333,0.3763173985974824,0.3763173985974824,0.37631739933174846,-1.0639514874122291e-06,255.48391056775202,0.0,21.72072713405219,1806.4091586477848,1660.1910466723464,13.75,True,ok,2.440768966947665,0.0,1.0914543799707208,True,-37.631739859748244
6.0,0.392191473096842,2.0,2.2181761963607816,0.2967981018194693,0.4074997255316657,0.1541866514642911,0.0,0.0539760967668899,3.0,0.15981791764282277,0.9023828956314419,1.04,1.04,0.18500198538368895,0.5,0.030000000000000002,1.4956645256267058,1.4643354743732941,35.903426782578755,35.903426782578755,0.0,0.0727054299830781,-0.05375781804487976,-0.07207781812266767,14.044627992416444,41.77637939915103,41.77637939915103,17.276836267694275,0.5267596874721742,3.773034792678615,-0.3772850128409107,3,one_per_bay,True,28+28+24,3,80,24,28,0,A40-12L-V4-kv410-direct,MJ-20x13E,9.845573569321893,1.8657180940577653,19.29551957214678,0.2947672047812753,0.47654824395449547,0.3,0.10317527352250752,0.09530964879089909,0.03277866361111714,0.04541964576322267,0.015620614583052994,10.492196579368448,6.153094795122052,0.7051901406892476,7.355275879830206,True,8.72474740603269,11.342171627842498,11.530186618506193,73.77638776055369,74.72800609508414,10.78541735817646,0.37623628760628886,0.37623628836569883,0.37623628760628886,-7.594099793450937e-10,7.833333333333333,0.37623628760628886,0.37623628760628886,0.37623628836569883,-1.1003850600710408e-06,255.36638074151253,0.0,21.523865979745775,1806.4091586477848,1660.3873941822335,13.75,True,ok,2.4409528665346207,0.0,1.0921914730968418,True,-37.62362876062888
6.0,0.3910587114567003,2.0,2.2211915699139553,0.298587137825931,0.4074997255316657,0.2224582641609822,0.0,0.0,3.0,0.15935631758537222,1.0716964951192358,1.04,1.04,0.18813891637688265,0.5,0.03,1.4424101835912726,1.5175898164087274,37.45113553828648,37.45113553828648,0.0,0.07270542998307808,-0.05383089605512745,-0.07205260804918054,14.287027871797365,41.56732318790135,41.56732318790135,17.209617012345483,0.529369305080844,3.787118580243477,-0.4223100876671706,3,one_per_bay,True,29+29+24,3,82,24,29,0,A40-12L-V4-kv410-direct,MJ-20x13E,9.917143994411532,1.8995597305488563,18.951759937339904,0.2976926326998374,0.4805242958050134,0.3,0.10301249666589063,0.09610485916100267,0.033000004946328924,0.0461807197717808,0.015857304138396665,10.56846750091732,6.192932485683404,0.7065368507325276,7.313464637580269,True,8.678050951071436,11.281466236392866,11.468474936199648,74.38505940152419,75.33369704509906,10.654729715483217,0.37238596981858285,0.37238596981953864,0.37238596981858285,-9.557910018997973e-13,7.75,0.37238596981858285,0.37238596981858285,0.37238596981953864,-1.3849411617528062e-09,249.78727026712653,0.0,51.927477713582384,1851.5693876139792,1674.96496148322,13.75,True,ok,2.4475416984330924,0.0,1.0910587114567003,True,-37.23859698185829
6.0,0.3912894849603825,2.0,2.2223171475262866,0.2989275653375587,0.4096347020356977,0.2402372011217852,0.0,0.6342624254601088,3.0,0.1602857515814479,1.1157882587820274,1.04,1.04,0.18930436994239838,0.5,0.029999999999999995,1.4666678737672907,1.4933321262327093,36.96825940560189,36.96825940560189,0.0,0.07270542998307807,-0.05385817458988873,-0.0720692115195179,14.35983694834973,41.461239090493,41.461239090493,17.170837755149876,0.5302034665237342,3.7924510837674603,-0.418786455365564,3,one_per_bay,True,29+29+24,3,82,24,29,0,A40-12L-V4-kv410-direct,MJ-20x13E,9.938262093376473,1.9124769630645204,18.823756152499854,0.29778184414397757,0.4820332204345127,0.3,0.10296890194594208,0.09640664408690254,0.03308962093973868,0.0464712051204935,0.01595029654453952,10.590972563132606,6.204806699785481,0.7068980671869711,7.2922478180986,True,8.657898296180196,11.255267785034256,11.441842202787369,74.51018002528838,75.4537530305934,10.61016122229096,0.3711940259754034,0.3711940259773226,0.3711940259754034,-1.919187031518277e-12,7.75,0.3711940259754034,0.3711940259754034,0.3711940259773226,-2.780902008669983e-09,248.06014363835953,0.0,48.970264028616405,1851.5693876139792,1677.9159439113012,13.75,True,ok,2.449832742143932,0.0,1.0912894849603825,True,-37.11940259754034
6.0,0.3951215333816599,2.0,2.2224863071509637,0.3072930599546223,0.4076092528742657,0.2116409179918411,0.0,0.0224274237644395,3.0,0.1610551930162326,1.044869476619766,1.04,1.04,0.18951657585246226,0.5,0.029999999999999995,1.4535248564080376,1.5064751435919623,37.009336633393,37.009336633393,0.0,0.07270542998307807,-0.05386227419763805,-0.07206981113926997,14.366071814991166,41.4563325705077,41.4563325705077,17.170155246558163,0.530288491934694,3.7928131669212477,-0.4970274586018607,3,one_per_bay,True,29+29+24,3,82,24,29,0,A40-12L-V4-kv410-direct,MJ-20x13E,9.939306869421495,1.9130989537456058,18.817636134041344,0.30167190373340624,0.4820932515872927,0.3,0.10295745974813424,0.09641865031745853,0.03309006436343055,0.046482780645201734,0.015952496724199038,10.592085956432507,6.205114196508511,0.7069929127803087,7.2912665141015385,True,8.65694574679174,11.254029470829263,11.440583361505082,74.51416480855147,75.45749534072557,10.608020871205296,0.37115606533449946,0.3711560653364498,0.37115606533449946,-1.9503287873590125e-12,7.75,0.37115606533449946,0.37115606533449946,0.3711560653364498,-2.826026412883209e-09,248.0051386696897,0.0,48.876875158344404,1851.5693876139792,1678.009093360031,13.75,True,ok,2.4492355796256082,0.0,1.09512153338166,True,-37.11560653344995
6.0,0.3949276200764668,2.0,2.22260914638345,0.2994910837000308,0.4074997255316657,0.2158363870612625,0.0,0.1649088141476566,3.0,0.16093289678603417,1.055274239911931,1.04,1.04,0.18964381740810674,0.5,0.030000000000000002,1.456655161758099,1.503344838241901,36.96568317782528,36.96568317782528,0.0,0.0727054299830781,-0.05386525122404362,-0.07207062783414603,14.373941523916576,41.44542496343787,41.44542496343787,17.166452979233608,0.5303767744398753,3.793395625372939,-0.5153713904482092,3,one_per_bay,True,29+29+24,3,82,24,29,0,A40-12L-V4-kv410-direct,MJ-20x13E,9.941630482120436,1.914510154351217,18.80376550533343,0.3026079530724509,0.48225769998185153,0.3,0.1029505446478393,0.09645153999637031,0.033099128582497264,0.0465144978383571,0.015962309621598694,10.594562175927491,6.206356394732865,0.7070502404468355,7.289084992687574,True,8.65476608590885,11.251195911681506,11.437702831493704,74.52719665201136,75.46996628590364,10.603173035305463,0.3710319187048555,0.37103191870690766,0.3710319187048555,-2.0521362387171393e-12,7.75,0.3710319187048555,0.3710319187048555,0.37103191870690766,-2.973545409901135e-09,247.82525020333563,0.0,48.56906766688106,1851.5693876139792,1678.3161083956657,13.75,True,ok,2.4495402466310665,0.0,1.0949276200764668,True,-37.10319187048555
6.0,0.3912376095690473,2.0,2.222458734585627,0.2743131457104333,0.4127495334038316,0.2402372011217852,0.0,0.6342624254601088,3.0,0.1614831407996547,1.1157882587820274,1.04,1.04,0.18943937783807563,0.5,0.029999999999999995,1.4720652346507257,1.4879347653492743,36.82101777885559,36.82101777885559,0.0,0.07270542998307807,-0.05386160597256521,-0.07207312817684446,14.37094411519319,41.443639234299624,41.443639234299624,17.164413975133222,0.5303313405219776,3.793260754023195,-0.419679691508429,3,one_per_bay,True,29+29+24,3,82,24,29,0,A40-12L-V4-kv410-direct,MJ-20x13E,9.94151256154458,1.9145195897616962,18.80367283391495,0.2978652488811991,0.48227520726006223,0.3,0.10296156486169838,0.09645504145201243,0.03310387335566395,0.046517875107547194,0.015965177383713683,10.594436510738563,6.2066149423787556,0.7069588832391984,7.288727846859926,True,8.654693430674923,11.2511014598774,11.43760681399692,74.53360734588438,75.47645041549352,10.603183591706692,0.37097084781311357,0.37097084781521644,0.37097084781311357,-2.102873430942509e-12,7.75,0.37097084781311357,0.37097084781311357,0.37097084781521644,-3.0470636014356955e-09,247.73675848120155,0.0,48.41406942389793,1851.5693876139792,1678.4707177647254,13.75,True,ok,2.4501385148326498,0.0,1.0912376095690473,True,-37.09708478131136
6.0,0.3980954632306047,2.0,2.241182708625071,0.32653105142992855,0.4062812566598752,0.19155843382436055,0.0,0.09198968659264421,3.0,0.16173872507192522,0.9950649158844143,1.04,1.04,0.18977338894828197,0.5,0.030000000000000002,1.4464824999371921,1.5135175000628078,37.00005574156729,37.00005574156729,0.0,0.0727054299830781,-0.054315384167075126,-0.07272993369153101,14.406194660458077,41.07644434486494,41.07644434486494,16.985573651892754,0.5312432643740425,3.7935597184179253,-0.4184001262171706,3,one_per_bay,True,29+29+24,3,82,24,29,0,A40-12L-V4-kv410-direct,MJ-20x13E,9.945836737201219,1.9146928626821706,18.801971168143336,0.2978220249987242,0.48027812858160046,0.3,0.10319070069741099,0.09605562571632008,0.03304015774531773,0.04613341615876886,0.01586846512996207,10.599044683204474,6.216220001623242,0.7050626715973283,7.215288868972987,True,8.65618375188844,11.253038877454973,11.439576347430231,74.54893784704308,75.492937032983,10.600042965494264,0.370824803076723,0.3708248030789497,0.370824803076723,-2.2267188093394452e-12,7.75,0.370824803076723,0.370824803076723,0.3708248030789497,-3.226515554732856e-09,247.5251396581716,0.0,48.033359088222184,1851.5693876139792,1678.8504999849074,13.75,True,ok,2.466439537808769,0.0,1.0980954632306046,True,-37.0824803076723
6.0,0.3980954632306047,2.0,2.241182708625071,0.32653105142992855,0.4062812566598752,0.19155843382436055,0.0,0.09198968659264421,3.0,0.16173872507192522,0.9970860197998532,1.045,1.045,0.1898180377788625,0.5,0.03,1.447322739352578,1.512677260647422,36.98453965039893,36.98453965039893,0.0,0.07270542998307808,-0.054315384167075126,-0.07272896685714726,14.408832457777864,41.07346855711064,41.07346855711064,16.984611388123856,0.531272139222611,3.793757890263171,-0.42011899667353203,3,one_per_bay,True,29+29+24,3,82,24,29,0,A40-12L-V4-kv410-direct,MJ-20x13E,9.946612331489403,1.9151705642111034,18.797281387221567,0.29791685299274767,0.4803380377431039,0.3,0.10318840243342696,0.09606760754862077,0.03304354316181202,0.046144926100579096,0.015872070682424345,10.59987121582648,6.216635524040593,0.7050816594981812,7.214693711422127,True,8.65544159113229,11.252074068471977,11.438595545165008,74.55344523699256,75.49725570844599,10.598409949885594,0.37078186377343403,0.37078186377569444,0.37078186377343403,-2.2604140781368187e-12,7.75,0.37078186377343403,0.37078186377343403,0.37078186377569444,-3.2753399992202503e-09,247.46292060770588,0.0,47.92682099452237,1851.5693876139792,1678.9567430202133,13.75,True,ok,2.466488202980697,0.0,1.0980954632306046,True,-37.0781863773434
