span_m,chord_m,tail_arm_m,vstab_arm_m,elevator_frac,taper_ratio,taper_start_frac,washout_tip_deg,washout_start_frac,y_washout_m,tip_chord_m,y_taper_m,boom_spacing_m,boom_spacing_set_m,hstab_chord_m,tail_volume_h,tail_volume_v,aileron_y_inner_m,aileron_span_each_m,roll_rate_deg_s,roll_aileron_deg_s,roll_elevon_deg_s,cn_beta,cn_r,cn_r_control,izz_kgm2,yaw_rate_deg_s,yaw_rate_max_deg_s,yaw_rate_level_deg_s,yaw_correct_s,incidence_wing_deg,incidence_hstab_deg,n_packs,cells_per_string,one_string_per_bay,string_plan,n_strings,n_cells,inboard_cells,outboard_cells,hstab_cells,motor,prop,mass_kg,wing_area_m2,aspect_ratio,static_margin,v_stall,v_night,v_day,p_night_w,p_day_w,climb_ms,soc_min,morning_soc,next_morning_soc,morning_soc_change,morning_charge_hour,objective_soc,soc_end,soc_start,cycle_wh,margin_wh,unmet_wh,spilled_wh,solar_wh,propulsion_wh,battery_night_h,closed,reason,boom_length_m,aft_boom_length_m,fuselage_length_m,packing_ok,optimizer_score
5.969859051166465,0.3950782903109696,2.0,2.2133213707624217,0.3048500496427987,0.4,0.3176796395380894,0.0,0.9876052403462774,2.9849295255832327,0.15803131612438784,1.303057923174075,1.04,1.04,0.2077889013301691,0.6357773226073863,0.029999999999999992,1.5450685957226575,1.399860929860575,38.111007005498905,36.96261520106249,1.1483918044364152,0.07270542998307807,-0.053910982009055974,-0.07444804086524476,17.47523461618921,7.123609453713467,108.65308544169444,0.0,1.531957801833916,3.8241176921758604,0.15160257019454573,3,one_per_bay,True,32+32+24+8,4,96,24,32,8,A40-12L-V4-kv410-direct,16x12E,10.764468367790402,1.9598791330108858,18.184395399956646,0.3887751617094231,8.900963326565567,11.571252324535237,11.763064701313615,87.65475000205555,89.32063706884747,12.056281045571582,0.2595164016076513,0.25951640164979844,0.2595164016076513,-4.214711912808866e-11,7.75,0.2595164016076513,0.2595164016076513,0.25951640164979844,-6.107117561660047e-08,86.23926592948675,0.0,40.333282808180726,2167.6909903773435,2000.7893424839588,13.75,True,"FLAG 16x12E: shaft power table 33.4 W vs similarity 27.8 W (17%) at 2470 rpm, 11.57 m/s; FLAG 16x12E: shaft power table 34.1 W vs similarity 28.4 W (17%) at 2514 rpm, 11.76 m/s",2.3737053114114537,0.0,1.0950782903109695,True,-25.951640160765134
5.99689849636503,0.436168991347078,1.8627338653374097,2.0761869027043978,0.2899476108193876,0.4,0.1328855445955317,0.0,0.8923358602212049,2.998449248182515,0.1744675965388312,0.8493500780971196,1.04,1.04,0.20342786904939608,0.5265950858587752,0.03,1.4564889703917927,1.5019602777907222,37.70853503073865,36.699888295158,1.0086467355806528,0.07270542998307808,-0.050342710178554954,-0.0697855099285641,17.712780618178236,7.465730842002396,111.99706378027936,0.0,1.5131476168044309,3.8546600705633036,0.1546473799300564,3,one_per_bay,True,32+32+24+8,4,96,24,32,8,A40-12L-V4-kv410-direct,16x12E,10.860213875014045,2.05323891797775,17.515151919643706,0.30791222752321373,8.734837069571341,11.355288190442744,11.54352060952101,87.73415235463293,89.33417228248102,11.748787576917904,0.25875934376727566,0.2587593438244965,0.25875934376727566,-5.722083917802934e-11,7.75,0.25875934376727566,0.25875934376727566,0.2587593438244965,-8.291299596896451e-08,85.14228911878241,0.0,39.09555285104818,2167.6909903773435,2002.0198607716309,13.75,True,"FLAG 16x12E: shaft power table 33.3 W vs similarity 28.0 W (16%) at 2454 rpm, 11.36 m/s; FLAG 16x12E: shaft power table 33.9 W vs similarity 28.6 W (16%) at 2498 rpm, 11.54 m/s",2.240912028327052,0.0,1.1361689913470778,True,-25.875934376727567
6.0,0.400438367674474,1.999999988711605,2.2397323396264284,0.3050743795134008,0.4,0.3923138015873843,0.0,1.0,3.0,0.16017534706978961,1.4929382279367132,1.04,1.04,0.2078559779438005,0.5921555248608263,0.030000000000000002,1.6538448889811104,1.3061551110188896,35.78578729217524,34.69541316802492,1.090374124150322,0.0727054299830781,-0.05428023426651498,-0.07491762724389017,18.212482256059847,6.95862355960225,104.07871397415282,0.0,1.5521472145309054,3.8534533315287733,-0.1483078111740138,3,one_per_bay,True,35+35+24+8,4,102,24,35,8,A40-12L-V4-kv410-direct,16x12E,10.93921309799814,2.04053899245307,17.64239749063651,0.3744583296579087,8.793787270714061,11.431923451928279,11.621426225436498,88.37527202111346,90.0110582874513,11.73122261511174,0.25820186333573575,0.25820186333573575,0.25820186333573575,0.0,7.75,0.25820186333573575,0.25820186333573575,0.25820186333573575,0.0,84.33449997348109,0.0,158.03894347475807,2303.1716772759255,2018.045968781074,13.583333333333332,True,"FLAG 16x12E: shaft power table 33.6 W vs similarity 28.2 W (16%) at 2465 rpm, 11.43 m/s; FLAG 16x12E: shaft power table 34.2 W vs similarity 28.8 W (16%) at 2509 rpm, 11.62 m/s",2.4044259664263556,0.0,1.100438367674474,True,-25.820186333573574
6.0,0.4326177866631937,1.882035103098679,2.0929311480819446,0.27985734072427,0.4,0.1372667312475502,0.0,1.0,3.0,0.1730471146652775,0.8604214934939245,1.04,1.04,0.20057754194108807,0.5315902789451251,0.03,1.56326831722421,1.39673168277579,35.38303599597235,34.39419738831615,0.9888386076561996,0.07270542998307808,-0.05072248634875836,-0.0703267067549037,17.70750011240497,7.38708067199905,128.22975334626574,0.0,1.5194218868988028,3.848449845028827,0.13071054488057726,3,one_per_bay,True,32+32+24+8,4,96,24,32,8,A40-12L-V4-kv410-direct,17x12E,10.858246133045501,2.0403348892530824,17.644162333164207,0.31445783422479917,8.761621265584122,11.39010764525936,11.578917253582071,88.14956995611439,89.55092335296388,13.653641293366249,0.25479803719366045,0.2547980374708647,0.25479803719366045,-2.772042595466928e-10,7.833333333333333,0.25479803719366045,0.25479803719366045,0.2547980374708647,-4.016689720831579e-07,79.40235589361399,0.0,31.127313014043477,2167.6909903773435,2009.953551264465,13.75,True,"FLAG 17x12E: shaft power table 34.2 W vs similarity 28.4 W (17%) at 2356 rpm, 11.39 m/s; FLAG 17x12E: shaft power table 34.8 W vs similarity 28.8 W (17%) at 2395 rpm, 11.58 m/s",2.2566562624416733,0.0,1.1326177866631937,True,-25.479803719366046
6.0,0.40716295873139896,2.0,2.2681424390108305,0.3108677225179244,0.4,0.4122547602018288,0.0,1.0,3.0,0.1628651834925596,1.5423918053005354,1.04,1.04,0.20960336522359665,0.5716122309119915,0.03,1.5804429230147057,1.3795570769852943,37.8566199273065,36.77698884271051,1.0796310845959902,0.07270542998307808,-0.05496875709704996,-0.07574252855136958,18.557517836612192,6.888282688328886,101.4495384399035,0.0,1.557251437692026,3.874784313998087,-0.04224677866368384,3,one_per_bay,True,36+36+24+8,4,104,24,36,8,A40-12L-V4-kv410-direct,16x12E,11.03243739754708,2.086887313253414,17.250572070360978,0.3516384963814101,8.732560429785812,11.352328558721556,11.540511917077707,89.10609346928516,90.75425750234669,11.555121272098665,0.25307849163191753,0.25307849163191753,0.25307849163191753,0.0,7.666666666666667,0.25307849163191753,0.25307849163191753,0.25307849163191753,0.0,76.9107343746485,0.0,185.32696310805736,2348.3319062421215,2035.7146186072216,13.583333333333332,True,"FLAG 16x12E: shaft power table 33.8 W vs similarity 28.5 W (16%) at 2464 rpm, 11.35 m/s; FLAG 16x12E: shaft power table 34.5 W vs similarity 29.2 W (15%) at 2508 rpm, 11.54 m/s",2.4339395531540142,0.0,1.107162958731399,True,-25.307849163191754
6.0,0.395438367674474,1.999999988711605,2.2397323396264284,0.3050743795134008,0.4,0.3923138015873843,0.0,1.0,3.0,0.1581753470697896,1.4929382279367132,1.04,1.04,0.2078559779438005,0.6072248564852422,0.029999999999999995,1.633223939012895,1.3267760609871049,36.526378546529855,35.41860443322185,1.1077741133080032,0.07270542998307807,-0.054280234266514966,-0.07492041294303163,18.045732518740277,6.972180555569676,120.74334374724621,0.0,1.549570632627779,3.8420358596526087,-0.12673607250568875,3,one_per_bay,True,34+34+24+8,4,100,24,34,8,A40-12L-V4-kv410-direct,17x12E,10.901136957285246,2.01506017776926,17.86547141229957,0.38468443885663756,8.83379366405482,11.483931763271267,11.674296659351105,88.82024219311656,90.22176413429942,13.694376946574875,0.252208077837521,0.25220807783752464,0.252208077837521,-3.608224830031759e-15,7.75,0.252208077837521,0.252208077837521,0.25220807783752464,-5.2283177787160184e-12,75.64950478656796,0.0,104.85104996408205,2258.0114483097323,2026.1682060270102,13.666666666666666,True,"FLAG 17x12E: shaft power table 34.6 W vs similarity 28.5 W (17%) at 2367 rpm, 11.48 m/s; FLAG 17x12E: shaft power table 35.1 W vs similarity 29.1 W (17%) at 2407 rpm, 11.67 m/s",2.4034608625386404,0.0,1.095438367674474,True,-25.220807783752104
6.0,0.400438367674474,1.999999988711605,2.2397323396264284,0.3050743795134008,0.4,0.3923138015873843,0.0,1.0,3.0,0.16017534706978961,1.4929382279367132,1.04,1.04,0.2078559779438005,0.5921555248608263,0.030000000000000002,1.6538448889811104,1.3061551110188896,35.810651091997585,34.719519380939005,1.0911317110585823,0.0727054299830781,-0.05428023426651498,-0.0749207881499927,18.226071114862513,6.961957559558671,119.75867954866051,0.0,1.5516966912128367,3.8534976874497073,-0.14825490423816412,3,one_per_bay,True,35+35+24+8,4,102,24,35,8,A40-12L-V4-kv410-direct,17x12E,10.954419408330232,2.04053899245307,17.64239749063651,0.3744583549855942,8.799897153517371,11.439866299572582,11.629500738733084,89.0621896197751,90.48197502835261,13.580393672529537,0.25170420517218495,0.25170420517218517,0.25170420517218495,-2.220446049250313e-16,7.75,0.25170420517218495,0.25170420517218495,0.25170420517218517,-3.2174263253637037e-13,74.91939329449598,0.0,143.73382283462712,2303.1716772759255,2032.2819822139575,13.583333333333332,True,"FLAG 17x12E: shaft power table 34.7 W vs similarity 28.7 W (17%) at 2366 rpm, 11.44 m/s; FLAG 17x12E: shaft power table 35.2 W vs similarity 29.2 W (17%) at 2405 rpm, 11.63 m/s",2.4044259664263556,0.0,1.100438367674474,True,-25.170420517218496
6.0,0.400438367674474,1.999999988711605,2.2397323396264284,0.3050743795134008,0.4,0.3923138015873843,0.0,1.0,3.0,0.16017534706978961,1.4944574434327447,1.045,1.045,0.2078559779438005,0.5948119016013946,0.030000000000000002,1.6544760937301222,1.3055239062698778,35.81378209371478,34.71076453775497,1.1030175559598083,0.0727054299830781,-0.05428023426651498,-0.07492301841648198,18.249365828918098,6.99669340754771,120.31236059352837,0.0,1.5476212152452498,3.8536792431517055,-0.12839184628264502,3,one_per_bay,True,35+35+24+8,4,102,24,35,8,A40-12L-V4-kv410-direct,17x12E,10.955895997753428,2.0409040037570962,17.63924218568226,0.37607264764364023,8.799703210374265,11.439614173486545,11.629244433246022,89.08701368252314,90.50775482691003,13.578155384981702,0.25146888049152355,0.25146888049152355,0.25146888049152355,0.0,7.75,0.25146888049152355,0.25146888049152355,0.25146888049152355,0.0,74.57840783221761,0.0,143.12584035144423,2303.1716772759255,2032.8877153012434,13.583333333333332,True,"FLAG 17x12E: shaft power table 34.7 W vs similarity 28.7 W (17%) at 2366 rpm, 11.44 m/s; FLAG 17x12E: shaft power table 35.3 W vs similarity 29.2 W (17%) at 2405 rpm, 11.63 m/s",2.404454298113212,0.0,1.100438367674474,True,-25.146888049152356
6.0,0.405438367674474,1.999999988711605,2.2397323396264284,0.3050743795134008,0.4,0.3923138015873843,0.0,1.0,3.0,0.16217534706978962,1.4929382279367132,1.04,1.04,0.2078559779438005,0.5776402682170586,0.03,1.6739572302045405,1.2860427697954595,35.11431725514269,34.039341103200535,1.074976151942151,0.07270542998307808,-0.05428023426651498,-0.07492044798649737,18.406441660954584,6.952768627405376,118.79249391067772,0.0,1.5536879380977853,3.864955998451653,-0.17026635403847976,3,one_per_bay,True,36+36+24+8,4,104,24,36,8,A40-12L-V4-kv410-direct,17x12E,11.007699480781135,2.0660178071368804,17.424825611686938,0.36461510309968337,8.76670949070659,11.396722337918568,11.585641595558835,89.3181000358963,90.75643717202401,13.468362781758492,0.25108140069235435,0.25108140069235485,0.25108140069235435,-4.996003610813204e-16,7.666666666666667,0.25108140069235435,0.25108140069235435,0.25108140069235485,-7.239209232068333e-13,74.01694960322143,0.0,182.3994159960726,2348.3319062421215,2038.6170793628414,13.583333333333332,True,"FLAG 17x12E: shaft power table 34.8 W vs similarity 28.8 W (17%) at 2364 rpm, 11.40 m/s; FLAG 17x12E: shaft power table 35.3 W vs similarity 29.3 W (17%) at 2403 rpm, 11.59 m/s",2.4053842352736,0.0,1.105438367674474,True,-25.108140069235436
6.0,0.40216295873139896,2.0,2.2681424390108305,0.3108677225179244,0.4,0.4122547602018288,0.0,1.0,3.0,0.1608651834925596,1.5423918053005354,1.04,1.04,0.20960336522359665,0.5859140352037414,0.030000000000000002,1.6811560165528494,1.2788439834471506,35.28589760973932,34.18858200449921,1.0973156052401094,0.0727054299830781,-0.05496875709704996,-0.07579226337119287,18.44186384878842,6.88000945247957,117.52764915725413,0.0,1.5585703068186216,3.8633519698717835,-0.023541601077907093,3,one_per_bay,True,36+36+24+8,4,104,24,36,8,A40-12L-V4-kv410-direct,17x12E,11.010172085541722,2.061260137837512,17.465044483792305,0.36133096454755986,8.77780673093066,11.411148750209858,11.600307149159324,89.40913304946713,90.84716038491351,13.47979737454776,0.2502238645653687,0.2502238645653687,0.2502238645653687,0.0,7.666666666666667,0.2502238645653687,0.2502238645653687,0.2502238645653687,0.0,72.77437975521926,0.0,180.20871000222277,2348.3319062421215,2040.7986445981155,13.583333333333332,True,"FLAG 17x12E: shaft power table 34.8 W vs similarity 28.8 W (17%) at 2366 rpm, 11.41 m/s; FLAG 17x12E: shaft power table 35.4 W vs similarity 29.4 W (17%) at 2405 rpm, 11.60 m/s",2.4329821957961117,0.0,1.102162958731399,True,-25.02238645653687
