span_m,chord_m,tail_arm_m,elevator_frac,taper_ratio,taper_start_frac,washout_tip_deg,washout_start_frac,y_washout_m,tip_chord_m,y_taper_m,boom_spacing_m,boom_spacing_set_m,hstab_chord_m,hstab_span_each_m,tail_volume_h,tail_volume_v,aileron_y_inner_m,aileron_span_each_m,roll_rate_deg_s,roll_aileron_deg_s,roll_elevon_deg_s,cn_beta,cn_r,incidence_wing_deg,incidence_hstab_deg,n_packs,cells_per_string,one_string_per_bay,string_plan,n_strings,n_cells,inboard_cells,outboard_cells,hstab_cells,motor,prop,mass_kg,wing_area_m2,aspect_ratio,static_margin,v_stall,v_night,v_day,p_night_w,p_day_w,climb_ms,soc_min,soc_end,soc_start,cycle_wh,margin_wh,unmet_wh,spilled_wh,solar_wh,propulsion_wh,battery_night_h,closed,reason,boom_length_m,fuselage_length_m,packing_ok
6.0,0.3931602178237634,1.4439463694914023,0.3464293697043166,0.40492459750581333,0.27104186233230365,0.0,0.0,3.0,0.1592002429575853,1.5371847542447714,1.986558980093123,1.986558980093123,0.08903534424156945,0.4006590490870625,0.14474698534409225,0.004729866268129715,1.649757919258077,1.310242080741923,35.63523581724037,34.23698407267874,1.3982517445616323,0.009057873509401184,-0.007152017077788075,3.840396121566828,-5.4349657566666965,3,one_per_bay,True,45+24+24,3,93,45,24,0,A40-12L-V4-kv410-direct,16x12E,10.306193045025346,2.016721088811825,17.85075794551731,0.0835704838426937,8.585642576645443,11.161335349639076,11.346352684097797,81.95099673431855,83.35809427585498,12.223458809318975,0.31089114007700985,0.9999999999999979,0.999999999999998,-1.6087131626818518e-13,160.68126197158725,0.0,112.6581412260729,2099.950646928051,1861.3639295528696,13.666666666666666,True,"FLAG 16x12E: shaft power table 30.9 W vs similarity 25.7 W (17%) at 2397 rpm, 11.16 m/s; FLAG 16x12E: shaft power table 31.4 W vs similarity 26.2 W (16%) at 2438 rpm, 11.35 m/s",1.205789982121483,1.0931602178237634,True
6.0,0.41878201076409655,1.4568579401460249,0.2765111812318379,0.4,0.0,0.0,0.0,3.0,0.16751280430563864,1.105,2.21,2.21,0.09008081070315459,0.4053636481641957,0.14510716552672454,0.004837358160613522,1.582488202549448,1.377511797450552,35.12451157771298,33.74056591781639,1.3839456598965927,0.009392339410387467,-0.007379961008134148,3.8459910309358225,-5.230648974667566,3,one_per_bay,True,51+19+19,3,89,51,19,0,A40-12L-V4-kv410-direct,16x12E,10.297380757615784,2.0365369183458015,17.677067219209253,0.08128739447043189,8.540117188460401,11.102152344998522,11.286188624644279,81.61345896471869,82.98881497056712,12.176829026982768,0.3103070211902289,0.99999999946369,0.9999999994636901,-1.6087131626818518e-13,159.83487370464167,0.0,31.199602439833114,2009.6301889956615,1852.820414213212,13.75,True,"FLAG 16x12E: shaft power table 30.8 W vs similarity 25.6 W (17%) at 2390 rpm, 11.10 m/s; FLAG 16x12E: shaft power table 31.2 W vs similarity 26.1 W (16%) at 2431 rpm, 11.29 m/s",1.1956449597104732,1.1187820107640964,True
6.0,0.4140014383705902,1.2776331816259758,0.25085556775033824,0.4284310036159332,0.0,0.0,0.21146264645366175,3.0,0.1773710517395519,1.105,2.21,2.21,0.09583197152179322,0.43124387184806945,0.14508998693131733,0.004803464770033829,1.4982850817146378,1.4617149182853622,36.97104149551137,35.513342546643635,1.45769894886774,0.01011385071085786,-0.006426720462611385,3.8439848855292587,-5.17906779551472,3,one_per_bay,True,51+19+19,3,89,51,19,0,A40-12L-V4-kv410-direct,16x12E,10.207172873987215,2.0355940475577237,17.68525509454711,0.08046835048952757,8.504596964410858,11.055976053734115,11.23924688605146,81.61685643785529,82.97520507817453,12.237856093962998,0.31027464090635026,0.9999999994738213,0.9999999994738215,-1.6087131626818518e-13,159.78795467330153,0.0,31.291549036012437,2009.6301889956615,1852.727628071811,13.75,True,"FLAG 16x12E: shaft power table 30.8 W vs similarity 25.7 W (17%) at 2387 rpm, 11.06 m/s; FLAG 16x12E: shaft power table 31.2 W vs similarity 26.1 W (16%) at 2427 rpm, 11.24 m/s",1.0248940742799366,1.11400143837059,True
6.0,0.393503074077517,1.3427701075329261,0.27221492618833176,0.4,0.29229708636285173,0.0,0.1426262170072225,3.0,0.1574012296310068,1.6432715642915459,2.165824925784967,2.165824925784967,0.09348008263302585,0.4206603718486163,0.14518292389067017,0.004791605508237165,1.6904295561334761,1.2695704438665238,35.16344324896928,33.68679884077152,1.4766444081977563,0.009785006609966309,-0.006737694851065149,3.8532602598102685,-5.345581641692174,3,one_per_bay,True,48+24+24,3,96,48,24,0,A40-12L-V4-kv410-direct,16x12E,10.314463720194466,2.0406923583813077,17.641071596188787,0.08301132761456534,8.538491398855031,11.10003881851154,11.284040063009204,82.32931512311416,83.72729406511345,12.150236030451046,0.30994948002211903,0.9999999999999998,0.9999999999999998,0.0,159.31679655205045,0.0,171.07333159794595,2167.690990377342,1870.4658436005805,13.583333333333332,True,"FLAG 16x12E: shaft power table 31.1 W vs similarity 25.9 W (17%) at 2395 rpm, 11.10 m/s; FLAG 16x12E: shaft power table 31.5 W vs similarity 26.4 W (16%) at 2436 rpm, 11.28 m/s",1.108487677622219,1.093503074077517,True
5.999573197111005,0.4074009666855125,1.4812977865894006,0.3291300186689381,0.4,0.10613484253002181,0.0,0.03106183885714181,2.9997865985555023,0.162960386674205,1.306102877265684,2.21,2.21,0.08885487883549015,0.3998469547597056,0.14499753310124638,0.00480076010302572,1.6074682214312217,1.3523183771242806,35.499844152795255,34.01042718267868,1.4894169701165711,0.009167426224551268,-0.007447523641862485,3.845381788436245,-5.269993204233506,3,one_per_bay,True,51+20+20,3,91,51,20,0,A40-12L-V4-kv410-direct,16x12E,10.322493828786127,2.0302268890157213,17.729485675831786,0.08165768130324944,8.563801974587225,11.132942566963393,11.317489244748517,81.86971241176444,83.26436553009248,12.17635144188667,0.3098068815279795,0.9999999999994892,0.9999999999994891,1.6087131626818518e-13,159.11017133404232,0.0,69.83904525063397,2054.7904179618563,1859.168292345211,13.75,True,"FLAG 16x12E: shaft power table 30.9 W vs similarity 25.7 W (17%) at 2394 rpm, 11.13 m/s; FLAG 16x12E: shaft power table 31.3 W vs similarity 26.2 W (16%) at 2435 rpm, 11.32 m/s",1.2299266048969373,1.1074009666855125,True
6.0,0.3967924472594082,1.157776883012239,0.2537152108828545,0.4,0.2523914054164715,0.0,0.5297968190284491,3.0,0.1587169789037633,1.5832817132642134,2.21,2.21,0.10090667751759694,0.4540800488291863,0.14523358590943622,0.004807457206562178,1.677294021455206,1.282705978544794,35.099566933917245,33.42075785883544,1.6788090750818052,0.010835340142853348,-0.005828662634975491,3.853536710705586,-5.190748547527511,3,one_per_bay,True,51+21+21,3,93,51,21,0,A40-12L-V4-kv410-direct,16x12E,10.202140757401247,2.0434688139138197,17.617102720080094,0.08085353437368312,8.486101785357166,11.031932320964316,11.214804589202348,82.1176658403982,83.48427253125114,12.216567452627954,0.3093070987841285,0.9999999999999972,0.9999999999999967,8.043565813409259e-13,158.38598613820216,0.0,109.06178675826078,2099.950646928051,1864.945582641709,13.666666666666666,True,"FLAG 16x12E: shaft power table 31.0 W vs similarity 25.9 W (17%) at 2389 rpm, 11.03 m/s; FLAG 16x12E: shaft power table 31.4 W vs similarity 26.4 W (16%) at 2429 rpm, 11.21 m/s",0.9260386363440878,1.0967924472594082,True
6.0,0.4135336873829847,1.2063478485192913,0.262426497512853,0.4637486985201229,0.0,0.0,0.606250760671308,3.0,0.19177570931808652,1.105,2.21,2.21,0.09964467245852915,0.44840102606338117,0.14555375978860607,0.004843146948564269,1.5769994154434834,1.3830005845565165,35.03954279130216,33.49115715581234,1.5483856354898213,0.010689153830572146,-0.00611827253362973,3.853988217733147,-5.129889302962363,3,one_per_bay,True,51+19+19,3,89,51,19,0,A40-12L-V4-kv410-direct,16x12E,10.21003657829987,2.0609707558649264,17.467496759745096,0.08049259525122522,8.453261857405952,10.989240414627737,11.171404994899598,81.82256405554352,83.1644041201339,12.165837381756702,0.3083054302539576,0.9999999983629972,0.9999999983629982,-1.4478418464136666e-12,156.93456843798458,0.0,26.5118748752274,2009.6301889956615,1857.495397995094,13.75,True,"FLAG 16x12E: shaft power table 30.9 W vs similarity 25.8 W (17%) at 2383 rpm, 10.99 m/s; FLAG 16x12E: shaft power table 31.3 W vs similarity 26.3 W (16%) at 2424 rpm, 11.17 m/s",0.957387301227951,1.1135336873829846,True
6.0,0.3920466463137706,1.5291433897876405,0.2913816990047573,0.4910695693144613,0.15162120361431689,0.0,0.20957285347150634,3.0,0.19252217775648225,1.3488303432643227,2.1074707105597303,2.1074707105597303,0.08630826553356184,0.3883871949010283,0.14485785299680687,0.004692584646111268,1.601585619063835,1.358414380936165,35.4071169231549,34.21145294880015,1.195663974354749,0.008587512244673343,-0.0075143071831127945,3.8381274418590507,-5.436782153687809,3,one_per_bay,True,48+21+21,3,90,48,21,0,A40-12L-V4-kv410-direct,16x12E,10.334513096778968,2.0228311296245174,17.79683903059293,0.08373456127190088,8.584436329759642,11.159767228687535,11.344758568984314,81.97867774793042,83.38591135692126,12.18823630042582,0.307797288779327,0.9999999999690811,0.9999999999690811,0.0,156.1982714412448,0.0,44.58425803061835,2032.2103034787585,1861.9124104424766,13.75,True,"FLAG 16x12E: shaft power table 30.9 W vs similarity 25.7 W (17%) at 2397 rpm, 11.16 m/s; FLAG 16x12E: shaft power table 31.4 W vs similarity 26.2 W (16%) at 2438 rpm, 11.34 m/s",1.289292848960736,1.0920466463137706,True
6.0,0.390326070539659,1.47095741655879,0.2871669595212939,0.45832192239970915,0.3684288285264238,0.0,0.22132919243721966,3.0,0.178894995012461,1.733840030420013,1.990444064678272,1.990444064678272,0.09045073212616472,0.4070282945677413,0.14579764448883967,0.00483483601555042,1.67430076968785,1.28569923031215,35.62047082370808,34.38255794522777,1.2379128784803148,0.00941170916501545,-0.007447499228066802,3.8595888752967213,-5.453713265994528,3,one_per_bay,True,45+27+27,3,99,45,27,0,A40-12L-V4-kv410-direct,16x12E,10.454536710968046,2.0742508590801734,17.355663536263016,0.08557328902873958,8.526451866867475,11.084387426927718,11.268129224086804,82.88380292067033,84.29550201935675,11.9687412374926,0.3072536264013777,0.9999999999999997,0.9999999999999997,0.0,155.4105046555963,0.0,225.02140258374516,2235.4313338266347,1884.0341106322858,13.5,True,"FLAG 16x12E: shaft power table 31.3 W vs similarity 26.2 W (16%) at 2399 rpm, 11.08 m/s; FLAG 16x12E: shaft power table 31.8 W vs similarity 26.7 W (16%) at 2439 rpm, 11.27 m/s",1.238004841915746,1.090326070539659,True
6.0,0.39732583454205916,1.1841157701249037,0.2936981509193438,0.4,0.29586414616263434,0.0,0.021495041743185228,3.0,0.15893033381682367,1.6105960653111449,2.053591286065186,2.053591286065186,0.10025249916486507,0.45113624624189286,0.14540278256176656,0.004831389640014889,1.5709511654152366,1.3890488345847634,38.101110815348385,36.451027880282,1.6500829350663857,0.010783637397343573,-0.005990938299097706,3.858003647946684,-5.227454858338553,3,one_per_bay,True,45+24+24,3,93,45,24,0,A40-12L-V4-kv410-direct,16x12E,10.228529061556346,2.052727360532593,17.53764318251186,0.08166369492213953,8.477885450645724,11.021251085839442,11.203946295187151,82.3694079359663,83.74025126333552,12.172768916031865,0.3069075336690797,0.9999999999999936,0.9999999999999936,0.0,154.90901628649647,0.0,102.95691919868428,2099.950646928051,1871.0311715126734,13.666666666666666,True,"FLAG 16x12E: shaft power table 31.1 W vs similarity 26.0 W (16%) at 2390 rpm, 11.02 m/s; FLAG 16x12E: shaft power table 31.5 W vs similarity 26.5 W (16%) at 2431 rpm, 11.20 m/s",0.9516939068728132,1.0973258345420591,True
